t_s,low_state_age_s,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11
12.155,0.001246,0.022135,3.1778,-0.0074281,0.054963,0.15904,0.24458,0.014515,0,0,0,185.72,0,0,0,-0.19169,-0.031472,0.0089647,0.41981,-0.25361,0.025757,-0.17948,0.047875,-0.016976,0.4057,-0.1905,-0.013109,0.035294,0.014601,0.0074563,0.0064839,0.15907,-0.1796,-0.094558,0.028345,0.019388,0.041388,0.10731,-0.10979,0.20945,5.0971,-0.86264,0.3781,9.3235,0.62246,0.62835,-0.56088,1.4147,-0.087253,1.055,0.9877,0.010707,0.013899,0.006412,0.035234,0.16287,0.05358,0.043316,0.03941,0.0013707,-0.00045216,0.1198,-0.00046144
12.178,0.00099002,0.022259,3.3132,-0.0058936,0.057526,0.15393,0.25373,0.0041907,0,0,0,185.71,0,0,0,-0.19207,-0.031472,0.0093462,0.4202,-0.25145,0.025135,-0.18101,0.048257,-0.016594,0.40646,-0.19012,-0.014849,-0.028778,-0.0026608,0.015003,0.015727,0.19199,-0.048312,-0.14867,0.0086565,0.031789,0.08927,0.044223,-0.1334,0.20945,4.9267,-0.58659,0.49443,9.3797,0.99838,0.62835,-0.35692,1.2767,0.49443,1.6934,0.75342,0.014147,0.010684,0.010795,0.054249,0.18698,0.052411,0.045401,0.033883,9.419e-05,0.029004,0.17195,-0.0026479
12.204,0.0012325,0.026201,3.5289,-0.0033871,0.061498,0.1229,0.1864,-0.0374,0,0,0,185.67,0,0,0,-0.19245,-0.031472,0.010109,0.42134,-0.24726,0.026684,-0.18368,0.048257,-0.015068,0.40913,-0.19084,-0.015342,0.011545,0.011205,0.035046,0.091464,0.21923,0.10447,-0.12016,0.028004,0.087119,0.12918,-0.028144,-0.00093828,0.76799,4.8901,-0.6326,0.90161,9.3806,0.64771,0.48872,-0.39092,1.2997,0.49443,1.9048,0.73596,0.011389,0.011406,0.013005,0.054539,0.17874,0.051811,0.038005,0.034912,0.0021018,0.031146,0.16949,-0.0067577
12.231,0.005041,0.026902,3.6962,-0.00025892,0.06451,0.13685,0.11795,-0.03703,0,0,0,185.68,0,0,0,-0.19245,-0.03109,0.010109,0.4263,-0.24328,0.027774,-0.18444,0.049401,-0.013161,0.41295,-0.19187,-0.017181,-0.037611,0.0066911,-0.0031424,0.23961,0.17594,-0.013674,-0.018586,0.015061,0.099323,0.21039,-0.064431,-0.099703,0.90762,5.0971,-0.72462,0.61077,8.6673,0.66962,1.1869,-0.016996,0.86264,-0.14542,1.727,0.87548,0.010234,0.012054,0.01287,0.057203,0.18193,0.051632,0.036711,0.03352,0.0016159,0.034376,0.17402,-0.0072392
12.258,0.0011334,0.027437,3.6651,0.0041733,0.063832,0.1414,-0.086352,-0.097268,0,0,0,185.72,0,0,0,-0.19245,-0.030709,0.0097276,0.43507,-0.23701,0.01856,-0.18444,0.050927,-0.0074388,0.42172,-0.19658,-0.023287,0.0075199,-0.00017953,-0.0040469,0.22236,0.15773,-0.21116,0.029927,0.046296,0.19782,0.19749,-0.13462,-0.15987,1.4662,5.3936,-0.93165,0.72711,8.9162,0.93312,1.3265,0.11897,0.24154,-0.43626,2.6394,1.0132,0.0086634,0.010198,0.013371,0.059327,0.17742,0.05002,0.034294,0.03432,0.0014438,0.041431,0.18371,-0.0082971
12.284,0.0051646,0.026389,3.5649,0.005727,0.061955,0.1584,-0.16872,-0.10453,0,0,0,185.74,0,0,0,-0.19207,-0.030327,0.010109,0.4366,-0.23636,0.019894,-0.1833,0.050927,-0.0066758,0.4221,-0.19709,-0.024213,0.043957,0.0030419,0.025374,0.16869,0.068789,0.058616,0.10785,0.012294,0.097859,0.067341,-0.069733,-0.10853,0.90762,4.4505,-0.44857,0.61077,8.3984,1.2488,-0.20945,0.22095,0.79363,-0.49443,3.1543,1.1927,0.0030979,0.01206,0.010021,0.039017,0.14418,0.049257,0.032632,0.03027,0.0077046,0.019512,0.1439,-0.0057237
12.311,0.0052281,0.026995,3.374,0.0099162,0.058048,0.15237,-0.13585,-0.079372,0,0,0,185.76,0,0,0,-0.19055,-0.028801,0.010872,0.43927,-0.23542,0.019829,-0.17681,0.052834,-0.0066758,0.4202,-0.19937,-0.028388,0.016289,0.053152,0.021208,0.068984,0.051143,0.036121,0.22432,0.098177,0.014686,-0.082243,-0.079498,-0.12716,-0.069817,4.011,-0.28755,0.087253,7.6293,1.3378,1.1869,-1.5127,0.79363,-0.72711,3.2276,1.4648,0.0048674,0.0099154,0.0073622,0.028358,0.13056,0.050824,0.036619,0.026558,0.0073816,0.0091869,0.13095,-0.0011354
12.327,0.0046116,0.015978,3.3482,0.010534,0.057482,0.12652,-0.11249,-0.078316,0,0,0,185.69,0,0,0,-0.19055,-0.02842,0.010491,0.43965,-0.23451,0.020683,-0.17567,0.053979,-0.0066758,0.41981,-0.19962,-0.028853,-0.012016,0.05728,0.0088324,0.072374,0.10277,0.069115,0.19019,0.13225,0.01552,-0.084423,-0.047837,-0.082604,-0.48872,3.4615,-0.057509,-0.14542,7.9039,1.3812,1.3265,-1.6826,1.0007,-0.61077,4.2834,1.2207,0.0082802,0.008313,0.0073271,0.027536,0.12149,0.052778,0.04403,0.022087,0.0095487,0.0079188,0.14102,0.0040262
12.346,0.0013423,0.018482,3.2994,0.011508,0.056425,0.010314,-0.022488,-0.067304,0,0,0,185.66,0,0,0,-0.19093,-0.023079,0.011254,0.44575,-0.23218,0.021433,-0.17338,0.058938,-0.0059129,0.42096,-0.19741,-0.032219,-0.030589,0.24331,0.021403,0.23221,0.026951,0.049481,0.033605,0.1345,0.013574,0.052936,0.088393,-0.14581,0.34908,2.8022,0.011502,-0.087253,8.3877,1.4378,1.1869,-2.0566,1.0697,0.26176,4.8106,1.2127,0.012629,0.016899,0.0082741,0.040282,0.15103,0.048986,0.044075,0.02898,0.0075543,0.02425,0.1638,-0.0059169
12.376,0.0046504,0.029828,3.2357,0.010958,0.055401,-0.0057832,-0.029646,-0.01193,0,0,0,185.68,0,0,0,-0.19207,-0.019265,0.012016,0.45262,-0.23197,0.021876,-0.17414,0.061608,-0.0059129,0.42477,-0.19654,-0.033916,-0.025692,0.030572,0.0060268,0.17696,0.010548,0.0085837,-0.027036,0.055925,0.0038295,0.16525,0.0081714,-0.030089,0.76799,3.0952,0.14952,0.31993,8.3251,1.2214,1.6058,-1.1727,1.0467,-0.26176,5.2597,1.3252,0.012518,0.017857,0.0098989,0.042749,0.14859,0.04795,0.041159,0.032137,0.0088991,0.020736,0.15472,-0.010441
