pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.3993,4.5763,0.0633,lateral,1.0686,7.6600,0.3957,-0.0695,0.3932,0.6185,0.1691,0.0000
0.3605,2.9388,0.4555,path,2.0644,6.4000,0.0102,-0.1306,0.3360,1.1054,0.5246,0.5112
0.4263,21.9685,0.0548,lateral,1.0888,4.4600,0.4258,-0.4199,0.0735,0.4380,0.1813,0.0000
0.3336,4.9277,0.0959,combined,0.6476,6.5400,0.0214,0.2896,0.1657,1.0717,0.3301,0.0000
0.1399,9.0584,1.0525,path,3.3179,5.5000,0.0125,-0.0025,0.1399,1.2264,0.6491,0.6221
0.4645,3.7787,0.0699,lateral,0.2838,6.0800,0.2673,-0.0503,0.4618,0.2714,0.1136,0.0000
0.4000,2.0427,0.0430,combined,1.3243,5.0800,0.0094,0.4000,0.0051,1.2092,0.3618,0.0000
0.3213,16.1018,0.1577,path,2.2949,7.5400,0.0090,0.1676,0.2741,1.1331,0.4941,0.4506
0.3351,1.0555,0.3122,path,2.4194,7.1000,0.0085,-0.3254,0.0803,0.6380,0.3771,0.4267
0.4661,5.2571,0.0374,combined,0.5513,5.9000,0.4499,-0.3361,0.3229,0.3862,0.1020,0.0000
0.2491,0.2774,0.0068,turn,0.0000,5.2200,0.0000,nan,nan,0.6876,0.1313,0.0000
0.0127,2.3627,0.0235,stand,0.0000,6.9000,0.0000,nan,nan,0.2001,0.0358,0.0000
0.4151,12.5341,0.0121,lateral,0.8700,5.4600,0.4119,-0.2764,0.3097,0.4417,0.1514,0.0000
0.4485,2.9514,0.0559,straight,0.4286,7.2400,0.0073,0.4280,0.1338,1.0651,0.3037,0.0000
0.3304,4.9358,0.0263,lateral,0.4113,7.5000,0.3304,-0.2281,0.2390,0.2361,0.0908,0.0000
0.1333,9.9264,0.9272,path,1.3710,4.6600,0.0169,-0.1047,0.0825,1.6790,0.9608,0.8475
0.4792,4.7897,0.0515,turn,0.0000,7.6400,0.0000,nan,nan,0.3609,0.1046,0.0000
0.2708,0.8284,0.1734,straight,0.6039,7.7400,0.0331,0.2696,0.0255,0.9932,0.2927,0.0000
0.5043,6.8760,0.0314,combined,1.9371,6.0600,0.4927,-0.3553,0.3578,0.5951,0.2946,0.0000
0.6635,1.7204,0.6612,path,2.9584,6.2400,0.0187,-0.5840,0.3149,1.0777,0.6591,0.9330
0.1993,3.6756,0.8717,path,3.1601,5.3600,0.0118,-0.1894,0.0620,1.3950,0.6113,0.5895
0.5040,15.8091,0.0467,lateral,0.7629,6.2800,0.4837,-0.2730,0.4237,0.3657,0.1228,0.0000
0.0632,4.8832,0.0079,stand,0.0000,4.3800,0.0000,nan,nan,0.4221,0.0500,0.0000
0.2788,6.6983,0.5095,path,4.9309,6.8800,0.0166,-0.1265,0.2485,1.5897,0.8055,0.8275
0.9503,19.6341,0.2584,path,2.3820,4.0400,0.0135,-0.9007,0.3031,0.8739,0.4364,0.6788
0.1320,1.2620,0.1828,lateral,0.8656,5.5600,0.1243,-0.0077,0.1318,0.5214,0.1683,0.0000
0.4049,4.6132,0.9707,path,3.5276,4.6000,0.0168,-0.2638,0.3071,1.7008,0.8462,0.8406
0.6504,8.1900,0.1373,path,2.5658,4.8600,0.0130,-0.6217,0.1911,0.8387,0.4425,0.6455
0.5143,0.4640,1.1574,path,2.7702,7.4400,0.0128,0.5090,0.0738,1.2340,0.7446,0.6393
0.1555,2.2646,0.8063,path,2.5591,4.5800,0.0154,-0.1251,0.0924,1.2498,0.7399,0.7694
0.8274,26.0043,1.0399,path,3.3236,6.2600,0.0106,0.2816,0.7780,1.4150,0.6721,0.5315
0.5227,0.8653,1.5038,path,4.2340,5.9800,0.0145,-0.3547,0.3839,1.5604,0.6893,0.7217
0.1711,3.1144,0.1364,combined,0.5397,6.1000,0.1698,0.0706,0.1559,0.5316,0.1695,0.0000
0.2315,6.6817,0.0766,combined,0.9316,6.9400,0.2315,-0.1746,0.1520,1.0565,0.2703,0.0000
0.2922,1.7430,0.0914,combined,1.2555,6.7800,0.2906,-0.2882,0.0481,0.4355,0.1884,0.0000
0.7159,3.8040,1.2803,path,3.6703,5.1200,0.0171,-0.6468,0.3070,1.5066,0.7364,0.8565
0.2699,2.2409,0.0742,straight,0.1369,7.2200,0.1349,-0.2249,0.1493,0.1719,0.0707,0.0000
0.0769,11.2670,0.6070,path,1.5354,5.6800,0.0043,0.0708,0.0301,0.9003,0.5797,0.5076
0.0063,0.2644,0.0528,stand,0.0000,7.9800,0.0000,nan,nan,0.1661,0.0448,0.0000
0.4130,10.4052,0.0861,combined,1.8750,7.2000,0.4130,-0.3556,0.2101,0.6716,0.2352,0.0000
0.4602,2.9490,0.0660,straight,1.1208,4.7600,0.4602,-0.4356,0.1484,0.3903,0.1765,0.0000
0.2860,7.6103,0.2975,path,3.3003,5.6000,0.0086,0.2523,0.1346,1.4368,0.6839,0.6606
0.3399,0.7170,0.2067,turn,0.0000,5.1200,0.0000,nan,nan,0.2218,0.0989,0.0000
0.3206,0.5761,0.0414,combined,0.7207,7.7200,0.3206,0.0597,0.3150,0.8482,0.2625,0.0000
0.3613,3.4963,0.9956,path,4.6769,7.3600,0.0153,0.2049,0.2976,1.3834,0.8601,0.7633
0.4052,6.0265,1.2119,path,2.3654,6.1800,0.0112,0.0209,0.4047,1.6051,0.7972,0.5591
0.4468,3.6951,0.1593,combined,0.2110,6.6200,0.1684,0.1183,0.4309,0.3923,0.1303,0.0000
0.4892,7.6395,0.1843,straight,0.3285,4.9600,0.3284,-0.3091,0.3791,0.2732,0.1003,0.0000
0.3824,0.1660,0.7220,path,2.3420,5.0400,0.0046,-0.1295,0.3598,1.3974,0.5782,0.5603
0.3768,7.4466,0.6970,path,2.0928,4.6000,0.0104,-0.0628,0.3715,1.1895,0.6457,0.5227
0.1896,7.1462,0.5043,path,1.2769,5.2800,0.0096,-0.0409,0.1852,1.1783,0.5804,0.4815
0.1797,1.3814,0.9896,path,4.1754,5.5200,0.0172,0.1541,0.0924,1.4903,0.9616,0.8550
0.6576,5.2813,0.8333,path,2.8701,5.5600,0.0132,-0.6550,0.0589,1.2462,0.6025,0.6619
0.1129,4.1376,0.0079,stand,0.0000,4.2000,0.0000,nan,nan,0.3406,0.0516,0.0000
0.0814,3.6458,0.7513,path,3.9367,7.3400,0.0045,0.0373,0.0724,1.2729,0.7834,0.8075
0.4811,3.4017,0.5455,path,1.1809,6.7400,0.0141,-0.4420,0.1901,1.3979,0.6928,0.7045
0.6829,15.1386,0.1143,combined,1.8680,4.1000,0.6279,-0.0266,0.6824,1.1802,0.5427,0.0000
0.4391,2.8324,0.0645,turn,0.0000,4.0000,0.0000,nan,nan,0.6727,0.2375,0.0000
0.9011,6.0352,0.8646,path,3.5677,4.0400,0.0200,-0.8520,0.2933,1.1277,0.6894,0.9950
0.3963,1.0617,0.2077,straight,0.1207,4.0600,0.1157,-0.3935,0.0472,0.3403,0.1307,0.4080
0.3786,6.6814,0.0173,path,1.9312,4.0800,0.0144,-0.3771,0.0346,1.2913,0.5457,0.7202
0.4126,8.8911,0.5836,path,1.6389,4.0800,0.0107,-0.4073,0.0656,0.8316,0.4611,0.5329
0.2139,4.3348,0.7564,path,1.6920,4.1400,0.0083,-0.0642,0.2040,0.9612,0.4409,0.4142
0.2554,0.0385,0.3761,path,1.9681,4.1600,0.0095,-0.1566,0.2018,1.1202,0.4751,0.4737
0.4949,14.3207,0.1185,combined,1.6239,4.1800,0.4949,-0.4800,0.1208,0.6444,0.3062,0.6224
0.5042,5.8326,0.0558,combined,0.6644,4.2200,0.3975,0.2317,0.4478,0.8842,0.2980,0.6745
0.0473,10.7048,0.3942,path,1.5740,4.2200,0.0078,-0.0472,0.0025,0.7481,0.3720,0.3919
0.6017,16.8541,0.0489,lateral,1.3084,4.2400,0.6017,-0.5695,0.1941,0.4872,0.2119,0.8800
0.2312,4.0533,0.6476,path,1.3624,4.2600,0.0076,0.0344,0.2286,1.1345,0.4685,0.3778
0.4588,9.9016,0.1229,straight,1.9886,4.2600,0.2567,0.4042,0.2169,1.4522,0.6441,0.0000
0.7877,7.3024,1.3945,path,1.8144,4.2800,0.0167,0.2855,0.7342,1.5371,0.8406,0.8351
0.6675,8.6584,0.4053,path,3.2347,4.2800,0.0193,-0.6653,0.0532,1.5869,0.7609,0.9725
0.9158,20.0339,0.2308,combined,2.0813,4.2800,0.9158,-0.8272,0.3929,0.7439,0.4453,0.0000
0.1743,0.2778,1.0071,path,1.0101,4.3000,0.0197,0.1743,0.0019,1.3328,0.8701,0.9841
0.0841,10.5633,0.2758,path,2.7308,4.3000,0.0132,-0.0671,0.0506,1.3238,0.7006,0.6593
0.3970,1.9534,0.0876,turn,0.0000,4.3000,0.0000,nan,nan,0.3367,0.1264,0.0000
0.1346,8.8343,0.5445,path,1.9235,4.3200,0.0097,-0.0909,0.0993,0.9774,0.4583,0.4681
0.4612,1.8164,0.1804,combined,0.3581,4.3200,0.3495,-0.4469,0.1138,0.3664,0.1223,0.6538
0.4183,4.1759,0.1104,turn,0.0000,4.3400,0.0000,nan,nan,0.7928,0.1458,0.3998
0.1751,4.7426,0.3010,path,1.6457,4.3600,0.0077,-0.0880,0.1514,0.5478,0.3568,0.3845
0.3294,6.6223,0.9573,path,2.2505,4.3800,0.0117,-0.2838,0.1672,1.0193,0.5303,0.5856
0.2657,4.6930,0.0956,lateral,0.2178,4.4600,0.2178,-0.0095,0.2655,0.3697,0.1306,0.0000
0.9315,0.4699,0.7531,path,4.0936,4.5000,0.0201,-0.9092,0.2023,1.2086,0.7131,1.0064
0.1159,4.3997,0.0275,stand,0.0000,4.5000,0.0000,nan,nan,0.3433,0.0701,0.0000
0.5578,3.1809,0.7240,path,2.6555,4.5400,0.0177,-0.5129,0.2192,1.1529,0.6053,0.8844
0.4665,4.6943,0.2116,combined,1.7977,4.5400,0.0338,0.4665,0.0002,1.7399,0.7040,0.0000
0.0632,6.0340,0.6688,path,3.6310,4.5600,0.0167,0.0061,0.0629,1.4474,0.8400,0.8342
0.5721,0.3283,0.0257,combined,0.3878,4.5600,0.3732,-0.4956,0.2857,0.3011,0.1234,0.6951
0.4335,5.5231,0.0417,lateral,0.1272,4.6200,0.0617,-0.1114,0.4190,0.3919,0.1478,0.6307
0.3080,9.4110,0.7607,path,2.5192,4.6400,0.0132,-0.2616,0.1626,1.1277,0.5337,0.6619
0.4616,2.8875,0.1115,turn,0.0000,4.6400,0.0000,nan,nan,0.9937,0.3252,0.3138
0.2812,11.9047,0.2837,path,2.4848,4.7000,0.0122,-0.2124,0.1842,1.0891,0.5649,0.6121
0.4094,3.5483,0.1049,straight,0.7654,4.7600,0.4094,-0.4094,0.0030,0.3224,0.1270,0.0000
0.3038,3.4348,0.9303,path,1.1858,4.7600,0.0189,-0.1960,0.2321,1.0639,0.6828,0.9449
0.3791,1.8640,0.1445,turn,0.0000,4.7800,0.0000,nan,nan,0.7439,0.1598,0.3853
0.6230,5.5514,0.6800,path,2.8407,4.7800,0.0188,-0.5682,0.2556,1.4688,0.6996,0.9397
0.4266,0.5105,0.0080,turn,0.0000,4.8000,0.0000,nan,nan,0.7417,0.1504,0.0000
0.0974,2.1071,0.4388,path,1.4171,4.8400,0.0061,-0.0005,0.0974,0.7082,0.3248,0.3064
0.5652,27.4011,0.2317,combined,1.6703,4.8400,0.5652,-0.5598,0.0779,0.6397,0.2993,0.0000
0.2419,2.3788,0.0885,turn,0.0000,4.8600,0.0000,nan,nan,0.5044,0.1281,0.8749
0.3085,0.7729,0.0917,turn,0.0000,4.8800,0.0000,nan,nan,0.3758,0.1190,0.5939
0.7751,0.3318,0.3132,turn,0.0000,4.9000,0.0000,nan,nan,0.7636,0.3675,0.0000
0.6937,14.7078,0.1004,combined,1.5948,4.9000,0.6937,-0.5842,0.3742,0.6626,0.2945,0.0000
0.4676,12.4659,0.8658,path,2.4890,4.9200,0.0121,-0.1651,0.4375,1.2440,0.5747,0.6045
0.2245,11.1001,0.3202,path,1.3645,4.9200,0.0065,0.0173,0.2238,0.8522,0.3602,0.3240
0.4338,3.0038,1.2020,path,2.5500,4.9400,0.0143,-0.3176,0.2955,1.3165,0.6281,0.7172
0.3109,2.9031,0.0539,combined,0.6770,4.9400,0.3073,-0.0897,0.2977,0.3582,0.1471,0.7092
0.5210,28.4069,0.5674,path,1.8430,4.9600,0.0086,0.0515,0.5185,1.3048,0.5349,0.4287
0.4391,4.4781,0.0123,lateral,0.2343,4.9800,0.2053,-0.0261,0.4383,0.3747,0.1374,0.8279
0.5240,13.0895,1.1701,path,2.7082,5.0000,0.0199,0.4193,0.3142,1.5662,0.9885,0.9916
0.4779,0.7479,0.1205,straight,1.7467,5.0200,0.4779,-0.4697,0.0880,0.5779,0.3117,0.5930
0.4731,0.6243,1.0332,path,1.8229,5.0200,0.0114,0.1197,0.4577,1.1310,0.6433,0.5724
0.1091,2.8767,0.4742,path,1.4098,5.0400,0.0071,-0.0744,0.0798,0.8322,0.3728,0.3559
0.3639,1.2502,0.1649,straight,1.2039,5.0600,0.3613,-0.3186,0.1759,0.3899,0.2074,0.7976
0.4437,3.8276,0.0720,lateral,0.3591,5.0800,0.3442,-0.2919,0.3342,0.2988,0.1351,0.0000
0.6689,11.8513,0.1481,path,2.6046,5.1400,0.0119,-0.6549,0.1362,1.0387,0.4434,0.5971
0.3765,2.3584,0.1130,turn,0.0000,5.1600,0.0000,nan,nan,0.6381,0.1650,0.0000
0.4460,2.1045,0.0469,turn,0.0000,5.1800,0.0000,nan,nan,0.6039,0.1908,0.4433
0.2238,7.4783,0.0126,stand,0.0000,5.2000,0.0000,nan,nan,0.3943,0.0800,0.0000
0.4902,3.5119,0.0341,straight,0.0811,5.2000,0.0004,0.4862,0.0621,0.5260,0.1672,0.0000
0.1500,5.1812,0.1389,lateral,1.0789,5.2200,0.1500,-0.0744,0.1302,0.5580,0.2168,0.8818
0.2523,6.1000,0.1396,lateral,0.4465,5.2600,0.2146,0.0510,0.2470,0.3500,0.1255,0.0000
0.2497,2.3319,0.1031,turn,0.0000,5.2800,0.0000,nan,nan,0.4657,0.1254,0.0000
0.3190,2.8806,0.1280,straight,1.7376,5.2800,0.0687,0.3062,0.0897,1.4483,0.5232,0.6089
0.6596,2.1975,0.1044,straight,0.8975,5.3000,0.0431,0.6566,0.0621,1.4934,0.5085,0.5547
0.5043,2.3922,1.2775,path,0.1101,5.3000,0.0195,-0.2859,0.4155,1.2516,0.6251,0.9779
0.4909,3.2835,0.0532,straight,1.0380,5.3600,0.0440,0.4862,0.0678,1.2009,0.3972,0.0000
0.3350,2.8563,0.4954,path,2.0578,5.3600,0.0079,-0.2458,0.2277,0.7840,0.3717,0.3926
0.4731,0.5911,0.1212,turn,0.0000,5.3600,0.0000,nan,nan,0.3312,0.1241,0.0000
0.3232,5.1923,0.1779,straight,0.6639,5.3800,0.3141,-0.3016,0.1161,0.3419,0.1423,0.0000
0.1845,8.2116,0.2483,path,1.6679,5.4200,0.0062,0.0314,0.1818,0.5527,0.3442,0.3105
0.6394,11.1973,0.1253,combined,1.2222,5.4200,0.6394,-0.6015,0.2170,0.5706,0.2277,0.0000
0.1440,4.0724,0.7275,path,1.4347,5.4200,0.0088,-0.0816,0.1186,1.1893,0.6666,0.8013
0.4069,0.8262,0.0462,turn,0.0000,5.4400,0.0000,nan,nan,0.5452,0.1628,0.0000
0.1443,3.8870,0.9480,path,2.7497,5.4400,0.0198,0.0077,0.1441,1.4029,0.8801,0.9915
0.6121,5.8874,0.7645,path,4.1969,5.4400,0.0169,-0.6106,0.0438,1.0159,0.7113,0.8467
0.2979,1.6233,0.0425,straight,0.0679,5.4800,0.0679,-0.2702,0.1255,0.4843,0.1318,0.0000
0.0075,1.5900,0.0081,stand,0.0000,5.5200,0.0000,nan,nan,0.1147,0.0276,0.8888
0.1544,13.4257,0.3810,path,1.4789,5.5200,0.0061,-0.1533,0.0186,0.7283,0.2847,0.3061
0.2559,3.4005,0.7794,path,0.2845,5.5200,0.0162,-0.2399,0.0891,1.1434,0.6012,0.8088
0.1761,2.2419,1.2364,path,2.5615,5.5400,0.0127,0.1679,0.0531,1.3611,0.7319,0.6342
0.4505,9.4896,0.2819,path,2.5536,5.6600,0.0093,-0.1217,0.4338,0.6468,0.4206,0.4668
0.1605,2.0949,0.9079,path,0.8282,5.6600,0.0118,-0.0721,0.1434,1.2140,0.6995,0.5874
0.1926,7.6279,0.5335,path,2.1280,5.6600,0.0082,0.0349,0.1894,0.8701,0.4434,0.4098
0.2382,2.4294,0.7701,path,1.0137,5.6800,0.0048,0.0331,0.2359,1.3344,0.6257,0.6233
0.0862,6.8936,0.5687,path,2.2584,5.6800,0.0063,-0.0423,0.0751,1.1255,0.4093,0.3974
0.5362,4.6360,0.1290,lateral,0.4152,5.7000,0.2894,0.2805,0.4570,0.4777,0.1910,0.6125
0.0450,12.5518,0.3076,path,1.9046,5.7000,0.0068,-0.0449,0.0029,0.6135,0.3510,0.3423
0.4052,10.0961,0.7923,path,2.5859,5.7200,0.0133,0.3445,0.2132,1.3322,0.8198,0.6671
0.4753,6.9232,0.0425,turn,0.0000,5.7200,0.0000,nan,nan,0.5948,0.1405,0.4260
0.2440,11.3013,0.7504,path,2.2637,5.7200,0.0094,-0.1815,0.1630,0.8749,0.5094,0.4724
0.4839,8.1156,0.7237,path,1.5039,5.7400,0.0094,0.3790,0.3008,1.1595,0.6261,0.4719
0.4362,4.5308,0.9583,path,3.4455,5.7400,0.0188,-0.4100,0.1488,1.0944,0.7368,0.9449
0.0351,1.2601,0.0199,stand,0.0000,5.8200,0.0000,nan,nan,0.3208,0.0524,0.4726
0.4422,5.7251,0.0857,turn,0.0000,5.8200,0.0000,nan,nan,0.7427,0.1405,0.4410
0.1388,6.1527,0.5577,path,0.4958,5.8400,0.0094,0.0803,0.1132,1.0357,0.5521,0.6314
0.4982,6.9500,0.2814,lateral,1.0240,5.8400,0.4982,-0.3591,0.3454,0.4533,0.1500,0.8112
1.0846,1.1532,0.4609,path,3.4919,5.8600,0.0197,-1.0210,0.3657,1.1489,0.6794,0.9826
0.2105,2.7652,0.4682,path,2.1723,5.8600,0.0075,-0.1604,0.1363,0.8590,0.4324,0.3703
0.4907,11.0519,0.1306,combined,0.9362,5.8800,0.4886,-0.4725,0.1325,0.4209,0.1341,0.0000
0.5897,21.7438,0.0628,lateral,1.1486,5.0800,0.5878,-0.5137,0.2896,0.5870,0.1950,0.5247
0.4274,6.0275,0.1204,straight,0.0761,5.9600,0.0466,-0.3633,0.2251,0.4507,0.1326,0.0000
0.3018,2.1587,0.0641,turn,0.0000,6.0000,0.0000,nan,nan,0.8017,0.2113,0.5239
0.5329,0.7236,0.0085,straight,0.2230,6.0200,0.0268,0.5173,0.1278,0.7645,0.2049,0.0000
0.3306,1.7872,0.0620,combined,0.3924,6.0200,0.3213,-0.1038,0.3139,0.4669,0.1340,0.0000
0.5760,10.2489,1.6857,path,0.9841,6.0200,0.0183,0.5163,0.2554,1.7408,1.1840,0.9126
0.5291,10.2770,0.0235,turn,0.0000,5.1400,0.0000,nan,nan,0.5978,0.1565,0.3435
0.9750,16.4409,0.2383,path,1.9452,6.0400,0.0166,-0.7838,0.5798,0.7156,0.3854,0.8291
0.2850,7.2422,0.1006,turn,0.0000,6.0600,0.0000,nan,nan,0.4168,0.1126,0.5999
0.1147,2.3228,0.0256,stand,0.0000,6.0800,0.0000,nan,nan,0.1552,0.0603,0.0000
0.2988,3.4144,0.1597,turn,0.0000,6.1000,0.0000,nan,nan,0.6383,0.1103,0.7014
0.1145,11.2787,0.0212,stand,0.0000,5.3000,0.0000,nan,nan,0.2701,0.0442,0.7815
0.4549,6.6552,0.9519,path,4.3920,5.3000,0.0175,-0.2716,0.3650,1.3873,0.8374,0.8736
0.5454,2.6351,0.0505,straight,1.6669,6.1400,0.5454,-0.5362,0.0996,0.5241,0.2216,0.5606
0.4400,5.7421,0.1548,lateral,0.8489,6.1400,0.4200,-0.1726,0.4047,0.3974,0.1391,0.3804
0.4714,8.7703,0.5853,path,2.5988,6.1400,0.0090,0.2737,0.3838,1.0659,0.5087,0.4500
0.4634,8.1084,0.9303,path,4.1438,6.1800,0.0146,-0.3531,0.3001,1.0674,0.6921,0.7308
0.4007,3.0317,0.1106,straight,0.3189,6.1800,0.2093,-0.3746,0.1424,0.4578,0.1188,0.5081
0.4270,4.1821,1.0446,path,3.2481,6.1800,0.0036,-0.3506,0.2438,1.5527,0.8966,1.0024
0.3077,10.8478,0.6906,path,1.5278,6.2000,0.0089,0.1689,0.2572,1.0102,0.5674,0.4467
0.2448,0.0899,1.0332,path,2.2646,5.5400,0.0186,-0.2448,0.0023,1.3500,0.7817,0.9318
0.4153,13.2227,0.1068,turn,0.0000,6.2400,0.0000,nan,nan,0.7014,0.1534,0.8995
0.2143,9.6349,0.1078,turn,0.0000,6.2600,0.0000,nan,nan,0.3874,0.1105,0.0000
0.0769,10.3407,0.8852,path,1.1425,6.2600,0.0178,0.0020,0.0769,1.3519,0.8514,0.8920
0.6674,13.9948,0.0817,path,2.7005,6.2800,0.0093,-0.5469,0.3826,0.6739,0.3552,0.4624
0.3726,1.4211,0.1005,lateral,0.8431,6.2800,0.3726,-0.1581,0.3374,0.6389,0.2040,0.3482
0.4251,9.7340,0.2643,path,2.9613,6.3000,0.0140,-0.3992,0.1463,1.2292,0.5679,0.7012
0.1312,4.8085,0.3924,path,2.2644,6.3200,0.0073,-0.0310,0.1275,0.5896,0.3776,0.3637
0.1936,9.4949,0.1814,path,3.5199,6.3400,0.0141,-0.1932,0.0125,1.2133,0.6494,0.7055
0.7082,5.8366,1.0648,path,1.6825,6.3400,0.0107,0.6949,0.1367,1.3454,0.7990,0.5374
0.2117,0.0377,0.8198,path,4.0419,6.3400,0.0194,-0.1976,0.0759,1.4744,0.9187,0.9693
0.4616,7.6376,0.1049,combined,1.0502,6.3400,0.4496,-0.3166,0.3359,0.3822,0.1413,0.5211
0.2720,2.8318,0.3850,path,2.8904,6.3600,0.0092,0.1778,0.2059,1.0177,0.5355,0.4596
0.4703,8.4617,0.1558,combined,1.6390,6.3600,0.4703,-0.2987,0.3633,1.0261,0.2336,0.0000
0.2426,6.3831,0.1467,path,1.4931,6.3600,0.0103,-0.2060,0.1283,0.7296,0.3660,0.5143
0.2836,4.2247,1.1550,path,4.5086,6.3800,0.0158,-0.2417,0.1484,1.5485,0.8300,0.7925
0.0155,1.2276,0.0284,stand,0.0000,6.4000,0.0000,nan,nan,0.2458,0.0445,0.0000
0.3150,2.9771,0.1217,combined,0.7080,6.4000,0.3136,-0.0581,0.3096,0.6201,0.1630,0.5010
0.1856,5.0073,0.4290,path,3.9734,6.4000,0.0129,-0.1824,0.0341,1.2805,0.6261,0.6467
0.2022,3.1689,1.1198,path,1.8651,6.4000,0.0123,0.1649,0.1169,1.1579,0.7223,0.6108
0.0894,8.6546,1.1443,path,1.0092,6.4200,0.0178,0.0873,0.0193,1.2424,0.8137,0.8943
0.5115,2.3853,0.0180,turn,0.0000,6.4200,0.0000,nan,nan,0.6191,0.1255,0.0000
0.4170,12.3595,0.4572,path,2.8808,6.4200,0.0103,0.2898,0.2999,1.0662,0.5908,0.5176
0.0747,2.0107,0.0281,stand,0.0000,6.4400,0.0000,nan,nan,0.2372,0.0728,0.0000
0.0363,3.9637,0.0176,stand,0.0000,6.4600,0.0000,nan,nan,0.1587,0.0313,0.0000
0.0862,2.5977,0.2767,path,4.2484,6.4600,0.0031,0.0477,0.0718,1.4377,0.7076,0.6983
0.1965,12.5553,0.3436,path,3.1414,6.4800,0.0097,-0.0101,0.1963,1.2198,0.5860,0.5957
0.6390,5.3514,0.0405,combined,0.4852,6.5000,0.4790,-0.0390,0.6379,0.6709,0.1670,0.4964
0.5480,0.4396,0.2033,turn,0.0000,6.5200,0.0000,nan,nan,0.7959,0.1612,0.0000
0.3481,8.2674,0.1740,combined,1.9997,6.5200,0.3481,-0.1114,0.3297,1.3142,0.3819,0.7059
0.3502,7.4460,0.6552,path,3.0398,6.5400,0.0094,-0.1699,0.3062,0.7824,0.4672,0.4672
0.5780,10.3102,0.1632,combined,1.3484,6.5600,0.5780,-0.2241,0.5328,1.1580,0.2865,0.0000
0.4787,7.2263,0.0620,combined,1.4492,6.5600,0.4787,-0.4082,0.2501,0.4892,0.2256,0.0000
0.3802,10.7541,0.1099,turn,0.0000,6.5600,0.0000,nan,nan,0.6437,0.1565,0.6568
0.2809,4.9502,0.0174,lateral,0.7922,6.5800,0.2809,-0.2031,0.1940,0.4411,0.1271,0.0000
0.3869,10.0376,0.6525,path,2.1715,5.7800,0.0020,0.2953,0.2500,1.3346,0.7320,0.6297
0.9471,10.4544,0.1224,path,0.2163,6.6400,0.0174,-0.4727,0.8208,1.1592,0.3568,0.8726
0.2090,8.3260,0.9437,path,3.7391,4.1600,0.0190,-0.1386,0.1564,1.4843,0.9006,0.9485
0.2901,1.2778,0.0500,lateral,0.6062,6.7000,0.2901,-0.2231,0.1854,0.3907,0.1192,0.0000
0.5420,10.2068,0.1759,combined,2.1481,6.7000,0.5420,0.1465,0.5218,1.6751,0.5959,0.7935
0.1865,4.1824,0.9484,path,1.4581,6.7200,0.0064,0.0999,0.1575,1.1181,0.6542,0.7357
0.3450,2.9534,0.2052,path,2.7806,6.7200,0.0086,0.2631,0.2233,1.0810,0.4930,0.4280
0.3460,3.0209,0.0410,lateral,0.5270,6.7200,0.3453,-0.0875,0.3348,0.2933,0.1200,0.0000
0.3956,3.3054,0.0727,straight,1.3012,6.7600,0.1379,0.3927,0.0478,1.3463,0.3547,0.0000
0.3785,0.7740,0.1748,turn,0.0000,6.7800,0.0000,nan,nan,0.5065,0.1248,0.0000
0.2585,8.1681,0.1920,path,3.0786,6.7800,0.0095,0.2442,0.0847,1.0005,0.5435,0.4774
0.3150,3.1738,0.0794,turn,0.0000,6.7800,0.0000,nan,nan,0.4193,0.1093,0.7493
0.2944,1.7938,0.1161,turn,0.0000,6.7800,0.0000,nan,nan,0.6987,0.1244,0.3971
0.4331,21.5308,0.3310,path,2.1302,6.8400,0.0086,0.4189,0.1099,1.0245,0.5101,0.4323
0.3843,11.3713,0.0679,combined,1.5869,6.8600,0.3821,-0.3582,0.1390,0.5404,0.2455,0.0000
0.4381,2.7415,0.2131,path,2.8046,6.8600,0.0088,-0.3589,0.2512,0.6604,0.3984,0.4391
0.0875,6.4836,0.3064,path,2.0849,6.8600,0.0010,-0.0436,0.0759,0.6979,0.3762,0.3611
0.3770,1.9495,0.5241,path,0.6141,6.8600,0.0176,-0.3766,0.0165,0.9707,0.5349,0.8785
0.3383,10.5569,0.9424,path,1.3019,6.8600,0.0198,0.0624,0.3325,1.5497,0.9517,0.9902
0.3906,0.3100,0.0991,turn,0.0000,6.9000,0.0000,nan,nan,0.8961,0.1705,0.0000
0.5017,3.2379,0.1033,combined,1.7271,6.9200,0.4987,0.0558,0.4986,0.7708,0.2797,0.0000
0.8009,8.5485,1.2423,path,4.0250,6.9200,0.0193,-0.7993,0.0501,1.4404,0.7991,0.9631
0.3408,0.3859,0.0676,straight,0.1650,6.9400,0.0650,0.3339,0.0685,0.5182,0.1510,0.0000
0.0365,3.1028,0.0241,stand,0.0000,6.9400,0.0000,nan,nan,0.1444,0.0437,0.6219
0.2203,2.9906,0.0448,lateral,0.4376,6.9600,0.2092,-0.2068,0.0759,0.3597,0.1171,0.4628
1.0583,3.5327,0.8162,path,1.1036,6.9800,0.0187,-0.7196,0.7761,1.2564,0.4670,0.9326
0.4559,5.3089,0.0345,combined,1.7380,7.0000,0.3453,0.3076,0.3365,1.6849,0.3961,0.8049
