pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
2.3884,27.5515,2.1105,path,3.0476,7.1400,1.2812,2.0875,1.1604,2.0834,1.2480,1.4521
0.5525,3.8113,0.1017,turn,0.0000,6.3000,0.0000,nan,nan,0.4038,0.1538,1.4501
0.5531,2.6160,0.0254,turn,0.0000,7.4200,0.0000,nan,nan,0.7093,0.1715,1.3970
0.5683,3.9499,0.0442,combined,1.4171,7.3000,0.5652,0.2701,0.5000,1.1778,0.3694,0.7141
0.5952,1.0924,0.0900,straight,0.3013,4.3800,0.0405,0.5948,0.0215,0.5975,0.2945,1.2209
0.4588,4.6772,0.0670,lateral,0.7740,4.1600,0.4537,0.0074,0.4587,0.6587,0.2572,0.9704
0.5157,3.4382,0.0616,straight,0.3441,6.0200,0.0376,0.5152,0.0232,1.3599,0.2837,0.5927
0.4635,4.3215,0.0489,combined,1.0093,6.6400,0.4621,-0.4384,0.1504,0.7360,0.1783,1.2373
0.5667,5.3715,0.0939,combined,0.9549,4.8600,0.5385,-0.4943,0.2772,0.5601,0.1536,0.8692
1.9923,111.1394,0.2876,path,2.4675,5.7200,0.2672,-1.9772,0.2444,1.7743,0.8497,1.5575
1.7254,18.5631,0.8205,path,4.0123,5.3800,1.3405,-1.5786,0.6964,1.7449,1.1766,0.3988
0.5212,7.0432,0.0655,straight,1.2899,6.0200,0.5105,-0.5200,0.0345,0.7507,0.1847,0.9191
0.5054,5.1514,0.1156,turn,0.0000,4.1200,0.0000,nan,nan,1.0699,0.2886,0.3519
0.5330,2.2900,0.1408,lateral,0.5890,7.1600,0.5036,0.0100,0.5329,0.8691,0.1891,1.1045
0.5256,1.9641,0.0915,combined,1.9540,5.4200,0.5040,-0.5200,0.0761,1.1629,0.3142,0.0000
1.8915,12.5738,1.4005,path,2.9353,7.8000,1.1186,-1.4644,1.1972,1.5738,1.1261,0.9887
0.6283,6.7924,0.0250,combined,1.7899,4.4200,0.6266,-0.2293,0.5849,0.8506,0.3723,1.1122
0.4558,1.3341,0.0935,lateral,0.4582,6.5200,0.3879,-0.0090,0.4558,0.4401,0.1502,1.4484
1.9007,55.2850,1.0841,path,3.7772,6.8600,1.9007,-1.7778,0.6723,1.6891,1.0047,1.1299
0.4770,1.1814,0.1804,straight,1.6023,6.6000,0.0198,0.4768,0.0132,1.5009,0.4475,1.2073
0.4435,2.0014,0.0362,combined,0.5078,5.3800,0.4081,-0.0987,0.4324,0.3914,0.1425,0.6780
0.5516,3.2103,0.0545,straight,1.9324,5.8200,0.0144,0.5514,0.0144,1.6956,0.5717,0.6993
0.5055,3.8213,0.1066,lateral,1.0079,5.2400,0.5035,-0.0215,0.5050,0.7167,0.2540,0.5872
0.5293,3.6931,0.0328,combined,0.2210,4.8000,0.0049,0.5175,0.1112,1.0988,0.2173,0.4705
0.4644,4.3433,0.0939,combined,2.0191,5.4600,0.2090,0.4268,0.1830,1.4335,0.5572,0.3073
0.5590,0.0304,0.0664,turn,0.0000,4.1400,0.0000,nan,nan,0.7671,0.2354,0.6455
1.1220,75.1320,1.5437,path,0.8129,6.3400,0.5322,-0.2240,1.0994,1.7118,0.9249,0.3311
1.2704,8.4853,1.1002,path,3.5128,7.4800,0.7034,-1.2698,0.0394,1.7082,1.1620,0.7724
0.5354,4.0304,0.0305,turn,0.0000,7.7600,0.0000,nan,nan,0.6415,0.1472,0.9127
1.3739,13.5829,1.1696,path,0.5937,4.6400,0.8293,0.2460,1.3517,1.7776,1.1505,0.5758
0.5343,3.3796,0.0487,straight,0.9817,7.3600,0.5261,-0.5342,0.0091,0.5176,0.1201,0.8067
0.5783,0.5588,0.0402,turn,0.0000,4.4200,0.0000,nan,nan,0.6350,0.2367,1.2156
0.5609,0.6660,0.1071,straight,1.7033,4.4400,0.0246,0.5608,0.0137,1.9050,0.7003,1.3612
1.8424,4.0037,1.1437,path,2.5758,6.0800,1.4059,-1.8206,0.2825,1.7389,1.1180,1.4771
0.5659,4.6441,0.0323,combined,1.9987,5.9400,0.5532,-0.5594,0.0857,1.0055,0.2866,1.5140
0.5282,2.9175,0.0274,lateral,0.8264,4.3200,0.5274,-0.0370,0.5269,0.7912,0.2662,0.8856
0.6173,0.0972,0.0549,straight,1.1333,6.7400,0.6152,-0.6106,0.0908,0.5593,0.1367,1.2824
0.5222,4.7956,0.1068,straight,0.3140,7.7400,0.0597,0.5181,0.0655,1.0358,0.2215,1.5807
0.5186,3.6514,0.1028,turn,0.0000,5.3000,0.0000,nan,nan,0.7003,0.2025,0.3528
0.5326,4.9845,0.0919,lateral,0.2545,5.8600,0.2366,0.0179,0.5323,0.8348,0.2023,0.6564
0.6418,5.5085,0.0462,combined,0.9020,4.7800,0.6382,0.0133,0.6416,0.7374,0.2755,0.4934
0.6551,15.3080,1.3528,path,3.5266,4.2800,0.4933,-0.3756,0.5368,1.8482,1.4388,0.6048
2.2256,27.3647,1.5448,path,4.1983,7.6200,0.9886,-1.8764,1.1969,1.8049,0.9203,0.3756
0.4439,1.0867,0.0325,lateral,0.0587,7.5600,0.0530,-0.0135,0.4437,0.7199,0.1625,1.1895
0.5358,8.2652,0.0542,turn,0.0000,6.5400,0.0000,nan,nan,0.7157,0.1836,1.5835
2.3586,5.0213,1.5426,path,2.7132,6.0000,1.1287,-1.6355,1.6994,1.7986,1.0208,0.6078
0.5197,4.9872,0.0398,combined,0.7460,6.0200,0.5192,-0.4959,0.1557,0.3676,0.0994,0.8058
0.5537,3.6634,0.0290,lateral,0.8286,5.9400,0.5533,-0.0205,0.5533,0.5147,0.1886,1.5492
0.4855,5.2945,0.0280,combined,0.2921,7.3200,0.2910,-0.4436,0.1972,0.3340,0.0926,1.2480
0.5169,2.8110,0.1331,lateral,0.6446,4.2000,0.5169,-0.0433,0.5150,0.6419,0.2296,0.6742
0.5969,1.9043,0.0022,turn,0.0000,4.1400,0.0000,nan,nan,0.5256,0.2188,0.9836
0.5312,4.0674,0.1273,straight,0.7805,7.7600,0.0213,0.5281,0.0568,1.6719,0.3001,0.5614
0.6320,2.1171,0.0265,turn,0.0000,5.9000,0.0000,nan,nan,0.5416,0.2066,1.2275
0.5592,0.9595,0.0281,turn,0.0000,6.3600,0.0000,nan,nan,0.4402,0.1424,1.0724
1.8989,55.7091,0.2167,path,2.1705,5.0600,1.3611,-1.8692,0.3343,1.7723,0.5406,1.0970
0.6127,0.5770,0.1085,lateral,0.8981,4.4400,0.6127,-0.0345,0.6117,0.6318,0.2661,1.1849
1.3438,9.9040,1.3004,path,1.7818,5.0600,0.8826,-1.3213,0.2445,1.6592,0.9680,0.4522
0.4695,4.2876,0.0522,lateral,0.5880,6.1000,0.4690,0.0124,0.4694,0.6791,0.2002,1.3305
1.6950,16.3841,1.7358,path,6.2100,6.1800,1.4799,-0.8187,1.4841,2.0481,1.6253,1.0126
0.5923,1.8050,0.0295,combined,1.2608,6.0800,0.5866,-0.4958,0.3242,0.6724,0.1709,1.2150
1.6003,11.4888,0.5903,path,2.2016,6.4400,1.6003,-1.5135,0.5198,1.9044,1.2712,0.7582
0.5478,4.7031,0.0344,lateral,0.4065,7.0200,0.3711,0.0093,0.5477,0.8211,0.1886,0.9228
0.5476,2.1899,0.1042,combined,1.0594,4.8800,0.5370,-0.5440,0.0628,0.5609,0.1582,0.3467
0.5926,2.2220,0.0405,combined,1.9409,7.0800,0.5901,0.4000,0.4372,1.5350,0.4454,0.8660
2.9261,17.4980,1.7974,path,7.7044,4.8000,1.5209,-2.8199,0.7811,1.9792,1.2307,0.3737
0.5042,3.4477,0.0830,turn,0.0000,6.7000,0.0000,nan,nan,0.8929,0.1918,1.1303
0.5276,5.4325,0.1119,combined,1.2975,5.5200,0.5224,-0.5262,0.0373,0.7327,0.2081,1.4592
0.9510,4.4688,0.5680,path,1.3200,6.5600,0.7987,-0.5040,0.8064,1.7269,0.5931,1.0916
0.5465,2.7674,0.0928,turn,0.0000,7.7400,0.0000,nan,nan,0.5650,0.1673,1.0200
1.2294,10.7892,0.9301,path,2.4695,6.8800,0.8256,-0.8014,0.9324,1.9224,1.2809,1.3915
0.9820,1.0771,1.7548,path,0.9069,7.8200,0.5453,-0.7400,0.6455,1.9721,1.4088,0.7012
0.6218,9.0947,0.0381,combined,2.0581,4.3600,0.6218,-0.4994,0.3706,0.8490,0.3736,1.2752
1.6957,24.1486,0.8617,path,3.7717,7.4600,1.5119,-1.6599,0.3467,1.7384,1.0862,0.7254
0.4736,0.2076,0.0589,combined,0.9520,4.3400,0.4720,-0.3439,0.3256,0.8880,0.2566,0.7223
0.5196,1.6919,0.0517,combined,2.4153,6.3200,0.5150,0.0265,0.5189,1.1596,0.4425,1.1808
1.3778,2.0813,1.1830,path,2.2141,7.4600,0.7408,1.2311,0.6187,1.9479,1.2190,1.2866
1.2416,5.8875,0.7363,path,4.9792,5.6000,1.1021,-1.0839,0.6056,2.0334,1.0913,1.5698
2.4687,6.4469,1.5305,path,6.3146,5.3000,1.9818,-1.4726,1.9813,2.0198,1.5902,0.3280
2.6663,134.8990,0.5298,path,2.4491,6.6000,0.4400,0.5819,2.6020,2.0413,1.0010,1.3896
2.5684,6.9859,1.1837,path,4.6280,7.0000,1.4861,-2.3052,1.1326,2.1625,1.0138,0.5291
0.6284,1.7794,0.0336,straight,1.1957,4.0400,0.6161,-0.6283,0.0081,0.5956,0.1891,1.5152
0.8545,25.5741,1.2543,path,0.5465,6.8600,0.6296,-0.8215,0.2352,2.0250,1.2439,1.1313
0.0369,0.3547,0.0276,stand,0.0000,7.3200,0.0000,nan,nan,0.1827,0.0340,1.1588
0.5784,2.1053,0.0222,lateral,1.0693,5.1800,0.5709,-0.0986,0.5699,0.8145,0.2929,0.3710
0.4308,1.4872,0.1550,straight,1.9218,6.4000,0.0365,0.4299,0.0276,1.6925,0.4882,1.2457
0.5390,4.8758,0.0412,combined,2.2218,6.3200,0.5385,-0.3501,0.4098,1.0914,0.3274,0.9739
2.9022,1.5724,0.5846,path,3.7720,6.0800,0.0490,-2.7450,0.9421,2.1615,1.1768,0.6933
1.5367,12.9043,1.0059,path,3.0122,4.0800,0.9612,-1.5199,0.2265,1.3227,0.7744,0.5020
0.5656,3.0508,0.0168,turn,0.0000,4.6600,0.0000,nan,nan,0.4915,0.1852,1.5212
0.4576,3.5246,0.0933,combined,0.9710,4.9400,0.4576,-0.2591,0.3772,0.4965,0.1730,1.1773
1.4862,4.4422,1.1453,path,2.4500,7.8200,0.8321,-1.4723,0.2031,1.5388,1.1493,1.4775
0.4714,3.4164,0.0463,straight,1.8695,5.6400,0.4714,-0.4712,0.0139,1.0258,0.2999,0.6237
0.4592,5.0325,0.1347,lateral,0.5502,5.3200,0.4524,-0.0938,0.4495,0.5319,0.1732,1.3445
0.5820,3.2421,0.0184,straight,1.7736,4.3400,0.0581,0.5789,0.0597,1.8390,0.7659,1.0683
0.5422,2.3356,0.0083,straight,0.5369,4.5400,0.5207,-0.5420,0.0141,0.1462,0.0571,0.9717
0.5387,3.9812,0.0514,combined,0.6480,4.4000,0.5387,-0.3671,0.3943,0.5051,0.1468,1.1950
2.6345,9.3812,1.6243,path,7.6571,4.2200,2.4761,-2.5474,0.6720,2.1348,1.5422,0.6816
1.1403,6.9379,0.3007,path,4.0345,4.6800,0.8604,-1.0162,0.5172,1.7214,0.7483,1.1441
2.0109,45.2608,0.9890,path,4.1813,7.5400,1.9486,-1.9824,0.3373,2.0052,1.1053,0.3693
1.3996,147.4208,0.2508,path,2.0587,5.9000,0.8348,-1.3872,0.1853,1.3947,0.6792,1.2193
0.5633,3.7332,0.0242,straight,0.5706,5.1600,0.0069,0.5618,0.0414,1.2500,0.3675,1.2593
0.5221,8.0236,0.0953,straight,1.4009,7.8800,0.5067,-0.5153,0.0843,0.8430,0.1678,1.5159
0.6090,2.6095,1.1745,path,6.3032,5.0000,0.6028,-0.6036,0.0812,1.7092,1.2518,1.3296
1.9967,9.6523,1.1073,path,3.6048,6.3200,1.4370,-1.9852,0.2139,1.6177,1.0632,1.0991
0.0461,1.5212,0.0076,stand,0.0000,6.5000,0.0000,nan,nan,0.1750,0.0291,0.5994
0.5501,6.3487,0.0303,lateral,1.1853,7.1400,0.5495,0.0511,0.5477,0.8063,0.2367,1.2645
0.4539,2.5709,0.1066,combined,0.4637,7.3200,0.1135,0.3741,0.2570,0.8843,0.1963,0.9978
0.5472,5.6495,0.0565,combined,0.9914,4.3800,0.5350,-0.1257,0.5326,0.8758,0.2567,0.6967
1.6434,6.9798,1.5223,path,7.0484,6.7400,1.4008,-1.1380,1.1856,1.9013,1.5013,0.7358
0.5101,0.9849,0.0964,lateral,0.8884,5.5600,0.5052,0.0109,0.5100,0.6068,0.2212,0.6156
0.5954,0.1871,0.0731,straight,0.0730,6.4600,0.0678,-0.5953,0.0138,0.6116,0.1805,1.4472
0.5189,2.1661,0.0469,lateral,0.4500,6.2800,0.4238,-0.0596,0.5154,0.5292,0.1598,1.3527
2.9255,33.4182,2.0006,path,7.3067,4.2400,2.6267,-1.8825,2.2393,2.1592,1.6922,0.9041
0.5855,3.3018,0.1085,straight,1.9945,7.4200,0.0935,0.5825,0.0595,1.9941,0.4599,1.2806
0.5940,2.5061,0.0084,combined,1.2979,7.9000,0.5746,0.1833,0.5650,0.9891,0.2726,1.1113
0.5487,4.7901,0.0793,straight,0.3258,5.6200,0.3258,-0.5479,0.0302,0.4785,0.1437,0.5573
0.0373,2.0521,0.0200,stand,0.0000,4.9400,0.0000,nan,nan,0.1806,0.0350,1.5760
0.5442,4.8619,1.2641,path,4.6337,6.3000,0.5442,-0.3889,0.3806,2.1305,1.1402,0.5519
0.5710,6.0504,0.0565,lateral,1.2082,6.7400,0.5564,-0.1329,0.5554,0.8074,0.2289,1.3248
0.5694,3.1772,0.5594,path,2.1766,6.8800,0.2890,-0.5646,0.0737,1.9260,1.1281,0.9772
1.2464,0.9357,0.9503,path,1.9369,5.8800,0.5326,-1.0275,0.7055,1.5168,0.8817,0.8603
1.0714,5.1829,1.6309,path,1.7911,5.9200,0.6401,-1.0086,0.3616,1.8936,1.1893,0.3603
1.2817,2.9984,1.3911,path,4.2397,7.6400,0.9447,-1.1412,0.5836,1.6034,1.1133,1.3150
0.0246,0.0429,0.0241,stand,0.0000,6.7200,0.0000,nan,nan,0.1580,0.0247,0.4703
0.3952,6.8355,1.0129,path,1.4432,7.1400,0.2529,-0.1554,0.3634,1.8379,1.0091,0.4959
0.6392,4.9767,0.1885,combined,1.3876,4.0800,0.5898,0.0838,0.6337,0.8818,0.4476,1.4073
0.5606,1.9065,0.0712,combined,1.1036,4.6400,0.0438,0.5560,0.0715,1.5497,0.5509,0.9662
1.9099,44.2653,1.3380,path,3.2796,5.8400,1.9046,-1.3208,1.3795,1.8629,1.4248,0.3186
0.5301,5.0517,0.0874,combined,1.1478,7.1600,0.5244,-0.4398,0.2960,0.6477,0.1803,0.3514
2.3018,74.2632,0.5707,path,2.6891,7.3800,1.3788,-2.2136,0.6314,1.2965,0.7846,1.4485
2.0466,11.1486,0.1429,path,0.6460,5.1000,0.8827,0.4259,2.0018,1.0662,0.5306,1.1500
0.5533,2.5291,0.1130,combined,1.5327,7.7000,0.5385,0.3969,0.3855,1.5703,0.3493,0.7414
1.1134,5.7813,1.0195,path,4.1377,7.6600,0.7847,1.0508,0.3679,1.9415,1.2838,0.4378
1.3659,15.3034,1.0204,path,2.7689,4.9200,1.0121,-1.0828,0.8327,1.4895,0.8365,0.7127
0.5372,7.6346,0.0619,lateral,0.5894,4.7600,0.5008,-0.0419,0.5356,0.6505,0.2406,1.4945
1.5062,0.8237,0.8373,path,0.4897,6.1800,0.9252,-1.4317,0.4681,1.4965,0.7842,1.1679
0.4848,1.3829,0.0224,straight,1.8581,7.4600,0.4788,-0.4813,0.0582,1.0466,0.2406,0.5135
0.5408,3.7747,0.0829,straight,1.1907,4.4400,0.5335,-0.5408,0.0066,0.6837,0.2013,1.5912
0.5324,1.8731,0.0500,turn,0.0000,5.9600,0.0000,nan,nan,0.6150,0.1925,0.0000
0.5416,2.7520,0.0632,turn,0.0000,5.0800,0.0000,nan,nan,0.7658,0.1985,1.2468
0.0179,1.3268,0.0182,stand,0.0000,5.6600,0.0000,nan,nan,0.1508,0.0315,0.6655
1.9490,11.0248,0.9178,path,0.6771,4.8000,1.4065,0.1093,1.9459,1.8387,1.2856,1.0617
0.5529,5.1344,0.0446,lateral,0.0177,4.7600,0.0177,0.0238,0.5524,1.1189,0.2634,0.7640
1.0309,85.3880,0.6033,path,1.1135,5.7600,0.5974,-1.0256,0.1047,1.8751,1.1674,1.2812
1.8369,1.0367,1.4507,path,6.3744,4.0000,1.5335,-1.8279,0.1808,1.9107,1.3007,1.0951
0.5821,3.2456,0.0205,straight,1.6103,6.5200,0.5752,-0.5809,0.0363,0.9069,0.2036,1.0584
0.5574,3.9477,0.0697,lateral,0.1571,5.4400,0.1543,-0.0517,0.5550,0.6377,0.1834,1.1486
0.4587,4.9868,0.0624,lateral,1.0946,7.5800,0.4449,-0.0059,0.4586,0.6676,0.1975,0.5599
0.4762,4.9549,0.1742,turn,0.0000,4.4200,0.0000,nan,nan,0.6085,0.2069,0.5268
0.4963,5.3200,0.1062,combined,1.7515,4.8400,0.4928,-0.4253,0.2558,1.0194,0.3157,0.6305
0.0141,2.8389,0.0295,stand,0.0000,4.6200,0.0000,nan,nan,0.1875,0.0372,0.3271
0.5372,4.1586,0.0822,straight,0.6128,6.6000,0.5150,-0.5371,0.0081,0.1722,0.0810,1.3160
1.7819,53.3743,0.7189,path,2.3548,7.7600,1.7241,-1.4251,1.0697,1.5170,0.8739,0.9120
0.4965,0.6744,0.0083,lateral,1.1183,7.8000,0.4907,-0.0083,0.4964,0.7222,0.2026,1.4480
0.0204,2.8196,0.0147,stand,0.0000,7.8600,0.0000,nan,nan,0.1655,0.0304,1.0022
1.9664,8.7431,1.6276,path,4.9120,7.1200,1.3916,-0.5112,1.8988,2.0479,1.5901,1.4053
0.5317,4.8117,0.0102,lateral,0.3081,6.2200,0.3081,-0.1103,0.5202,0.7078,0.1895,1.0004
0.4770,5.3088,0.0327,straight,0.1219,7.7600,0.0156,0.4765,0.0203,1.1147,0.2106,1.0865
2.2395,148.5650,0.9737,path,2.7332,7.6400,0.8567,-2.2394,0.0179,1.9039,0.9881,0.8531
0.5283,5.2222,0.1381,combined,1.1435,7.1400,0.5237,-0.1848,0.4949,0.8337,0.1888,1.5132
0.4832,4.3827,0.0490,straight,1.1697,4.0400,0.0030,0.4821,0.0327,1.4183,0.5404,0.8006
0.4475,6.7298,0.1058,straight,1.1867,5.1800,0.0196,0.4450,0.0475,1.3694,0.4263,1.5558
0.6036,5.1447,0.1023,lateral,0.4529,7.0600,0.4041,-0.0492,0.6016,0.7789,0.2091,1.1502
0.0065,0.4654,0.0299,stand,0.0000,6.4200,0.0000,nan,nan,0.0735,0.0287,1.2367
0.0606,0.0422,0.0492,stand,0.0000,7.9600,0.0000,nan,nan,0.1200,0.0314,0.9823
1.6472,20.4982,0.9358,path,1.1542,4.6000,1.4596,-0.8410,1.4163,1.7446,1.1119,1.4934
0.5097,3.5058,0.0679,combined,1.5560,5.7000,0.5077,0.3993,0.3168,1.4574,0.5025,0.3538
0.5200,5.9419,0.0408,turn,0.0000,4.8600,0.0000,nan,nan,0.9181,0.2343,1.3287
0.0321,0.5524,0.0271,stand,0.0000,7.9800,0.0000,nan,nan,0.1190,0.0291,0.7888
0.0619,0.7479,0.0164,stand,0.0000,5.8800,0.0000,nan,nan,0.1322,0.0361,0.5135
0.5571,1.3741,0.0888,straight,1.7550,4.2000,0.0364,0.5571,0.0000,1.8577,0.6993,1.3970
1.1178,3.9939,1.3920,path,1.9769,5.3600,0.5658,-0.6927,0.8773,1.4602,1.1006,0.3784
0.5478,1.0778,0.1954,combined,2.0814,4.8400,0.5478,0.1149,0.5356,1.3068,0.5397,0.8569
0.0146,1.6723,0.0258,stand,0.0000,7.4200,0.0000,nan,nan,0.1250,0.0284,0.8046
0.5005,3.5648,0.1594,lateral,1.1917,7.9800,0.5005,-0.0045,0.5005,0.8196,0.2082,0.8947
0.6055,2.4382,0.0413,turn,0.0000,7.4400,0.0000,nan,nan,0.6294,0.1790,1.0051
0.4503,4.9475,0.1108,combined,1.2652,6.9200,0.1833,0.4307,0.1315,1.5619,0.3626,0.3983
0.5342,5.5373,0.0743,combined,1.9631,5.2000,0.3692,0.5187,0.1275,1.8080,0.6175,0.8192
0.0096,0.4653,0.0261,stand,0.0000,5.2600,0.0000,nan,nan,0.1602,0.0293,1.1115
0.4969,6.8052,0.1323,combined,1.5001,7.4000,0.4883,0.4228,0.2611,1.4289,0.3731,0.3460
0.5504,3.3979,0.2758,combined,2.1139,4.1600,0.5504,-0.3909,0.3876,1.1377,0.4342,0.9191
0.0431,3.8786,0.0376,stand,0.0000,5.0000,0.0000,nan,nan,0.1428,0.0341,0.7170
1.1019,9.4255,1.4472,path,1.9700,4.0400,0.7562,1.0163,0.4259,1.7891,1.1990,0.8102
0.4956,2.7900,0.1412,combined,1.4754,4.3200,0.4956,0.3484,0.3524,1.3083,0.5187,0.9704
0.5257,3.8007,0.0082,turn,0.0000,4.6400,0.0000,nan,nan,0.5934,0.1961,1.0841
0.5178,2.4000,0.0482,combined,1.2402,4.7600,0.1421,0.4772,0.2010,1.6922,0.5138,1.0433
0.0046,1.6741,0.0166,stand,0.0000,4.1200,0.0000,nan,nan,0.1371,0.0339,1.4484
0.0529,2.6215,0.0325,stand,0.0000,5.8600,0.0000,nan,nan,0.1267,0.0445,0.4786
0.5122,3.9718,0.0508,turn,0.0000,5.9800,0.0000,nan,nan,0.5259,0.1630,0.0000
0.0216,1.4699,0.0249,stand,0.0000,6.5200,0.0000,nan,nan,0.1955,0.0366,1.5654
0.4869,7.7834,0.0242,combined,1.5394,5.4800,0.4869,-0.2302,0.4291,0.7012,0.2550,1.5192
0.5870,4.3748,0.1127,lateral,0.5670,5.0000,0.4312,0.0248,0.5865,0.6703,0.2270,1.4721
0.5852,0.8964,0.1287,combined,1.8179,4.5400,0.5738,-0.5708,0.1288,0.9729,0.2978,1.2209
1.8281,2.2514,0.8552,path,1.4047,7.0400,0.7646,-0.1735,1.8199,1.8040,0.9558,0.7431
0.5404,2.7466,0.1063,turn,0.0000,4.6800,0.0000,nan,nan,0.8578,0.2290,1.4501
3.6966,178.8134,1.9062,path,4.3430,7.3400,1.1408,-3.6207,0.7453,2.1401,0.9326,0.3322
0.5604,6.8998,0.0267,turn,0.0000,6.5000,0.0000,nan,nan,0.6853,0.1736,1.2776
0.5625,1.9108,0.0608,combined,1.0268,7.1600,0.0770,0.5229,0.2074,1.5478,0.3427,1.1919
0.0481,0.4087,0.0173,stand,0.0000,6.7800,0.0000,nan,nan,0.2400,0.0371,0.3692
3.5769,122.4596,1.8455,path,7.5300,6.3200,0.9948,-3.4046,1.0967,1.8936,1.1484,0.7859
0.6059,4.4333,0.0939,lateral,1.1216,5.5600,0.6059,-0.0154,0.6057,0.8477,0.2728,0.6209
2.4420,54.4028,1.0292,path,1.9132,6.6800,1.4866,1.9830,1.4251,2.0748,1.2569,1.0157
0.5166,1.0693,0.0939,combined,1.3993,5.9600,0.5134,-0.4955,0.1462,0.7946,0.2148,1.1754
0.4784,5.5857,0.0895,turn,0.0000,6.8400,0.0000,nan,nan,0.4566,0.1289,0.5383
0.4903,3.3018,0.1697,lateral,0.4285,6.3400,0.3731,0.0182,0.4900,0.6805,0.1874,0.3685
0.5583,4.9319,0.0544,turn,0.0000,6.5600,0.0000,nan,nan,0.5638,0.1509,0.7234
1.9350,8.1834,0.9418,path,1.2407,7.5600,1.2193,-1.0714,1.6112,1.3969,0.6130,1.1196
2.4240,2.7804,1.3416,path,4.0564,7.9400,1.9868,-0.4799,2.3761,1.8972,1.3841,0.8356
0.6145,1.2638,0.1621,turn,0.0000,6.5000,0.0000,nan,nan,0.7569,0.1988,0.4670
1.9941,42.2264,0.9472,path,3.2554,7.4800,1.8859,-1.7096,1.0263,2.1152,1.1724,0.7828
0.8104,14.8030,1.5074,path,10.8212,6.6600,0.6495,-0.7526,0.3004,2.1666,1.6584,0.3167
0.5846,5.7415,0.0184,lateral,1.3965,7.3600,0.5775,-0.0998,0.5760,0.9763,0.2442,0.7126
2.3094,7.8657,1.8474,path,2.3675,6.7200,1.1529,2.2890,0.3063,2.3532,1.3083,1.5490
0.5366,2.9518,0.0761,turn,0.0000,6.2400,0.0000,nan,nan,0.4632,0.1697,1.1181
0.5227,5.9488,0.0467,straight,1.2586,7.4400,0.5117,-0.5202,0.0511,0.8869,0.1681,0.4791
0.0413,2.6997,0.0175,stand,0.0000,4.1400,0.0000,nan,nan,0.2111,0.0331,0.6742
0.5711,5.8830,0.0664,straight,1.6217,6.1800,0.5581,-0.5693,0.0455,0.9475,0.2194,0.9922
0.5443,3.0535,0.1239,turn,0.0000,4.7200,0.0000,nan,nan,0.6154,0.2102,0.4705
3.0302,125.8283,0.9130,path,2.6200,7.7200,0.9723,-1.1709,2.7948,1.5937,0.8150,0.5648
0.4733,5.5242,0.1708,combined,0.8715,5.8200,0.4646,-0.4536,0.1353,0.4818,0.1513,0.8913
0.5878,2.0655,0.0895,lateral,0.1611,5.4800,0.1611,0.0037,0.5878,0.5310,0.1861,0.7567
0.5400,5.3798,0.0489,lateral,1.1994,5.3800,0.5314,-0.0699,0.5355,0.8055,0.2589,1.2157
0.0337,0.7226,0.0231,stand,0.0000,5.4600,0.0000,nan,nan,0.1835,0.0384,0.4513
1.3493,144.6386,1.4442,path,2.1016,6.3000,0.5062,-1.3493,0.0046,1.6798,0.8802,0.6831
0.5598,0.4077,0.0529,lateral,0.5308,6.1800,0.3939,0.0386,0.5585,0.5542,0.2027,1.0660
0.5663,8.8878,0.1018,turn,0.0000,6.5400,0.0000,nan,nan,0.7789,0.1769,0.6758
0.4717,2.2520,0.0334,combined,2.0652,6.3000,0.4717,0.1849,0.4339,1.1727,0.4117,1.0820
0.5065,4.0461,0.0682,turn,0.0000,5.0800,0.0000,nan,nan,0.8533,0.2124,1.5807
0.5937,2.4305,0.0388,straight,0.1864,7.6400,0.1864,-0.5910,0.0562,0.6280,0.1481,0.5184
0.4960,2.1379,0.0452,turn,0.0000,7.4600,0.0000,nan,nan,0.7619,0.1633,1.4341
0.5393,3.6757,0.0382,straight,0.2083,5.8800,0.0267,0.5375,0.0449,0.9694,0.2389,1.5748
0.0031,1.6948,0.1239,stand,0.0000,4.3200,0.0000,nan,nan,0.1453,0.0426,1.1588
0.5074,3.7809,0.1002,lateral,0.2091,6.4600,0.2091,0.0263,0.5068,0.7176,0.2120,0.6022
1.3828,5.3919,1.4583,path,2.3009,5.0600,0.8802,1.3755,0.1418,1.9203,1.2959,1.2577
1.5739,29.8273,0.5037,path,4.5530,5.5400,1.2879,0.4202,1.5167,1.9761,1.2195,1.0276
0.5911,1.7452,0.0946,lateral,0.0617,5.9200,0.0617,0.0454,0.5894,0.5511,0.1542,1.2156
0.5342,4.7992,0.0537,combined,1.4084,5.9000,0.5189,-0.3650,0.3901,0.8277,0.2203,0.3528
0.8761,0.6215,1.3086,path,1.0995,5.2200,0.5449,-0.8025,0.3516,1.6751,1.2483,1.5593
0.5224,4.7520,0.0764,straight,0.7900,4.5000,0.5197,-0.5201,0.0497,0.3514,0.1177,0.6967
1.7923,17.7550,1.4070,path,3.8425,5.2600,1.0885,-1.7441,0.4127,1.7714,1.2285,0.3950
3.3402,35.7773,1.9851,path,1.9797,6.2800,1.1573,1.0211,3.1803,2.2307,1.2247,0.4927
1.9865,21.9262,1.2499,path,3.7869,4.8200,1.2812,-0.2897,1.9653,1.6851,1.1564,0.3987
