pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.0126,0.8764,0.0331,stand,0.0000,8.0200,0.0000,nan,nan
0.1302,10.9682,0.0627,straight,0.8970,5.2400,0.1302,-0.1103,0.0693
0.1232,3.6989,0.0295,combined,0.7813,7.4000,0.1232,-0.1214,0.0207
0.2073,2.0908,0.0786,straight,0.1270,8.5800,0.0598,0.1618,0.1296
0.1846,0.2979,0.0353,combined,1.0466,8.2800,0.1831,-0.1356,0.1253
0.1145,2.3710,0.0577,straight,0.5235,5.7200,0.1145,-0.0776,0.0842
0.3857,3.0376,0.0838,combined,1.2729,5.3200,0.3857,-0.3514,0.1591
0.0611,1.2120,0.0947,straight,0.7110,7.0600,0.0611,-0.0588,0.0166
0.1829,10.8434,0.0741,lateral,0.6938,5.2800,0.1683,-0.1267,0.1319
0.2535,8.6669,0.0934,combined,0.7720,5.4000,0.2465,-0.1219,0.2223
0.0256,1.0425,0.0328,stand,0.0000,9.9000,0.0000,nan,nan
0.0250,0.4286,0.0082,stand,0.0000,9.2600,0.0000,nan,nan
0.1504,9.0869,0.0258,straight,0.3983,7.1600,0.1321,-0.1344,0.0674
0.0812,2.2362,0.0406,combined,1.0845,8.2600,0.0812,-0.0478,0.0656
0.0089,3.2882,0.0332,stand,0.0000,7.4000,0.0000,nan,nan
0.2685,4.7198,0.0804,combined,1.0107,7.1400,0.2685,-0.2666,0.0323
0.0887,6.2337,0.0227,turn,0.0000,8.0400,0.0000,nan,nan
0.0530,0.7420,0.0382,combined,0.7630,8.0600,0.0530,-0.0519,0.0109
0.3243,9.5866,0.0540,straight,0.8726,9.7800,0.3243,-0.3241,0.0112
0.1290,1.4281,0.0409,combined,0.8089,9.2800,0.1277,-0.1281,0.0155
0.1047,4.2350,0.0315,turn,0.0000,8.1200,0.0000,nan,nan
0.0335,1.6085,0.0276,stand,0.0000,9.0600,0.0000,nan,nan
0.2593,3.3198,0.0603,straight,1.1251,9.7200,0.2583,-0.2591,0.0101
0.1700,10.3708,0.0995,turn,0.0000,6.5000,0.0000,nan,nan
0.1954,1.7211,0.0771,lateral,0.2739,9.4600,0.1718,-0.1529,0.1217
0.0905,9.9782,0.0325,straight,0.5434,7.6000,0.0905,-0.0815,0.0395
0.1234,1.1197,0.0264,turn,0.0000,4.1800,0.0000,nan,nan
0.0976,4.3338,0.0888,turn,0.0000,9.5400,0.0000,nan,nan
0.1515,0.6745,0.0306,lateral,0.2725,6.1200,0.0044,0.1484,0.0302
0.0261,2.5031,0.0225,stand,0.0000,9.9000,0.0000,nan,nan
0.1270,2.2570,0.1608,turn,0.0000,4.3000,0.0000,nan,nan
0.0132,0.6185,0.0239,stand,0.0000,7.9200,0.0000,nan,nan
0.0855,1.2827,0.1211,straight,0.1072,5.2600,0.0764,-0.0843,0.0140
0.0771,12.6612,0.0783,turn,0.0000,8.7400,0.0000,nan,nan
0.2041,6.6023,0.0602,combined,0.7215,4.5600,0.2041,-0.1984,0.0479
0.0599,6.1762,0.0109,lateral,0.4657,7.3200,0.0592,-0.0535,0.0268
0.1527,3.9351,0.0174,straight,0.2384,8.9000,0.1461,-0.0971,0.1179
0.1061,11.7124,0.0493,turn,0.0000,6.4400,0.0000,nan,nan
0.1212,2.4013,0.0214,straight,0.3091,6.2600,0.1212,-0.1188,0.0238
0.2230,7.5325,0.0085,lateral,0.2249,8.8800,0.1527,-0.0303,0.2209
0.1279,4.5714,0.0439,straight,0.3290,7.6600,0.1054,0.0087,0.1276
0.0044,1.6847,0.0407,stand,0.0000,8.1600,0.0000,nan,nan
0.0953,7.8757,0.0301,straight,0.0906,4.9000,0.0408,0.0712,0.0633
0.0706,9.8324,0.0598,combined,1.0141,8.5400,0.0441,0.0612,0.0351
0.3351,2.0994,0.0696,straight,0.8644,4.6400,0.3351,-0.3229,0.0900
0.1307,2.2957,0.0470,turn,0.0000,5.9000,0.0000,nan,nan
0.2295,8.6479,0.0933,combined,0.9870,6.7600,0.2295,-0.2124,0.0869
0.3272,3.6003,0.0695,straight,0.5655,4.7000,0.3272,-0.3188,0.0737
0.1759,7.0087,0.0662,turn,0.0000,5.0200,0.0000,nan,nan
0.2888,3.1743,0.0565,combined,1.2624,6.7600,0.2888,-0.2751,0.0877
0.1588,6.7610,0.0336,straight,0.3765,7.9600,0.1588,-0.1587,0.0051
0.3402,5.5271,0.0440,lateral,0.7639,6.1000,0.3271,-0.3367,0.0490
0.0144,5.8953,0.0373,stand,0.0000,7.9400,0.0000,nan,nan
0.0104,0.8669,0.0130,stand,0.0000,4.2600,0.0000,nan,nan
0.0963,5.0756,0.0555,turn,0.0000,9.6000,0.0000,nan,nan
0.3302,6.0339,0.0342,straight,0.9523,8.9400,0.3302,-0.3291,0.0274
0.1466,0.2914,0.1431,combined,1.0016,5.4200,0.1466,-0.1367,0.0532
0.1444,3.5368,0.0517,straight,1.1354,8.3600,0.1444,-0.1321,0.0584
0.0174,1.9837,0.0222,stand,0.0000,9.6400,0.0000,nan,nan
0.1076,3.8695,0.0394,lateral,0.4638,7.0000,0.0949,-0.0086,0.1073
0.0723,3.9311,0.0347,lateral,0.0775,8.5400,0.0013,0.0722,0.0006
0.0360,0.6240,0.0454,stand,0.0000,7.3800,0.0000,nan,nan
0.0577,4.6931,0.0104,turn,0.0000,6.0000,0.0000,nan,nan
0.0888,8.0948,0.0500,lateral,0.2880,6.9000,0.0713,-0.0697,0.0551
0.0779,0.4518,0.0104,turn,0.0000,5.3800,0.0000,nan,nan
0.2532,2.3531,0.0176,lateral,0.6569,8.6200,0.2379,-0.2344,0.0957
0.0818,2.6228,0.0463,straight,0.5203,9.3200,0.0572,0.0608,0.0547
0.0985,7.0537,0.0107,turn,0.0000,8.7800,0.0000,nan,nan
0.1066,2.7714,0.1115,combined,0.4092,6.6200,0.0953,0.0066,0.1064
0.0829,4.0677,0.0295,straight,0.8184,5.6200,0.0829,-0.0360,0.0747
0.0189,0.0919,0.0273,stand,0.0000,9.9600,0.0000,nan,nan
0.1048,1.7341,0.0440,lateral,0.0309,5.4000,0.0309,-0.0710,0.0772
0.0694,2.3410,0.0271,straight,0.9301,7.2200,0.0694,-0.0633,0.0283
0.1273,0.1947,0.0191,turn,0.0000,9.9000,0.0000,nan,nan
0.2261,2.3300,0.0486,combined,0.4587,8.0000,0.2201,-0.1475,0.1714
0.1081,2.2225,0.0358,combined,0.7740,8.1000,0.1038,-0.0577,0.0914
0.0319,0.8210,0.0284,stand,0.0000,9.7800,0.0000,nan,nan
0.3698,0.0417,0.0230,combined,1.0244,4.7800,0.3698,-0.3697,0.0051
0.1194,3.1025,0.0694,turn,0.0000,4.3400,0.0000,nan,nan
0.1307,5.9468,0.0633,combined,0.5132,7.3000,0.1302,-0.1257,0.0357
0.2296,1.5870,0.0289,combined,1.0563,6.1800,0.2296,-0.2076,0.0982
0.1697,2.2427,0.0495,combined,0.4224,7.6600,0.1568,-0.0514,0.1618
0.1668,1.1200,0.0120,straight,0.2287,8.0000,0.1618,-0.1451,0.0823
0.1013,1.3022,0.0515,straight,1.1682,7.6600,0.1013,-0.0264,0.0978
0.0609,3.2790,0.0675,lateral,0.7448,7.5800,0.0090,0.0608,0.0028
0.0717,0.3410,0.0600,turn,0.0000,9.9600,0.0000,nan,nan
0.3470,8.2290,0.1477,combined,1.2900,5.6600,0.3470,-0.3413,0.0624
0.1836,2.6442,0.0248,combined,0.4882,6.3600,0.0809,0.1279,0.1318
0.1137,0.9984,0.0214,lateral,0.3537,8.3000,0.0328,0.1041,0.0458
0.1543,3.7024,0.0310,straight,0.0923,6.6200,0.0840,-0.0679,0.1385
0.0103,6.4818,0.0780,turn,0.0000,8.3800,0.0000,nan,nan
0.1237,0.8769,0.0089,combined,0.3499,6.0200,0.1237,-0.1018,0.0701
0.1245,1.7933,0.0704,turn,0.0000,9.4600,0.0000,nan,nan
0.1418,0.4736,0.0596,combined,0.9999,6.3000,0.1418,-0.1402,0.0210
0.0090,2.8172,0.0213,stand,0.0000,8.3800,0.0000,nan,nan
0.1684,6.6615,0.0375,lateral,0.6284,5.3000,0.1681,-0.1592,0.0551
0.0429,0.3201,0.0579,stand,0.0000,4.7200,0.0000,nan,nan
0.1336,6.6163,0.0549,combined,0.4308,7.0600,0.0149,0.1323,0.0187
0.1243,4.2598,0.0506,straight,0.0978,6.1600,0.0909,-0.0153,0.1234
0.1229,2.6307,0.0270,combined,0.5222,7.9400,0.1142,-0.0121,0.1223
0.0967,8.5097,0.0236,lateral,0.5654,4.2600,0.0967,-0.0866,0.0431
0.1320,4.5064,0.0624,turn,0.0000,4.8400,0.0000,nan,nan
0.1011,3.0895,0.0646,combined,0.9361,8.4800,0.1011,-0.1011,0.0022
0.0548,1.2450,0.0451,lateral,0.3418,7.6800,0.0543,-0.0496,0.0232
0.1296,1.6810,0.0370,straight,0.8909,9.0800,0.1296,-0.0714,0.1081
0.0293,0.3324,0.0125,stand,0.0000,4.7400,0.0000,nan,nan
0.1913,3.0913,0.1098,combined,0.5852,7.6200,0.1913,-0.1291,0.1412
0.1270,2.5104,0.0978,lateral,0.4824,5.7400,0.1224,-0.1146,0.0548
0.2858,1.2967,0.0324,combined,0.5156,7.1000,0.2600,-0.2253,0.1758
0.1860,1.2945,0.0663,straight,0.3779,9.4400,0.1708,-0.0139,0.1855
0.1689,1.4472,0.1008,combined,0.3924,7.2600,0.0530,0.1521,0.0734
0.1724,6.7970,0.0177,lateral,0.8138,6.3000,0.1690,-0.1696,0.0311
0.0126,0.4286,0.0321,stand,0.0000,4.8200,0.0000,nan,nan
0.0976,0.1414,0.1681,combined,1.1450,5.3600,0.0976,-0.0472,0.0854
0.0728,1.8911,0.0637,lateral,0.1762,4.8600,0.0688,-0.0516,0.0514
0.0401,7.7758,0.0444,combined,0.2921,4.7800,0.0401,-0.0360,0.0177
0.1511,4.1446,0.0039,combined,0.9632,8.7800,0.1511,-0.1376,0.0624
0.1512,7.7690,0.0223,straight,0.2134,4.5000,0.1304,-0.0063,0.1511
0.1079,0.3296,0.1212,combined,0.7606,9.4800,0.1079,-0.1027,0.0331
0.0070,2.3883,0.0329,lateral,0.5708,9.9000,0.0062,-0.0070,0.0000
0.1411,6.8362,0.0797,turn,0.0000,8.4400,0.0000,nan,nan
0.0313,2.5163,0.0826,combined,0.5515,8.6000,0.0262,-0.0017,0.0313
0.1929,1.4374,0.0410,lateral,0.3657,6.1200,0.1929,-0.1674,0.0960
0.1193,5.8075,0.0616,turn,0.0000,8.3800,0.0000,nan,nan
0.2132,6.1560,0.1031,straight,0.6425,6.0200,0.2132,-0.1804,0.1138
0.2730,2.0357,0.0269,combined,0.7995,4.8000,0.2730,-0.2563,0.0938
0.3048,1.8177,0.1457,combined,1.1216,5.9800,0.3048,-0.2907,0.0917
0.2281,1.6333,0.0111,lateral,0.4191,5.0200,0.2281,-0.2264,0.0283
0.2613,7.5637,0.0517,lateral,0.4997,5.2800,0.2613,-0.2434,0.0949
0.3421,4.0387,0.0199,straight,0.6093,5.5600,0.3421,-0.3362,0.0633
0.1506,4.4105,0.0325,turn,0.0000,9.8800,0.0000,nan,nan
0.0542,7.3490,0.0373,turn,0.0000,7.5200,0.0000,nan,nan
0.3639,3.0095,0.0479,combined,0.9281,4.4600,0.3639,-0.3613,0.0438
0.0791,9.6282,0.0614,combined,0.5899,9.7400,0.0756,-0.0546,0.0572
0.1130,1.8695,0.0418,lateral,0.4496,5.7600,0.0174,0.1129,0.0053
0.1055,11.1103,0.0870,lateral,0.6363,7.0000,0.0997,-0.0288,0.1015
0.1375,1.6829,0.0244,lateral,0.5951,9.6000,0.1242,-0.0210,0.1359
0.1193,0.6519,0.0958,turn,0.0000,6.1600,0.0000,nan,nan
0.0097,2.4641,0.0122,stand,0.0000,8.5800,0.0000,nan,nan
0.0142,0.6092,0.0186,stand,0.0000,6.7800,0.0000,nan,nan
0.1994,6.8580,0.0841,turn,0.0000,5.6800,0.0000,nan,nan
0.0779,5.4866,0.0475,lateral,0.1688,6.3400,0.0688,-0.0765,0.0146
0.2055,0.1146,0.1056,lateral,0.0403,4.6400,0.0361,-0.1523,0.1379
0.1800,2.5222,0.1591,combined,0.9057,5.0400,0.1737,-0.0371,0.1761
0.0705,1.2846,0.0853,straight,0.2116,7.8600,0.0675,-0.0690,0.0144
0.2425,2.6824,0.0210,straight,1.0768,8.0200,0.2425,-0.2411,0.0258
0.0758,0.2540,0.0839,straight,0.1510,9.6200,0.0467,0.0532,0.0540
0.1394,1.6617,0.0494,turn,0.0000,4.3000,0.0000,nan,nan
0.1125,1.7776,0.0463,lateral,0.0662,7.8200,0.0485,-0.0323,0.1078
0.3678,4.3589,0.0498,combined,1.1454,5.6600,0.3678,-0.3678,0.0003
0.3751,8.3491,0.0759,combined,1.0268,9.3600,0.3751,-0.3159,0.2022
0.0167,0.8599,0.0314,stand,0.0000,6.4400,0.0000,nan,nan
0.2743,7.6058,0.1084,combined,0.9143,5.4200,0.2743,-0.2389,0.1348
0.2034,7.2847,0.0265,lateral,0.7418,4.4600,0.2005,-0.1921,0.0667
0.0458,1.4546,0.0475,turn,0.0000,7.2600,0.0000,nan,nan
0.0865,9.2492,0.0486,turn,0.0000,5.3200,0.0000,nan,nan
0.1750,0.5272,0.0455,straight,0.1985,9.1400,0.0949,0.1071,0.1383
0.0307,4.0423,0.0448,straight,0.1732,9.2400,0.0158,0.0279,0.0128
0.0707,7.9638,0.0916,turn,0.0000,4.1400,0.0000,nan,nan
0.2109,4.5472,0.0486,combined,1.1564,7.1600,0.2109,-0.2108,0.0065
0.0627,0.4441,0.0456,lateral,0.4258,9.3600,0.0337,0.0617,0.0112
0.0286,1.2678,0.0538,combined,0.4840,8.1400,0.0114,0.0230,0.0170
0.1295,3.8712,0.0775,turn,0.0000,7.6000,0.0000,nan,nan
0.1213,10.3403,0.0730,lateral,0.6268,6.8800,0.0743,0.0502,0.1104
0.0547,3.5886,0.1072,turn,0.0000,6.5800,0.0000,nan,nan
0.0828,4.2267,0.0552,turn,0.0000,9.5200,0.0000,nan,nan
0.0271,11.2931,0.0195,lateral,0.2876,5.4600,0.0214,-0.0197,0.0185
0.1238,3.8455,0.0513,turn,0.0000,7.5000,0.0000,nan,nan
0.1468,4.3947,0.1007,turn,0.0000,7.3200,0.0000,nan,nan
0.2427,5.5851,0.0802,combined,0.5943,5.7000,0.2427,-0.2298,0.0780
0.1214,3.1489,0.0267,combined,0.5369,8.8400,0.0693,0.0517,0.1099
0.0832,10.6585,0.1099,turn,0.0000,9.9000,0.0000,nan,nan
0.2676,7.0859,0.0708,combined,1.0878,7.6400,0.2676,-0.2498,0.0961
0.1469,5.3663,0.1006,straight,0.8654,9.0400,0.1469,-0.1395,0.0459
0.1952,1.7165,0.1013,turn,0.0000,4.8200,0.0000,nan,nan
0.0355,0.8942,0.0299,stand,0.0000,6.3800,0.0000,nan,nan
0.2718,8.0658,0.0039,lateral,0.3110,7.0600,0.2479,-0.2432,0.1215
0.1857,4.5498,0.0624,combined,0.5367,4.0800,0.1857,-0.1824,0.0347
0.1074,14.2552,0.0390,lateral,0.7389,7.0000,0.1074,-0.0718,0.0799
0.2946,4.2134,0.0297,straight,0.7159,5.0400,0.2945,-0.2942,0.0137
0.0862,3.1410,0.0096,lateral,0.2800,5.4200,0.0821,-0.0848,0.0158
0.0129,1.0941,0.0262,stand,0.0000,8.5400,0.0000,nan,nan
0.2803,8.1143,0.0215,combined,1.3806,6.5600,0.2803,-0.2779,0.0365
0.1268,4.5374,0.0565,turn,0.0000,7.0800,0.0000,nan,nan
0.3196,0.7790,0.0837,turn,0.0000,5.4600,0.0000,nan,nan
0.3800,3.2703,0.0538,straight,1.0508,4.6600,0.3800,-0.3667,0.0993
0.2298,3.8130,0.0881,straight,0.8245,4.0800,0.2298,-0.2290,0.0189
0.1309,9.6802,0.0561,straight,0.2811,5.4000,0.1309,-0.1059,0.0771
0.1817,0.8010,0.0839,lateral,0.3198,7.0000,0.1275,0.0671,0.1688
0.0408,1.6480,0.0565,lateral,0.5193,5.3400,0.0408,-0.0361,0.0190
0.3556,0.2792,0.1613,combined,1.2695,6.1000,0.3556,-0.3301,0.1323
0.0393,4.6877,0.0253,lateral,0.3276,5.9600,0.0274,0.0157,0.0361
0.0256,1.5861,0.0685,lateral,0.2516,4.7200,0.0234,-0.0255,0.0023
0.2557,7.6829,0.1041,combined,1.1942,4.4400,0.2557,-0.2357,0.0991
0.0574,2.3020,0.0495,turn,0.0000,9.3200,0.0000,nan,nan
0.0168,0.5291,0.0116,stand,0.0000,9.2600,0.0000,nan,nan
0.0505,9.4041,0.0341,lateral,0.7661,6.5600,0.0505,-0.0263,0.0432
0.0361,1.5016,0.0282,stand,0.0000,6.3400,0.0000,nan,nan
0.0215,1.4004,0.0204,stand,0.0000,4.1200,0.0000,nan,nan
0.2022,1.5179,0.0718,lateral,0.6131,4.8400,0.2022,-0.1957,0.0510
0.0342,0.0600,0.0777,turn,0.0000,6.3000,0.0000,nan,nan
0.1375,9.3326,0.0846,combined,1.0922,6.4200,0.1330,-0.0336,0.1334
0.2444,8.4267,0.0534,lateral,0.7955,4.2400,0.2444,-0.2416,0.0370
0.0592,4.2751,0.1394,combined,1.5254,7.3000,0.0592,0.0227,0.0547
0.1395,1.9787,0.0390,straight,0.3956,9.7800,0.0659,0.1278,0.0559
0.1046,4.6877,0.1107,lateral,0.2262,6.6800,0.0939,-0.1024,0.0213
0.2460,0.1936,0.1048,straight,1.2424,7.8200,0.2460,-0.2263,0.0964
0.1475,4.0438,0.0646,combined,1.1140,6.9800,0.1475,-0.1341,0.0614
0.1050,3.8541,0.0759,turn,0.0000,8.0200,0.0000,nan,nan
0.0852,3.4709,0.0417,turn,0.0000,9.7400,0.0000,nan,nan
0.1230,1.2687,0.1352,straight,1.2681,4.7800,0.1230,-0.1218,0.0169
0.0165,1.3467,0.0735,combined,0.8510,7.0400,0.0134,0.0159,0.0043
0.0169,0.2577,0.0137,stand,0.0000,6.3400,0.0000,nan,nan
0.0191,1.4178,0.0318,stand,0.0000,5.6800,0.0000,nan,nan
0.0473,8.3684,0.1390,turn,0.0000,6.4800,0.0000,nan,nan
0.0726,2.0461,0.0745,lateral,0.2673,7.0000,0.0679,0.0178,0.0703
0.2053,2.6457,0.1515,straight,1.0928,6.0600,0.2024,-0.1406,0.1496
0.2198,0.3256,0.0864,straight,1.2746,9.0800,0.2198,-0.2193,0.0150
0.0701,2.9816,0.2078,combined,0.9157,8.8200,0.0701,0.0038,0.0700
0.1569,3.1220,0.0613,turn,0.0000,6.5800,0.0000,nan,nan
0.0333,5.6587,0.0572,turn,0.0000,4.6200,0.0000,nan,nan
0.0640,0.4186,0.0291,straight,0.8953,8.9600,0.0591,-0.0304,0.0563
0.2456,7.5501,0.0179,turn,0.0000,9.9800,0.0000,nan,nan
0.2523,6.3257,0.0275,combined,0.7968,6.3200,0.2481,-0.1620,0.1935
0.0132,1.0319,0.0157,stand,0.0000,9.7200,0.0000,nan,nan
0.2779,9.5684,0.0663,straight,0.5583,7.2600,0.2779,-0.2770,0.0215
0.2211,5.3876,0.0796,lateral,0.6803,6.1600,0.2211,-0.2146,0.0532
0.1807,1.4173,0.0507,combined,0.1839,4.0200,0.0733,-0.0304,0.1782
0.1490,5.6716,0.0446,stand,0.0000,4.0400,0.0000,nan,nan
0.0423,1.9671,0.0409,stand,0.0000,4.1000,0.0000,nan,nan
0.1760,5.5821,0.0943,turn,0.0000,4.1000,0.0000,nan,nan
0.2345,6.7719,0.0133,turn,0.0000,4.1200,0.0000,nan,nan
0.2101,4.1527,0.1160,lateral,0.6686,4.1400,0.2101,-0.2079,0.0306
0.1607,1.7299,0.0180,turn,0.0000,4.1600,0.0000,nan,nan
0.0422,0.6518,0.0152,stand,0.0000,4.1600,0.0000,nan,nan
0.3941,2.8539,0.2101,combined,1.6963,4.2200,0.3941,-0.3762,0.1175
0.4373,0.6613,0.0838,straight,1.1651,4.2800,0.4373,-0.4304,0.0777
0.0491,0.5616,0.0293,stand,0.0000,4.3200,0.0000,nan,nan
0.0512,1.8194,0.0732,lateral,0.0305,4.3400,0.0305,-0.0486,0.0161
0.3641,6.6659,0.1135,combined,1.0607,4.3400,0.3641,-0.3491,0.1033
0.1394,0.0395,0.1539,straight,0.2497,4.3600,0.1394,-0.1361,0.0302
0.0409,3.1063,0.0036,stand,0.0000,4.3800,0.0000,nan,nan
0.0627,2.7143,0.0730,turn,0.0000,4.4000,0.0000,nan,nan
0.3202,1.2298,0.0597,combined,0.9911,4.4400,0.3184,-0.2817,0.1522
0.2070,2.0503,0.0897,combined,0.7027,4.4600,0.2070,-0.2068,0.0090
0.4022,2.9780,0.0589,straight,0.9813,4.4800,0.4022,-0.3888,0.1030
0.3206,8.5387,0.0838,combined,1.0937,4.5000,0.3206,-0.3178,0.0420
0.2230,2.2654,0.1228,straight,0.7215,4.5200,0.2230,-0.2195,0.0394
0.2493,2.2092,0.0352,lateral,0.7496,4.5200,0.2493,-0.1997,0.1493
0.1684,0.7024,0.1147,straight,0.0489,4.5400,0.0461,0.0200,0.1672
0.2548,2.1323,0.1176,straight,1.1779,4.5600,0.2545,-0.2060,0.1500
0.1583,8.1719,0.1088,combined,1.0793,4.5800,0.1583,-0.1456,0.0621
0.0831,4.6001,0.0313,turn,0.0000,4.6200,0.0000,nan,nan
0.2628,7.5401,0.1348,straight,0.9639,4.6600,0.2628,-0.2618,0.0223
0.2239,4.2502,0.1458,lateral,0.3808,4.6600,0.2239,-0.2234,0.0145
0.1943,2.2863,0.1276,lateral,0.5109,4.6800,0.1943,-0.1487,0.1250
0.1543,3.0389,0.1402,straight,1.3363,4.7000,0.1543,-0.1303,0.0828
0.2276,9.0692,0.0646,lateral,0.6280,4.7000,0.2276,-0.2027,0.1034
0.3559,0.0316,0.1029,combined,1.0432,4.7000,0.3559,-0.3558,0.0036
0.1150,5.0534,0.0416,turn,0.0000,4.7400,0.0000,nan,nan
0.1847,5.5545,0.0745,straight,0.8340,4.7400,0.1847,-0.1841,0.0152
0.1498,0.4772,0.0324,lateral,0.3018,4.7800,0.1497,-0.1497,0.0015
0.1837,5.4384,0.0086,stand,0.0000,4.8200,0.0000,nan,nan
0.2094,1.5074,0.1834,lateral,0.9868,4.8800,0.2094,-0.2094,0.0014
0.1998,5.2173,0.1553,lateral,0.0187,4.8800,0.0123,-0.1776,0.0915
0.2494,9.2601,0.0551,combined,1.2866,4.9000,0.2494,-0.2465,0.0376
0.0294,8.9882,0.0868,turn,0.0000,4.9400,0.0000,nan,nan
0.2550,0.5145,0.0772,straight,1.2099,4.9400,0.2550,-0.2496,0.0521
0.0404,2.2356,0.0090,stand,0.0000,5.0600,0.0000,nan,nan
0.2291,5.2279,0.0697,straight,0.1718,5.0600,0.1435,-0.2264,0.0353
0.0639,6.9295,0.0386,lateral,0.1466,5.1200,0.0637,-0.0576,0.0276
0.1584,5.1897,0.0164,stand,0.0000,5.1400,0.0000,nan,nan
0.3210,0.2543,0.0790,combined,1.1533,5.1600,0.3210,-0.3160,0.0564
0.0893,5.5948,0.0635,turn,0.0000,5.1800,0.0000,nan,nan
0.1591,2.1413,0.0526,straight,0.0345,5.2000,0.0030,0.1025,0.1218
0.3100,8.6897,0.1032,straight,0.8239,5.2200,0.3100,-0.3091,0.0236
0.3048,6.8288,0.1389,combined,1.2143,5.2800,0.3048,-0.3038,0.0244
0.0122,1.9329,0.0073,lateral,0.7328,5.2800,0.0122,-0.0080,0.0092
0.0524,3.2688,0.0312,stand,0.0000,5.3600,0.0000,nan,nan
0.3715,0.0191,0.0699,straight,1.3304,5.3600,0.3715,-0.3714,0.0032
0.2530,5.4509,0.1081,lateral,0.6621,5.3800,0.2530,-0.1607,0.1954
0.1664,3.0100,0.0396,lateral,0.6295,5.4000,0.1645,-0.0759,0.1481
0.0264,0.3944,0.0038,stand,0.0000,5.4200,0.0000,nan,nan
0.2022,3.0057,0.0920,lateral,0.3508,5.4200,0.1958,-0.1202,0.1626
0.1658,9.4077,0.0555,lateral,0.2646,5.4600,0.1420,-0.1582,0.0497
0.1932,13.3765,0.1222,lateral,0.4503,5.4600,0.1932,-0.1821,0.0647
0.0093,10.4909,0.0567,lateral,0.5887,5.4800,0.0032,0.0081,0.0047
0.0822,2.5974,0.0197,stand,0.0000,5.5000,0.0000,nan,nan
0.2815,0.9662,0.0632,combined,1.4046,5.5200,0.2815,-0.2277,0.1656
0.1999,2.8597,0.0408,lateral,0.7947,5.5800,0.1884,-0.1260,0.1551
0.3350,10.4133,0.1205,straight,0.8628,5.5800,0.3350,-0.3350,0.0063
0.1398,2.8781,0.0210,stand,0.0000,5.5800,0.0000,nan,nan
0.5083,9.9124,0.0584,straight,1.4913,5.6000,0.5083,-0.4850,0.1521
0.2181,7.1352,0.0984,lateral,0.7047,5.6000,0.2151,-0.1852,0.1152
0.1656,3.4897,0.1759,straight,0.9495,5.6200,0.1656,-0.1555,0.0570
0.0669,1.1519,0.0236,stand,0.0000,5.6200,0.0000,nan,nan
0.1569,2.2633,0.0993,lateral,0.3014,5.6600,0.1504,-0.1200,0.1010
0.2380,10.5510,0.0082,lateral,0.8041,5.7000,0.2344,-0.2375,0.0156
0.0428,1.9368,0.0726,straight,1.0274,5.7400,0.0419,0.0005,0.0428
0.1909,4.9170,0.0530,lateral,0.5755,5.7600,0.1776,-0.0827,0.1721
0.2348,13.9774,0.0820,lateral,0.4712,5.7800,0.2279,-0.2264,0.0621
0.1488,9.3848,0.1156,straight,0.1414,5.7800,0.1414,-0.1406,0.0486
0.0179,1.3251,0.0498,stand,0.0000,5.7800,0.0000,nan,nan
0.2168,3.6432,0.0859,lateral,0.7768,5.8000,0.2168,-0.1907,0.1031
0.2392,0.6440,0.0828,straight,1.3806,5.8200,0.2392,-0.2093,0.1157
0.1788,3.9331,0.0716,combined,1.7276,5.8600,0.1788,-0.1769,0.0256
0.1727,4.1376,0.0623,lateral,0.8123,5.8800,0.1727,-0.1671,0.0433
0.1134,5.8618,0.0580,straight,0.3001,5.9200,0.1087,-0.0933,0.0645
0.1440,2.5452,0.0217,combined,0.1803,5.9400,0.1017,0.0155,0.1432
0.1664,2.8480,0.1155,lateral,0.8883,5.9600,0.1644,-0.0629,0.1540
0.1180,4.1147,0.0291,lateral,0.7476,6.0000,0.1180,-0.1127,0.0352
0.2318,5.0855,0.0175,combined,1.0901,6.0200,0.2318,-0.1646,0.1631
0.0926,4.1706,0.0343,turn,0.0000,6.0600,0.0000,nan,nan
0.1633,12.5569,0.0288,lateral,0.0882,6.0600,0.0882,-0.1632,0.0069
0.1902,4.6148,0.0182,combined,0.7811,6.0800,0.1901,-0.1761,0.0720
0.3233,5.0384,0.1056,straight,0.7462,6.1000,0.3233,-0.3144,0.0752
0.2061,2.4787,0.1091,lateral,0.3574,6.1600,0.1104,0.1377,0.1534
0.0775,2.1450,0.0162,turn,0.0000,6.1600,0.0000,nan,nan
0.1814,0.9500,0.0202,turn,0.0000,6.1800,0.0000,nan,nan
0.1831,9.6728,0.1574,combined,1.4621,6.1800,0.1831,-0.1777,0.0443
0.1237,3.3792,0.0190,straight,0.3490,6.2200,0.1237,-0.0901,0.0848
0.0235,0.1229,0.0064,stand,0.0000,6.2800,0.0000,nan,nan
0.0844,8.3476,0.0391,straight,1.2052,6.3000,0.0819,-0.0294,0.0791
0.1079,7.1367,0.0473,lateral,0.8760,6.3200,0.1070,-0.1078,0.0038
0.1546,0.7282,0.0594,combined,0.3591,6.3200,0.1546,-0.1365,0.0725
0.2033,13.0177,0.1059,straight,1.1265,6.3600,0.2033,-0.1763,0.1013
0.0134,3.4341,0.0599,lateral,0.9279,6.4000,0.0027,0.0129,0.0035
