pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.8372,17.3939,0.8694,path,5.4817,5.4600,0.0238,-0.8353,0.0570,1.5625,1.0019,1.1910
0.3528,10.9518,0.4807,path,2.1927,5.4600,0.0081,-0.1099,0.3352,0.7383,0.4195,0.4026
0.6241,4.5069,0.0405,combined,1.5761,5.5000,0.6230,-0.5290,0.3312,0.5752,0.2332,0.7275
0.8087,1.2625,1.1653,path,5.8456,5.5200,0.0278,-0.6567,0.4720,1.5503,1.1527,1.3907
0.3285,0.3220,0.1792,path,2.8059,5.5400,0.0187,0.0212,0.3278,1.0941,0.5685,0.9338
0.3791,6.0100,0.0355,straight,0.1761,5.5400,0.1650,-0.3746,0.0583,0.3722,0.0935,0.7242
0.4645,9.6159,0.6790,path,2.3255,5.5600,0.0138,-0.3651,0.2872,1.2653,0.5435,0.6937
0.5425,1.5075,0.6727,path,3.3252,5.6000,0.0120,-0.4444,0.3111,1.3626,0.5736,0.6015
0.2807,3.9277,0.9886,path,3.2196,5.6200,0.0115,-0.0303,0.2790,1.2921,0.5794,0.5736
0.4093,11.4795,0.0581,turn,0.0000,5.6200,0.0000,nan,nan,0.4543,0.1276,1.5549
0.2618,8.0122,1.1623,path,3.8543,5.6400,0.0146,-0.1596,0.2075,1.5489,0.7179,0.7287
0.2545,4.4317,0.0848,turn,0.0000,5.6400,0.0000,nan,nan,0.9840,0.1560,0.5148
0.1137,0.9464,0.8737,path,4.6588,5.6600,0.0030,0.0045,0.1136,1.5109,0.8861,0.8712
0.3038,5.4911,0.1241,lateral,0.6940,5.6800,0.3029,-0.0191,0.3032,0.4227,0.1677,0.9416
0.4650,18.6001,0.1555,lateral,1.2415,5.6800,0.4650,-0.4143,0.2111,0.4483,0.2009,0.8578
0.3168,11.2586,0.0761,lateral,0.6364,5.7000,0.3168,-0.2753,0.1568,0.5445,0.1706,1.1885
0.3047,1.3045,0.1090,straight,1.5089,5.7000,0.1099,0.2950,0.0760,1.4181,0.4369,0.6861
0.3556,8.8975,0.0987,straight,1.6609,5.7200,0.2891,0.3542,0.0315,1.4549,0.5545,1.3995
0.1327,9.3416,0.3041,path,3.0232,5.7600,0.0058,0.0603,0.1182,1.1667,0.5995,0.6210
0.5192,8.7432,0.0133,combined,1.4936,5.8000,0.5192,-0.2861,0.4333,0.7883,0.2410,0.4479
0.6186,10.3738,0.0952,combined,1.5612,5.8400,0.6186,0.0726,0.6144,1.2453,0.4581,1.1064
0.0278,1.0910,0.0189,stand,0.0000,5.8800,0.0000,nan,nan,0.2551,0.0395,0.9953
0.1299,6.2322,0.9702,path,2.7225,5.8800,0.0117,0.1287,0.0176,1.2195,0.6842,0.5827
0.4681,0.7348,0.0962,turn,0.0000,5.8800,0.0000,nan,nan,1.1154,0.1848,0.4197
0.3574,10.8498,0.0507,combined,0.9418,5.9200,0.2113,0.3376,0.1173,1.3435,0.4140,1.2321
0.2419,4.3109,0.6339,path,2.1648,5.9400,0.0046,-0.2340,0.0615,1.0595,0.4191,0.4117
0.7276,8.1418,0.2398,path,2.1764,5.9600,0.0309,-0.6827,0.2517,1.4060,0.6947,1.5453
0.4997,2.1838,0.0376,straight,1.0424,5.9600,0.1095,0.4783,0.1446,1.5426,0.4916,1.0319
0.4113,10.6773,0.0169,combined,1.5039,6.0000,0.4112,-0.3413,0.2295,0.6232,0.2205,0.0000
1.1684,23.5304,1.0305,path,3.1939,6.0000,0.0200,-0.4913,1.0601,1.6868,1.0299,1.3109
0.6447,12.1558,0.5900,path,3.0060,6.0200,0.0154,-0.6445,0.0131,1.1853,0.5994,0.7701
0.6172,12.4251,1.4215,path,4.3519,6.0800,0.0155,-0.0736,0.6128,1.5247,0.8342,0.7720
0.1018,10.6476,0.6855,path,2.7960,6.0800,0.0094,-0.0717,0.0723,0.9691,0.4970,0.4715
0.4707,7.7151,0.7019,path,1.5196,6.0800,0.0084,0.4218,0.2090,1.2189,0.5946,0.4204
0.2916,3.2184,0.3925,path,2.3127,6.1000,0.0168,-0.1926,0.2189,1.6061,0.8005,0.8404
0.3400,9.0699,0.4987,path,2.6244,6.1200,0.0176,-0.3143,0.1296,1.4681,0.7509,0.8795
0.4575,9.3715,0.2476,combined,1.0765,6.1200,0.4423,-0.0301,0.4565,0.6682,0.2138,0.8009
0.3458,2.9790,0.1427,lateral,1.1336,6.1200,0.3458,-0.0803,0.3363,0.4806,0.1946,1.2013
0.1236,5.4445,0.5310,path,3.2315,6.1400,0.0112,0.1065,0.0628,1.0514,0.6120,0.5779
0.0681,3.1536,0.0066,stand,0.0000,6.1400,0.0000,nan,nan,0.1480,0.0379,0.9364
0.2008,2.0891,1.2127,path,5.8484,6.1400,0.0239,-0.1838,0.0809,1.9084,1.1569,1.1969
0.4382,19.3009,1.1997,path,2.9658,6.1600,0.0218,0.4152,0.1400,1.6615,1.1827,1.0896
0.3647,1.3707,1.0033,path,1.1717,6.1800,0.0176,0.3426,0.1249,1.3723,0.9574,0.8789
0.4095,3.0647,0.1076,lateral,1.4844,6.2000,0.4095,-0.3627,0.1900,0.5294,0.2129,0.4338
0.1948,1.3426,0.6759,path,2.3170,6.2200,0.0075,-0.0665,0.1831,1.2950,0.4136,0.3735
0.3913,5.4513,0.2001,combined,1.0533,6.2200,0.3913,-0.3259,0.2166,0.5078,0.1885,0.5540
0.3072,0.0563,0.1358,combined,1.4193,6.2600,0.0760,0.1962,0.2363,1.0074,0.3144,1.2381
0.2177,5.3199,0.0718,turn,0.0000,6.2600,0.0000,nan,nan,0.7718,0.1364,0.9177
0.2220,0.8518,0.9714,path,0.5628,6.2800,0.0168,-0.1769,0.1341,1.6745,1.0431,0.8407
0.2882,2.9924,0.6408,path,1.8972,6.2800,0.0107,-0.0210,0.2875,0.8552,0.4506,0.5313
0.4262,1.4194,1.1229,path,2.6482,6.3000,0.0092,0.3014,0.3014,1.3882,0.5522,0.4593
0.4016,72.2482,1.0913,path,4.3954,6.3000,0.0175,0.3284,0.2311,1.6740,0.7889,0.8333
1.5111,29.7047,1.0829,path,5.4283,6.3000,0.0278,-0.6504,1.3639,1.7601,1.0688,1.3854
1.6149,24.8249,0.2061,path,1.0817,6.3200,0.0293,-0.1522,1.6077,1.2887,0.5804,1.4636
0.8421,6.7431,0.2536,combined,2.3187,6.3400,0.6157,0.1741,0.8239,1.0650,0.4925,1.4354
0.3281,1.4946,0.8516,path,1.1099,6.3600,0.0154,-0.3269,0.0283,1.3362,0.6995,0.7688
0.1080,12.5281,0.3905,path,1.8772,6.3800,0.0135,-0.0348,0.1022,1.1620,0.6286,0.6744
0.6436,7.7206,1.4892,path,0.8372,6.3800,0.0260,-0.1630,0.6226,1.7260,0.9826,1.2993
0.5163,5.7760,0.1670,straight,1.8133,6.4000,0.3366,0.4524,0.2487,1.5002,0.4389,0.0000
0.7218,20.7239,1.6015,path,7.8738,6.4200,0.0301,-0.6859,0.2247,1.9075,1.2232,1.5154
0.3787,7.8451,0.1641,path,1.8084,6.4200,0.0060,-0.3164,0.2080,0.8658,0.2473,0.3011
0.4071,2.7927,0.9740,path,5.5814,6.4400,0.0193,-0.0700,0.4010,1.3886,0.9704,0.9643
0.5454,3.1995,0.0283,combined,1.6412,6.4600,0.5453,-0.3392,0.4271,0.6046,0.2652,0.6034
0.1958,6.9491,0.1635,path,2.5012,6.4600,0.0063,-0.0888,0.1746,0.7527,0.4536,0.4213
0.4653,13.4402,0.0304,combined,1.9579,6.4600,0.4653,-0.3696,0.2827,0.6434,0.2732,1.4567
0.5314,2.4903,0.0895,combined,1.9090,6.4600,0.1948,0.5314,0.0041,1.4944,0.4287,0.9885
0.3463,0.5894,0.7802,path,0.8519,6.4600,0.0210,-0.2486,0.2411,1.3545,0.8375,1.0508
0.3025,2.3898,0.5141,path,2.3939,6.4800,0.0084,0.3013,0.0267,1.1200,0.4938,0.4225
0.3188,2.3918,1.1620,path,2.4489,6.5200,0.0298,-0.2137,0.2366,1.7023,1.1861,1.4922
0.3987,0.3968,0.0759,straight,1.5547,6.5400,0.3987,-0.1935,0.3487,0.5313,0.2437,0.5794
0.4338,9.5935,0.0815,combined,1.7734,6.5800,0.4338,0.3279,0.2841,1.5116,0.4700,0.9862
0.8856,9.1298,0.3421,path,0.9954,6.5800,0.0251,-0.7959,0.3884,1.4410,0.6404,1.2527
0.5031,11.5586,0.3170,path,1.6101,6.5800,0.0088,0.4127,0.2876,1.4587,0.6230,0.4423
0.0596,5.9514,0.0105,stand,0.0000,6.5800,0.0000,nan,nan,0.2919,0.0389,1.0767
0.5005,3.5764,1.0204,path,2.6371,6.5800,0.0294,-0.4474,0.2243,1.6303,1.0463,1.4694
0.0588,2.7321,0.3761,path,1.8551,6.6000,0.0073,-0.0558,0.0185,0.7417,0.3841,0.3638
0.1119,2.5289,0.4913,path,2.0961,6.6200,0.0070,0.0930,0.0622,0.6121,0.3900,0.3480
0.4040,1.3750,0.0897,straight,1.1970,6.6400,0.4022,-0.3790,0.1399,0.3956,0.1643,1.4443
0.6977,0.3821,1.1806,path,6.4738,6.6400,0.0227,-0.6888,0.1111,1.5088,1.0178,1.1363
0.8545,10.5117,0.5649,path,3.0682,6.6800,0.0130,0.8271,0.2148,1.1598,0.6344,0.6512
0.5978,16.8625,0.1945,path,1.6848,6.7000,0.0308,-0.5407,0.2550,1.3437,0.6206,1.5473
0.5447,10.4903,0.7268,path,3.5427,6.7000,0.0178,0.1912,0.5101,1.3282,0.8582,0.8880
0.3037,11.6487,0.9040,path,3.1954,6.7200,0.0268,-0.2691,0.1407,1.3749,0.6233,0.6430
1.1146,4.9570,1.3163,path,3.8987,6.7200,0.0257,0.1129,1.1088,1.7067,1.0661,1.2963
0.3587,5.1584,1.1563,path,2.4142,6.7400,0.0228,0.1894,0.3046,1.4415,1.0431,1.1369
0.2334,5.4428,0.3631,path,2.4245,6.7400,0.0074,-0.2334,0.0041,0.6083,0.3580,0.3691
0.4238,13.5463,0.1578,path,2.5325,6.7600,0.0084,0.3334,0.2616,1.0795,0.4939,0.4218
0.3102,2.2337,0.0994,combined,1.1545,6.7800,0.3041,-0.0470,0.3066,0.8044,0.2350,0.7705
0.5009,12.6875,0.1168,combined,1.8989,6.7800,0.5009,-0.3910,0.3130,0.8030,0.2851,1.3424
0.3728,4.5314,0.0928,lateral,1.0864,6.8400,0.3704,-0.3371,0.1591,0.4105,0.1475,0.3620
0.3388,2.4385,0.0828,lateral,0.1459,6.8600,0.1165,0.0581,0.3338,0.2731,0.1012,0.4983
0.3944,7.0257,0.1056,straight,1.1922,6.8800,0.1589,0.3212,0.2289,1.3703,0.3525,0.3931
0.2187,4.2664,1.1165,path,0.7720,6.8800,0.0202,0.1970,0.0950,1.4049,0.9987,1.0125
0.3950,0.2321,0.1329,turn,0.0000,6.8800,0.0000,nan,nan,0.5790,0.1663,0.9105
0.2069,8.9205,0.7900,path,3.8744,6.9000,0.0128,-0.1358,0.1561,1.0755,0.6170,0.6382
0.1787,0.7300,0.3842,path,4.8678,6.9200,0.0241,0.0539,0.1704,1.3135,0.7275,0.7005
0.4927,16.3482,0.0532,lateral,1.3795,6.9200,0.4807,-0.4316,0.2377,0.5593,0.1995,0.8780
0.1802,7.5541,0.0174,straight,0.4124,6.9400,0.1310,0.1756,0.0402,0.5220,0.1629,0.5110
0.5320,4.0726,0.3088,path,2.2054,6.9400,0.0126,-0.4777,0.2341,0.9465,0.4331,0.6296
0.4659,4.4245,0.0408,combined,0.6561,7.0000,0.4594,0.2026,0.4196,0.8217,0.1758,1.1516
0.4019,0.1272,0.0830,lateral,0.2279,7.0200,0.2279,-0.1444,0.3751,0.2899,0.1094,0.9272
0.1868,4.9211,0.3402,path,1.7354,7.0600,0.0062,-0.1690,0.0794,0.6336,0.2811,0.3091
0.2605,121.0945,0.4563,path,5.9359,7.1800,0.0183,0.0808,0.2477,1.4256,0.8944,0.9198
0.3213,3.8444,0.0340,turn,0.0000,7.2000,0.0000,nan,nan,0.7425,0.2438,0.5240
0.6186,0.6895,0.0102,combined,1.0768,7.2200,0.6146,-0.0233,0.6182,0.7871,0.2270,1.4454
0.5312,5.5131,0.8791,path,3.2021,7.2200,0.0132,0.5265,0.0708,1.6396,0.9099,0.8603
0.0500,0.1040,0.0520,stand,0.0000,7.2200,0.0000,nan,nan,0.1494,0.0334,1.1739
0.1638,13.3244,0.0411,lateral,1.0797,7.2400,0.1638,-0.0853,0.1399,0.4541,0.1673,1.0560
0.2556,0.2240,0.0912,lateral,1.4685,7.2400,0.2556,0.0330,0.2535,0.5706,0.2393,0.4895
0.5145,2.9515,0.0412,lateral,1.4379,7.2400,0.5100,-0.2160,0.4669,0.6339,0.2051,1.3050
0.5933,9.7263,0.0514,combined,1.9090,7.2600,0.5933,-0.5802,0.1239,0.6554,0.2528,1.2099
0.3856,13.2828,0.7479,path,4.4970,7.3000,0.0146,0.1659,0.3480,1.2219,0.7697,0.7306
1.9993,10.4434,1.8468,path,2.9108,7.3200,0.0316,1.1358,1.6454,1.9558,1.1853,1.5882
0.0293,0.2329,0.0249,stand,0.0000,7.3600,0.0000,nan,nan,0.3536,0.0465,0.5522
0.2520,0.5733,0.1373,straight,1.1971,7.3800,0.2520,-0.2351,0.0908,0.4786,0.1730,1.5590
0.4464,1.5147,0.1214,straight,1.7743,7.3800,0.4464,-0.4447,0.0396,0.5926,0.2218,0.9965
1.3868,48.5496,0.5271,path,1.7956,7.4000,0.0097,1.3864,0.0321,1.6497,0.7840,0.4833
0.2688,1.8314,0.0548,turn,0.0000,7.4400,0.0000,nan,nan,0.4170,0.1208,0.0000
0.4409,1.2553,0.1240,turn,0.0000,7.4400,0.0000,nan,nan,0.4728,0.1317,1.1764
0.7080,7.8626,0.7671,path,3.8763,7.4400,0.0272,0.7023,0.0898,1.5469,0.9738,1.3661
0.4034,5.1005,0.0119,straight,0.9654,7.4600,0.2419,0.3872,0.1132,1.1471,0.2846,0.6202
0.4928,1.0261,0.0652,combined,1.5110,7.4600,0.4928,-0.4800,0.1116,0.5888,0.1722,1.1733
0.3559,1.1307,0.1729,path,0.0676,7.4600,0.0320,0.0476,0.3527,1.3271,0.6544,1.5934
0.3222,4.0093,0.5088,path,1.3289,7.4800,0.0138,-0.1215,0.2985,1.0510,0.5771,0.6919
1.1895,9.8139,0.6367,path,3.7361,7.4800,0.0158,1.1566,0.2779,1.4843,0.7152,0.7905
0.2294,6.4849,0.1136,turn,0.0000,7.5000,0.0000,nan,nan,0.5705,0.1380,1.2703
1.0249,27.0817,0.3711,path,3.1700,7.5000,0.0196,-0.8339,0.5958,1.2520,0.5492,0.9790
0.5421,5.3680,1.1170,path,1.5084,7.5200,0.0116,0.5157,0.1668,1.4108,0.7339,0.5792
0.4182,4.2143,0.1374,combined,1.6349,7.5400,0.4182,-0.2509,0.3346,0.6259,0.2582,1.3156
0.1177,3.0230,0.1373,path,0.6928,7.5400,0.0139,-0.0485,0.1073,1.0761,0.5441,0.6959
0.3656,8.1669,0.1297,turn,0.0000,7.5400,0.0000,nan,nan,0.2516,0.1025,0.4550
0.4290,2.6379,0.0686,straight,1.3427,7.5600,0.4290,-0.4278,0.0324,0.4717,0.1696,1.5861
0.3934,5.4142,0.1860,lateral,1.4482,7.5800,0.3934,-0.2676,0.2884,0.6342,0.1872,1.4173
0.6321,8.7468,0.9451,path,4.2574,7.5800,0.0209,-0.4145,0.4772,1.4225,0.9735,1.0460
0.6823,11.9542,0.2318,path,6.2339,7.6000,0.0291,-0.3085,0.6086,1.4795,1.0340,1.4451
0.2573,10.0075,1.0211,path,5.7965,7.6000,0.0245,-0.2493,0.0637,1.5786,1.0929,1.2268
0.4868,4.1447,0.0972,lateral,0.7298,7.6000,0.4610,-0.1639,0.4583,0.3324,0.1341,0.9855
0.4378,0.8045,1.0866,path,4.6328,7.6200,0.0226,-0.2398,0.3663,1.6401,1.0055,1.1300
0.5208,27.8468,0.1384,path,4.1702,7.6200,0.0139,0.0472,0.5186,1.0592,0.6468,0.6963
0.3258,5.8770,0.0146,combined,1.8890,7.6400,0.3050,0.2207,0.2396,1.5027,0.4111,0.9853
0.3871,0.8661,0.0602,lateral,0.0157,7.6400,0.0095,-0.0086,0.3870,0.4248,0.1108,0.9262
0.2241,11.0586,1.0440,path,6.0136,7.6600,0.0227,-0.2190,0.0476,1.5592,0.9788,1.0130
0.4170,3.0773,0.0611,combined,0.3502,7.6600,0.1476,0.3853,0.1595,0.5659,0.1733,0.3841
0.4814,2.0767,0.1348,lateral,0.6461,7.6800,0.4692,-0.2194,0.4285,0.4887,0.1257,0.8241
0.5999,9.3720,0.0504,path,2.8815,7.6800,0.0020,0.5986,0.0398,1.3044,0.4984,0.3914
0.2784,5.4335,0.0282,lateral,0.1176,7.7000,0.1176,-0.1795,0.2128,0.3688,0.0975,0.7597
0.3502,6.2718,0.5004,path,4.1763,7.7000,0.0109,-0.2636,0.2305,0.7438,0.5231,0.5432
0.2555,15.1390,0.4836,path,5.6547,7.7200,0.0156,-0.0013,0.2555,1.4835,0.7645,0.7954
0.2902,3.2956,0.0830,straight,0.6719,7.7200,0.0377,0.2816,0.0704,0.8850,0.2209,0.6856
0.2745,5.3141,0.1068,straight,1.7537,7.7200,0.2726,0.2161,0.1693,1.5350,0.4203,1.4882
0.1687,8.1192,0.2290,path,5.8248,7.7400,0.0154,0.1607,0.0513,1.6495,0.7858,0.7693
1.1797,2.4526,0.3680,path,3.7598,7.7800,0.0231,0.9722,0.6682,1.6573,0.7683,1.1538
0.3769,3.9114,0.2012,path,0.4663,7.7800,0.0094,-0.2031,0.3175,0.6029,0.3187,0.4726
0.6180,16.4843,0.1959,straight,0.9457,7.8200,0.5948,-0.5674,0.2448,0.6519,0.1424,0.3340
0.3272,5.5763,0.0943,combined,0.4473,7.8200,0.3057,-0.0900,0.3146,0.3262,0.1150,1.2680
0.4772,7.9406,0.0238,turn,0.0000,7.8400,0.0000,nan,nan,0.7833,0.2157,0.9872
0.3999,10.8832,0.0283,lateral,0.3442,7.8400,0.3061,-0.1687,0.3626,0.3645,0.1045,0.5081
0.3192,6.3877,0.1157,combined,1.1787,7.8400,0.3185,-0.0280,0.3180,0.6448,0.1657,0.0000
0.3862,3.1320,0.1177,turn,0.0000,7.8400,0.0000,nan,nan,0.6857,0.1462,0.6282
0.5232,7.7609,0.4644,path,3.8672,7.8800,0.0176,-0.4266,0.3029,1.3802,0.7419,0.8823
0.4519,15.3037,1.3879,path,0.5087,7.9000,0.0179,0.3152,0.3239,1.5511,1.1083,0.8960
0.3579,4.4104,0.0576,combined,2.2116,7.9000,0.3579,-0.2993,0.1964,0.6558,0.2923,0.4714
0.7774,7.5327,0.5353,path,3.9195,7.9600,0.0164,0.4748,0.6155,1.6272,0.9930,0.8191
1.4601,2.1772,0.6626,path,2.9659,7.9600,0.0300,-1.1098,0.9488,1.1653,0.5349,1.5004
0.3383,5.7308,0.0827,straight,1.3998,7.9600,0.1752,0.3382,0.0082,1.5661,0.4131,0.3486
0.2892,2.1663,0.0209,combined,0.7533,7.9800,0.1656,0.2301,0.1751,0.6294,0.1967,1.4190
0.4872,2.5227,0.0745,straight,1.3356,4.0600,0.4872,-0.4826,0.0666,0.4022,0.2338,0.3135
0.3614,5.0090,0.6319,path,2.1631,4.3600,0.0022,0.1250,0.3390,0.9066,0.5343,0.4974
0.5714,4.9410,0.7466,path,0.6562,4.1000,0.0267,-0.4088,0.3992,0.9607,0.7107,1.3376
0.6265,14.6886,1.0003,path,3.9048,4.0800,0.0214,-0.4614,0.4238,1.7462,1.1403,1.0700
0.4907,0.3360,0.0890,straight,0.8098,4.5400,0.0330,0.4880,0.0517,1.1263,0.3638,0.9766
1.0777,21.8848,0.2464,path,3.4020,4.0400,0.0304,-1.0360,0.2969,1.5265,1.0956,1.5200
0.9334,11.8370,1.4202,path,5.6448,4.4600,0.0319,-0.9334,0.0030,1.8426,1.2701,1.5935
0.0197,3.8652,0.0446,stand,0.0000,4.7200,0.0000,nan,nan,0.1338,0.0425,0.6228
0.4157,10.2952,0.0553,combined,1.1633,4.1600,0.4157,-0.4082,0.0786,0.3924,0.2040,0.0000
0.3082,2.5995,0.0617,straight,0.1715,4.5200,0.0214,0.3082,0.0021,0.3828,0.1502,0.6701
0.6884,0.3494,0.4060,path,1.3314,5.1200,0.0189,-0.3997,0.5604,1.2135,0.5062,0.9444
0.3057,2.9485,0.6840,path,1.8035,4.7400,0.0125,-0.2854,0.1097,0.9787,0.4932,0.6257
0.2636,12.8744,0.5427,path,2.6809,4.5600,0.0175,0.1684,0.2027,1.5693,0.9017,0.8783
0.6791,1.2959,1.1633,path,3.4922,4.5200,0.0213,-0.1060,0.6707,1.5399,1.0101,0.9852
0.3562,2.6362,0.0311,lateral,0.4776,5.2600,0.3545,-0.2242,0.2768,0.2506,0.1116,0.6207
0.2215,2.9224,0.8099,path,3.1452,4.4400,0.0034,-0.2162,0.0479,1.2014,0.7050,0.7470
0.3310,4.9072,0.4091,path,4.1461,5.3000,0.0058,-0.3206,0.0821,1.6190,0.7827,0.8933
0.3736,6.7063,0.2462,path,1.3520,4.1800,0.0082,-0.1895,0.3219,1.2732,0.5844,0.4124
0.3484,9.6704,0.1912,straight,1.0047,5.2800,0.1829,0.3266,0.1211,1.1721,0.3688,1.4844
0.4988,8.9422,0.0424,path,2.5097,5.1200,0.0117,-0.4796,0.1370,0.9463,0.4372,0.5824
0.5338,6.9956,0.2652,combined,1.3060,4.9400,0.5338,-0.4709,0.2515,0.4961,0.2351,1.3452
0.1924,4.2327,0.5392,path,1.8141,4.3200,0.0108,0.0283,0.1903,1.3137,0.6371,0.5412
0.4059,3.0582,0.1460,combined,1.4368,4.1200,0.4059,-0.3998,0.0701,0.4627,0.2844,1.2321
1.0412,3.5047,0.2318,path,2.9102,4.5000,0.0191,-1.0138,0.2375,1.0633,0.5260,0.9528
0.5160,6.6045,0.0610,lateral,0.3040,5.7200,0.3040,-0.1995,0.4758,0.3445,0.1355,0.3376
0.4808,0.0048,0.0841,straight,1.2161,4.0800,0.4808,-0.4721,0.0909,0.4138,0.2112,0.0000
0.4799,16.2285,0.1370,lateral,0.9466,4.7000,0.4751,-0.3816,0.2910,0.4390,0.1521,0.6793
0.8925,14.0622,0.6825,path,4.0249,5.7600,0.0197,-0.8794,0.1527,1.2057,0.6633,0.9918
1.1270,2.9373,0.7405,path,1.9309,5.5800,0.0252,-0.8817,0.7019,1.2326,0.6126,1.2570
0.3870,6.3428,0.4857,path,2.6235,5.2800,0.0121,-0.0553,0.3830,1.3236,0.5994,0.6025
0.4334,4.6823,0.6015,path,3.7912,4.8600,0.0173,-0.4214,0.1016,1.4934,0.7210,0.8652
0.5993,4.9295,0.9460,path,1.9388,4.9600,0.0188,-0.5934,0.0835,1.4947,0.6733,0.9398
0.4439,8.4715,0.1498,lateral,0.2933,4.3600,0.2933,-0.2259,0.3822,0.2884,0.1310,1.1064
0.6261,18.4200,0.2844,lateral,1.3273,4.4800,0.6261,-0.6223,0.0687,0.4495,0.1875,1.3995
0.0317,0.3903,0.0251,stand,0.0000,5.5000,0.0000,nan,nan,0.0743,0.0316,0.7867
0.4644,11.4642,0.2602,path,2.9944,4.0400,0.0151,-0.1598,0.4361,1.1982,0.7798,0.7415
0.3649,0.0588,0.1369,lateral,0.4399,4.5400,0.3369,-0.0764,0.3568,0.3126,0.1373,0.8578
0.4602,5.8254,0.0019,lateral,0.1679,4.2800,0.1101,0.3297,0.3211,0.4120,0.1650,1.0319
0.2637,1.2952,0.0763,combined,0.4312,4.6000,0.2635,-0.2484,0.0884,0.7977,0.2011,0.5148
0.6326,2.9063,0.1248,combined,1.7740,4.5600,0.6326,-0.6278,0.0783,0.4411,0.2710,0.6861
0.9023,12.1107,0.2419,path,5.4938,5.4800,0.0272,-0.8997,0.0689,1.5497,1.0521,1.3543
0.2749,6.2210,0.5083,path,2.1140,5.4600,0.0116,-0.1980,0.1907,0.9991,0.5222,0.5807
0.3510,4.8721,0.0548,lateral,0.6275,5.4800,0.3245,0.0993,0.3366,0.3838,0.1587,0.3017
0.3336,8.8647,0.0442,combined,1.3996,5.4600,0.3336,-0.2330,0.2387,0.5506,0.2160,1.2314
0.2304,4.5991,0.1768,path,1.7621,5.3000,0.0067,0.0811,0.2157,1.2085,0.4069,0.3358
0.2992,7.5211,0.8120,path,3.0992,4.7600,0.0056,0.2887,0.0784,1.4835,0.7583,0.6816
0.5173,12.1611,0.2497,lateral,1.3554,5.5200,0.5173,-0.4712,0.2135,0.4545,0.1802,0.0000
0.5187,2.8215,0.0672,lateral,0.2685,5.2800,0.2522,-0.0136,0.5186,0.3683,0.1492,1.4319
0.3599,5.3924,0.4910,path,1.6965,4.0800,0.0084,-0.2472,0.2615,0.6958,0.3610,0.4200
0.9083,9.7821,1.5405,path,1.5376,4.9800,0.0313,-0.2408,0.8758,1.8937,0.9713,1.5579
0.3754,15.2810,0.7070,path,1.4458,4.0600,0.0074,0.0411,0.3731,1.4892,0.4131,0.3695
0.3435,3.2788,0.1817,straight,0.0500,4.9000,0.0500,-0.3367,0.0683,0.2631,0.1141,0.7242
0.6017,0.2929,1.1483,path,5.8334,5.8400,0.0251,-0.5385,0.2683,1.4606,1.0177,1.2571
0.4526,13.9651,0.6817,path,1.9127,6.0000,0.0148,0.4526,0.0062,1.1408,0.6092,0.7360
0.4846,18.1288,0.4316,path,1.2449,5.5600,0.0280,0.4267,0.2297,1.4651,0.7298,1.4039
0.0333,0.0023,0.0340,stand,0.0000,4.8600,0.0000,nan,nan,0.2888,0.0365,1.5549
0.2982,2.0806,0.6951,path,3.1578,5.3200,0.0213,0.2049,0.2166,1.5281,0.9510,1.0650
0.0980,3.8839,0.8218,path,1.7191,4.9800,0.0120,0.0300,0.0933,1.2344,0.7222,0.5961
0.4605,13.8909,0.1093,combined,1.2873,5.7000,0.4600,-0.3925,0.2409,0.4796,0.1868,0.7318
0.5148,3.0645,0.1326,combined,1.4694,6.4600,0.5062,-0.3154,0.4068,0.6421,0.2044,0.6316
0.3447,5.0802,0.1651,path,2.4013,4.9600,0.0049,0.0494,0.3411,1.1365,0.5286,0.4954
0.8230,7.8759,0.5707,path,3.0129,5.7200,0.0203,-0.7859,0.2442,1.3851,0.7332,1.0166
0.3842,2.5742,0.2782,combined,1.1715,5.7000,0.3842,0.2685,0.2748,1.1914,0.4547,0.9336
0.6006,0.2495,0.1621,straight,1.7105,4.7400,0.6006,-0.5868,0.1278,0.5456,0.2657,0.4197
0.3201,4.5208,0.0714,turn,0.0000,5.8600,0.0000,nan,nan,0.7743,0.1533,0.8096
0.5828,1.4658,1.2050,path,3.4825,4.6400,0.0254,-0.2927,0.5040,1.4707,1.0432,1.2648
0.5008,2.0202,0.3560,path,2.4743,4.3800,0.0036,-0.4404,0.2384,1.2819,0.5404,0.6528
1.4500,3.1628,0.7263,path,3.1923,6.3800,0.0201,-1.0476,1.0024,1.5588,0.6204,1.0070
0.2079,1.0473,0.9075,path,5.5757,6.0200,0.0194,-0.2043,0.0385,1.3838,0.9237,0.9736
0.0163,1.5036,0.0634,stand,0.0000,6.2800,0.0000,nan,nan,0.3116,0.0570,0.4964
0.8829,9.0587,1.5777,path,5.1073,6.5600,0.0256,-0.4606,0.7533,1.6007,1.1403,1.2805
0.4925,4.1155,1.2631,path,2.3012,4.9000,0.0137,0.4103,0.2725,1.5463,0.9904,0.6827
0.4708,16.9701,0.0815,combined,1.4902,5.4400,0.4708,-0.1222,0.4547,1.3156,0.4584,1.2560
0.3363,4.8540,0.7737,path,1.7605,5.8200,0.0061,0.1408,0.3054,1.5368,0.3919,0.3070
