pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m,peak_speed_mps,mean_speed_mps,cmd_speed_mps
0.0251,1.7513,0.0668,straight,0.4270,6.1200,0.0028,0.0231,0.0098,0.4521,0.1114,0.0000
0.0099,4.1216,0.0381,straight,1.3435,6.1200,0.0014,0.0041,0.0090,1.1546,0.2462,0.0000
0.0071,0.8314,0.0619,lateral,0.3412,6.1200,0.0029,0.0011,0.0070,0.6233,0.0912,0.0000
0.0308,5.5808,0.0471,lateral,0.1494,6.1400,0.0094,0.0302,0.0057,0.4938,0.0587,0.0000
0.0436,3.0971,0.0248,turn,0.0000,6.1600,0.0000,nan,nan,0.5976,0.0788,0.0000
0.0579,5.2702,0.0254,combined,1.5999,5.5000,0.0575,-0.0015,0.0579,1.2137,0.3189,0.0000
0.0356,6.2674,0.0204,turn,0.0000,6.1800,0.0000,nan,nan,0.6027,0.0951,0.0000
0.0179,0.3923,0.0140,straight,1.1235,6.2000,0.0122,-0.0135,0.0117,1.0906,0.2029,0.0000
0.0331,7.3295,0.0403,lateral,0.1805,6.2200,0.0280,0.0028,0.0330,0.5191,0.0688,0.0000
0.0124,2.9855,0.0165,turn,0.0000,6.2200,0.0000,nan,nan,0.2250,0.0511,0.0000
0.0081,3.0681,0.0358,combined,1.0963,6.2200,0.0015,0.0057,0.0057,1.2389,0.2071,0.0000
0.0265,4.7133,0.0288,combined,0.3506,6.2400,0.0204,0.0216,0.0154,0.5012,0.0869,0.0000
0.0198,2.7818,0.0280,lateral,0.7599,6.2600,0.0178,0.0179,0.0086,1.1238,0.1606,0.0000
0.1115,18.7626,0.0500,stand,0.0000,6.2600,0.0000,nan,nan,0.4072,0.0844,0.0000
0.0529,4.1758,0.0425,combined,0.4524,6.2800,0.0253,-0.0520,0.0097,0.5120,0.0864,0.0000
0.0282,4.2918,0.0228,combined,2.0008,6.3400,0.0113,0.0235,0.0156,1.4107,0.4194,0.0000
0.0183,0.6414,0.0252,turn,0.0000,6.3400,0.0000,nan,nan,0.3123,0.0529,0.0000
0.0131,0.6043,0.0269,stand,0.0000,6.3400,0.0000,nan,nan,0.1948,0.0430,0.0000
0.0422,1.1966,0.0029,combined,1.3330,6.3800,0.0140,0.0384,0.0173,1.2059,0.2339,0.0000
0.0104,0.5563,0.0479,lateral,1.4026,6.4000,0.0079,0.0061,0.0084,1.2087,0.2402,0.0000
0.0199,5.6513,0.0418,straight,1.3013,6.4200,0.0198,-0.0111,0.0165,1.0092,0.2224,0.0000
0.0271,1.9899,0.0337,lateral,1.0420,6.4600,0.0035,-0.0081,0.0259,1.1950,0.1879,0.0000
0.0431,0.8671,0.0485,straight,1.0254,6.4600,0.0320,-0.0070,0.0426,0.8080,0.1758,0.0000
0.0336,3.2354,0.0406,combined,0.7900,6.4800,0.0271,-0.0309,0.0133,0.9324,0.1381,0.0000
0.0562,6.0623,0.0216,lateral,0.9102,6.5400,0.0458,-0.0540,0.0155,0.8852,0.1542,0.0000
0.0220,0.5904,0.0447,lateral,0.0559,6.5600,0.0211,-0.0117,0.0187,0.3373,0.0521,0.0000
0.0705,6.9223,0.0269,stand,0.0000,6.6000,0.0000,nan,nan,0.3078,0.0487,0.0000
0.0227,4.5701,0.0324,combined,1.3070,6.6400,0.0142,0.0226,0.0009,1.3300,0.2429,0.0000
0.0256,2.1051,0.0203,combined,1.7935,6.6400,0.0229,-0.0106,0.0233,1.6220,0.2846,0.0000
0.0444,5.4465,0.0217,stand,0.0000,6.6400,0.0000,nan,nan,0.2355,0.0390,0.0000
0.0207,2.0310,0.0404,straight,1.6806,6.6400,0.0025,0.0041,0.0203,1.3594,0.2711,0.0000
0.0400,0.7292,0.0365,straight,0.2779,6.6600,0.0341,0.0363,0.0168,0.5722,0.0772,0.0000
0.0183,3.8301,0.0179,combined,1.5056,6.6800,0.0007,-0.0105,0.0150,1.2143,0.2617,0.0000
0.0439,3.2643,0.0439,stand,0.0000,6.7200,0.0000,nan,nan,0.3162,0.0464,0.0000
0.0320,0.5100,0.0438,turn,0.0000,6.7800,0.0000,nan,nan,0.3566,0.0474,0.0000
0.0472,1.1407,0.0323,lateral,0.0159,6.7800,0.0159,-0.0470,0.0049,0.4979,0.0502,0.0000
0.0254,2.4926,0.0314,combined,1.2285,6.7800,0.0041,0.0221,0.0125,1.2105,0.2245,0.0000
0.0443,0.7682,0.0747,lateral,1.4032,6.8000,0.0436,-0.0257,0.0361,1.2017,0.2232,0.0000
0.0349,0.1367,0.0282,lateral,0.8800,6.8000,0.0107,-0.0006,0.0349,1.0067,0.1527,0.0000
0.0173,5.6133,0.0328,turn,0.0000,6.8000,0.0000,nan,nan,0.4772,0.0652,0.0000
0.0244,4.4186,0.0324,combined,1.9861,6.8000,0.0167,-0.0203,0.0135,1.4128,0.3091,0.0000
0.0402,3.8001,0.0157,straight,0.3675,6.8400,0.0341,-0.0146,0.0375,0.4789,0.0828,0.0000
0.0096,5.5269,0.0135,straight,0.6908,6.8800,0.0096,0.0045,0.0085,0.7415,0.1228,0.0000
0.0543,4.2059,0.0519,turn,0.0000,6.9000,0.0000,nan,nan,0.6142,0.0716,0.0000
0.0110,4.4411,0.0408,lateral,0.0172,6.9000,0.0029,0.0007,0.0110,0.7035,0.0950,0.0000
0.0217,3.8113,0.0312,turn,0.0000,6.9000,0.0000,nan,nan,0.3710,0.0490,0.0000
