pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.2170,1.7073,0.1943,lateral,0.9838,7.2000,0.2029,-0.1081,0.1882
0.0133,0.0230,0.0947,turn,0.0000,5.4000,0.0000,nan,nan
0.1034,0.2418,0.0295,turn,0.0000,5.5800,0.0000,nan,nan
0.0831,3.9065,0.0548,combined,2.1101,5.4000,0.0816,-0.0831,0.0018
0.0678,0.5739,0.0685,combined,2.0056,6.1600,0.0557,0.0463,0.0494
0.1011,3.4082,0.0503,lateral,1.3201,7.1400,0.0315,0.0927,0.0403
0.0820,0.4782,0.0171,combined,1.5616,4.4400,0.0701,0.0542,0.0615
0.0896,1.0524,0.0555,lateral,0.6749,5.6400,0.0892,-0.0851,0.0278
0.0893,1.5283,0.0493,stand,0.0000,4.5200,0.0000,nan,nan
0.1728,3.2893,0.1440,lateral,1.3548,4.5400,0.1673,-0.1727,0.0059
0.0408,0.9406,0.1582,combined,1.2497,6.9800,0.0221,0.0211,0.0349
0.6231,2.7175,0.5158,lateral,1.4892,4.5000,0.0954,0.5824,0.2214
0.0154,0.7811,0.1011,turn,0.0000,7.4400,0.0000,nan,nan
0.0686,3.4775,0.0635,straight,0.7857,6.2800,0.0129,0.0546,0.0416
0.1456,1.6768,0.0495,straight,1.2519,6.4400,0.0875,-0.0165,0.1446
0.0255,0.0985,0.1678,lateral,1.1082,6.4000,0.0213,-0.0206,0.0151
0.0926,0.2768,0.0438,straight,1.8023,5.5200,0.0694,0.0151,0.0914
0.1153,0.5646,0.1487,straight,1.0115,5.0800,0.0047,0.1153,0.0016
0.1471,3.2165,0.0746,lateral,1.1294,4.3200,0.0489,0.1277,0.0729
0.1485,0.6064,0.0893,turn,0.0000,7.3800,0.0000,nan,nan
0.1902,2.8420,0.2071,straight,1.8074,4.3200,0.1732,-0.1691,0.0871
0.0136,5.0328,0.1866,straight,1.8302,4.0800,0.0136,-0.0132,0.0032
0.0730,0.1625,0.1343,straight,1.8017,4.6800,0.0730,0.0161,0.0712
0.0383,0.1167,0.1211,turn,0.0000,7.7600,0.0000,nan,nan
0.0748,3.6859,0.0440,combined,2.2018,4.8400,0.0748,-0.0686,0.0299
0.1537,1.6337,0.0720,combined,1.2270,4.7800,0.0348,0.1320,0.0788
0.1674,3.8268,0.0427,combined,1.5978,7.9400,0.1667,-0.1597,0.0502
0.0745,0.8519,0.0232,stand,0.0000,4.5000,0.0000,nan,nan
0.0675,5.3745,0.2029,combined,1.1551,7.5600,0.0441,0.0468,0.0486
0.0621,1.2614,0.0381,stand,0.0000,5.1600,0.0000,nan,nan
0.0487,0.9481,0.0081,turn,0.0000,4.9800,0.0000,nan,nan
0.0887,0.6813,0.0447,lateral,1.1758,5.8400,0.0887,-0.0504,0.0730
0.1883,2.7778,0.1024,turn,0.0000,4.8600,0.0000,nan,nan
0.0307,2.6677,0.0618,combined,0.4041,6.5600,0.0307,0.0181,0.0248
0.2116,3.6701,0.1038,turn,0.0000,6.4800,0.0000,nan,nan
0.0710,0.1991,0.2129,combined,1.0195,5.0800,0.0395,0.0596,0.0387
0.0758,2.0775,0.1305,combined,1.7923,6.2800,0.0204,0.0758,0.0032
0.0985,0.3687,0.0396,combined,0.7723,7.7000,0.0880,0.0110,0.0979
0.0974,2.4618,0.2620,straight,0.6122,6.3800,0.0463,0.0025,0.0973
0.0954,1.2891,0.2802,combined,1.8983,5.4600,0.0954,-0.0949,0.0094
0.0889,0.9506,0.2372,combined,1.9405,4.9200,0.0889,-0.0804,0.0381
0.1120,0.8510,0.0586,combined,1.3018,7.5200,0.0556,-0.0981,0.0540
0.0952,0.5007,0.0890,combined,0.3267,6.0200,0.0797,-0.0707,0.0636
0.0182,3.5340,0.1083,combined,1.9537,5.1000,0.0048,-0.0032,0.0179
0.1338,1.2718,0.2039,turn,0.0000,5.3600,0.0000,nan,nan
0.1361,2.9713,0.0313,turn,0.0000,4.4600,0.0000,nan,nan
0.0215,3.7139,0.1281,combined,1.3843,7.3600,0.0039,-0.0086,0.0197
0.0177,3.5711,0.2140,combined,1.0343,7.3000,0.0160,-0.0161,0.0073
0.0076,1.6209,0.0509,straight,1.3969,6.1400,0.0070,0.0051,0.0057
0.0265,2.0457,0.0992,combined,1.5384,5.7400,0.0265,0.0032,0.0263
0.0419,1.1798,0.0072,stand,0.0000,6.9600,0.0000,nan,nan
0.1584,5.9103,0.1656,combined,1.4009,5.9200,0.1334,-0.1475,0.0577
0.0386,2.7766,0.1604,combined,0.8152,5.5200,0.0386,-0.0160,0.0351
0.0516,1.6197,0.1655,combined,1.1210,5.5800,0.0450,-0.0516,0.0025
0.0907,5.6739,0.0833,combined,1.6801,4.0200,0.0907,-0.0686,0.0593
0.0983,4.4141,0.1173,combined,1.5703,6.2600,0.0729,0.0379,0.0907
0.1433,0.2119,0.1750,combined,0.6997,7.9600,0.0593,0.0889,0.1125
0.1952,0.6397,0.0659,straight,1.2617,5.2400,0.0430,0.1921,0.0347
0.1546,1.0895,0.1806,lateral,0.3634,7.4400,0.0430,0.1354,0.0746
0.1045,0.4785,0.1060,straight,1.4083,5.7800,0.1025,-0.0947,0.0441
0.2035,7.2184,0.1235,combined,0.5648,7.5200,0.1844,-0.2002,0.0364
0.0351,1.0898,0.2185,straight,0.8281,6.2000,0.0348,-0.0350,0.0025
0.0300,2.6224,0.0779,straight,1.3263,4.9600,0.0134,-0.0198,0.0225
0.1585,2.0704,0.1459,lateral,1.4771,4.3200,0.1566,-0.1330,0.0861
0.1164,2.6277,0.0121,stand,0.0000,6.8600,0.0000,nan,nan
0.0356,4.6121,0.0570,stand,0.0000,6.9200,0.0000,nan,nan
0.0116,3.8889,0.0759,lateral,0.0138,6.1400,0.0107,-0.0107,0.0044
0.0864,4.7885,0.0506,straight,1.1559,5.6200,0.0847,-0.0812,0.0295
0.0184,1.1493,0.0260,stand,0.0000,5.1200,0.0000,nan,nan
0.1512,0.2312,0.0659,combined,1.2786,5.7600,0.0644,0.1132,0.1003
0.0921,1.4978,0.0644,turn,0.0000,7.5000,0.0000,nan,nan
0.0461,3.6913,0.1005,combined,1.9567,7.7600,0.0065,-0.0365,0.0281
0.1118,1.3039,0.1294,straight,1.8449,7.7400,0.0686,0.0868,0.0704
0.1913,3.9685,0.0875,combined,1.8868,4.3000,0.1900,-0.1869,0.0408
0.0011,0.1036,0.0100,stand,0.0000,6.9800,0.0000,nan,nan
0.0945,3.1892,0.0585,turn,0.0000,4.1600,0.0000,nan,nan
0.0574,0.1014,0.1010,combined,1.2244,7.1600,0.0465,0.0227,0.0528
0.0363,0.7987,0.1270,turn,0.0000,7.7600,0.0000,nan,nan
0.0469,2.0673,0.2008,lateral,0.3206,4.4600,0.0351,-0.0468,0.0035
0.1097,0.6568,0.1631,straight,0.2411,7.8200,0.0236,0.0828,0.0719
0.0336,0.0632,0.2357,straight,1.8626,5.7800,0.0259,-0.0268,0.0203
0.0233,1.2289,0.0979,combined,1.7792,6.8800,0.0225,0.0233,0.0009
0.0981,0.1768,0.2194,straight,0.4004,7.8000,0.0622,0.0037,0.0980
0.0431,1.5051,0.0486,turn,0.0000,4.1600,0.0000,nan,nan
0.1415,2.8677,0.0528,lateral,0.8494,6.8000,0.0600,0.0850,0.1131
0.1430,0.9989,0.0892,combined,1.3607,5.9000,0.1423,-0.0256,0.1407
0.0435,1.8089,0.0456,stand,0.0000,5.6800,0.0000,nan,nan
0.0882,2.3192,0.0366,straight,1.9217,6.3800,0.0387,-0.0400,0.0786
0.0295,1.8683,0.1576,lateral,1.0346,6.7000,0.0128,-0.0065,0.0287
0.0635,0.4244,0.0280,turn,0.0000,5.7200,0.0000,nan,nan
0.1312,3.0933,0.1528,lateral,0.3665,4.2600,0.0901,0.0588,0.1172
0.0805,0.9878,0.1165,turn,0.0000,6.3200,0.0000,nan,nan
0.0055,0.9770,0.0387,stand,0.0000,4.8400,0.0000,nan,nan
0.1164,4.2858,0.1360,straight,1.4835,6.3000,0.0532,0.0927,0.0705
0.1567,3.8237,0.0751,combined,1.1016,4.4800,0.1425,-0.1014,0.1194
0.1503,3.0245,0.1774,combined,1.8752,6.5200,0.1484,-0.1218,0.0881
0.0424,2.3476,0.0594,combined,1.1817,4.6200,0.0424,-0.0393,0.0159
0.0737,2.0913,0.1142,straight,0.4467,4.0000,0.0431,0.0204,0.0708
0.0256,1.1247,0.0528,turn,0.0000,4.2200,0.0000,nan,nan
0.0952,3.7453,0.1251,combined,1.1442,6.5600,0.0328,0.0668,0.0679
0.0631,0.0954,0.0373,straight,0.4585,6.9400,0.0412,-0.0301,0.0554
0.0453,1.3296,0.0272,combined,1.1566,5.2200,0.0322,-0.0292,0.0347
0.1291,0.3231,0.1982,straight,0.4344,4.9800,0.1111,-0.0887,0.0938
0.0938,0.8680,0.1072,straight,1.4610,6.8400,0.0894,-0.0776,0.0527
0.1045,2.3155,0.0824,straight,1.6435,7.3600,0.0268,0.0693,0.0782
0.2044,0.1555,0.0600,straight,1.9329,4.7400,0.2044,-0.1801,0.0966
0.0270,0.1301,0.0947,turn,0.0000,7.4200,0.0000,nan,nan
0.0112,4.8261,0.0184,lateral,1.3051,7.3000,0.0108,0.0062,0.0093
0.1229,2.7317,0.1441,turn,0.0000,6.2000,0.0000,nan,nan
0.0665,0.7103,0.0110,stand,0.0000,4.8000,0.0000,nan,nan
0.1040,3.9648,0.0965,combined,1.1032,4.3400,0.1040,-0.0843,0.0608
0.0782,0.1740,0.2141,turn,0.0000,7.2000,0.0000,nan,nan
0.0599,4.0402,0.1747,straight,1.0405,4.6600,0.0492,-0.0247,0.0546
0.0401,1.5005,0.2791,combined,1.4481,5.2400,0.0401,-0.0102,0.0388
0.1167,1.7541,0.0099,stand,0.0000,4.7600,0.0000,nan,nan
0.0465,0.6488,0.2202,combined,1.7331,4.8200,0.0361,-0.0464,0.0042
0.0353,0.3396,0.0246,stand,0.0000,5.2600,0.0000,nan,nan
0.0900,3.5311,0.1246,straight,0.2695,7.3200,0.0346,0.0683,0.0586
0.1021,7.6024,0.1094,lateral,0.8709,5.9200,0.0157,0.0980,0.0287
0.0541,1.3369,0.0174,stand,0.0000,4.8800,0.0000,nan,nan
0.0680,0.9886,0.1479,lateral,0.5164,5.2600,0.0680,-0.0618,0.0284
0.0115,2.4291,0.0458,straight,0.8117,7.1400,0.0015,0.0021,0.0113
0.0576,6.4107,0.0395,combined,1.2027,7.0200,0.0394,-0.0009,0.0576
0.0947,0.3249,0.0097,stand,0.0000,5.6000,0.0000,nan,nan
0.1430,2.8125,0.1390,lateral,0.5616,4.3200,0.1243,-0.1363,0.0430
0.2071,5.0145,0.0430,straight,1.8768,5.1000,0.0682,0.1097,0.1757
0.1049,1.7913,0.0425,straight,1.3609,5.7600,0.1023,-0.0933,0.0480
0.0422,3.2972,0.2409,turn,0.0000,6.6000,0.0000,nan,nan
0.1069,4.1503,0.0632,lateral,1.0365,4.0600,0.0928,-0.1043,0.0237
0.0858,1.0408,0.0448,combined,1.3322,4.2800,0.0701,-0.0322,0.0795
0.0647,0.4055,0.0593,combined,0.6874,6.2400,0.0314,-0.0645,0.0053
0.1026,2.4205,0.2304,combined,1.7069,4.1800,0.1026,-0.0384,0.0951
0.1115,0.5971,0.1622,turn,0.0000,4.6600,0.0000,nan,nan
0.1714,5.4582,0.1705,lateral,0.1899,6.7600,0.1270,-0.1396,0.0995
0.0268,0.9080,0.2590,turn,0.0000,5.8200,0.0000,nan,nan
0.1000,2.3503,0.0944,turn,0.0000,4.3600,0.0000,nan,nan
0.0683,1.2508,0.1433,combined,2.0244,6.6000,0.0366,0.0365,0.0577
0.0169,1.5491,0.1561,lateral,1.3005,7.6000,0.0126,-0.0062,0.0157
0.1512,4.5680,0.1633,straight,1.8882,7.0800,0.0844,0.1043,0.1095
0.0728,2.8663,0.0264,stand,0.0000,7.9200,0.0000,nan,nan
0.0053,0.2284,0.0177,stand,0.0000,4.5400,0.0000,nan,nan
0.2261,1.3849,0.1970,turn,0.0000,6.8400,0.0000,nan,nan
0.0563,1.4541,0.2232,lateral,0.3925,6.3800,0.0563,-0.0447,0.0342
0.0565,0.4479,0.0297,combined,1.3403,4.1800,0.0565,-0.0517,0.0226
0.0557,1.8724,0.2088,lateral,0.2885,6.8000,0.0266,-0.0533,0.0160
0.0259,1.7886,0.0710,combined,0.5911,5.4600,0.0020,0.0185,0.0182
0.1531,0.6863,0.0216,combined,1.6813,5.3400,0.1531,-0.0602,0.1408
0.0906,0.5504,0.0399,lateral,1.0334,6.7800,0.0706,-0.0251,0.0871
0.1948,5.6081,0.0472,combined,1.3351,4.4200,0.1940,-0.1808,0.0727
0.0939,0.4705,0.1642,straight,1.5539,7.6400,0.0801,0.0528,0.0777
0.1251,1.8530,0.0443,straight,1.6146,4.3800,0.1040,-0.0469,0.1160
0.2222,5.5699,0.0434,combined,0.4859,4.8400,0.2105,-0.1948,0.1070
0.1043,0.7678,0.1713,combined,1.5061,5.9200,0.0920,-0.0231,0.1017
0.1601,2.7242,0.1515,straight,1.0633,6.7800,0.1429,-0.1482,0.0606
0.0692,5.6341,0.0465,turn,0.0000,7.7400,0.0000,nan,nan
0.2107,3.5970,0.0356,lateral,1.3909,6.5400,0.1991,-0.1704,0.1239
0.1359,1.1113,0.0861,straight,0.8610,5.0800,0.1328,-0.0653,0.1191
0.0503,2.8217,0.0689,combined,2.2884,4.8600,0.0332,-0.0184,0.0468
0.0610,3.3055,0.1175,combined,1.6950,5.3600,0.0368,-0.0233,0.0563
0.1497,0.6927,0.0352,lateral,0.8544,4.4000,0.1322,-0.1454,0.0357
0.1863,1.1371,0.0162,turn,0.0000,7.5400,0.0000,nan,nan
0.2759,1.1470,0.2619,combined,2.0743,5.1000,0.2759,-0.2568,0.1009
0.0506,1.2765,0.1879,turn,0.0000,7.6400,0.0000,nan,nan
0.0187,0.0566,0.0799,combined,1.1416,5.1800,0.0181,0.0092,0.0162
0.0444,1.8013,0.0864,combined,0.8452,6.0600,0.0444,-0.0205,0.0394
0.0319,0.9007,0.0066,stand,0.0000,4.2800,0.0000,nan,nan
0.0601,0.8581,0.0418,turn,0.0000,6.8200,0.0000,nan,nan
0.1018,1.1247,0.0196,stand,0.0000,5.8000,0.0000,nan,nan
0.1215,2.4020,0.2099,combined,1.8304,4.2800,0.1215,-0.1212,0.0074
0.0275,1.7744,0.1102,turn,0.0000,6.6000,0.0000,nan,nan
0.1194,0.3040,0.1840,turn,0.0000,4.3800,0.0000,nan,nan
0.0719,2.5254,0.0400,stand,0.0000,7.0800,0.0000,nan,nan
0.1400,1.9814,0.0316,lateral,1.2880,7.4600,0.0995,0.0773,0.1167
0.0550,2.0084,0.1798,turn,0.0000,5.2600,0.0000,nan,nan
0.1271,4.0105,0.1891,combined,1.5549,7.7800,0.0787,0.0671,0.1080
0.1638,0.3966,0.0504,turn,0.0000,7.8200,0.0000,nan,nan
0.0346,0.2677,0.2031,combined,0.6699,4.6000,0.0303,0.0084,0.0336
0.0960,0.6021,0.1674,combined,1.8313,5.1200,0.0249,0.0536,0.0797
0.0809,4.7303,0.1344,combined,2.0238,6.8200,0.0809,-0.0768,0.0256
0.1058,0.9877,0.1570,straight,0.0675,6.1800,0.0017,0.1056,0.0072
0.0274,0.2069,0.1545,combined,2.0158,6.9200,0.0100,-0.0141,0.0235
0.0999,1.7676,0.0932,straight,0.2316,4.9800,0.0560,0.0480,0.0876
0.0909,0.4877,0.0118,stand,0.0000,4.9000,0.0000,nan,nan
0.1328,1.7134,0.0380,combined,1.0140,6.7600,0.1038,-0.0270,0.1301
0.0930,3.1135,0.0536,combined,1.8936,7.0800,0.0677,0.0218,0.0904
0.1388,2.0834,0.2667,straight,1.9383,6.6600,0.1388,-0.0792,0.1140
0.0779,2.9509,0.1364,combined,1.8036,6.0800,0.0779,-0.0401,0.0668
0.1443,1.9554,0.1157,straight,0.2454,6.6800,0.1352,-0.1349,0.0514
0.0474,0.2186,0.2097,combined,1.6014,5.0800,0.0055,0.0447,0.0160
0.0616,0.2103,0.0206,stand,0.0000,4.1400,0.0000,nan,nan
0.1807,0.6201,0.1770,combined,1.8688,4.9000,0.1807,-0.1719,0.0558
0.0841,2.6537,0.0250,turn,0.0000,4.9800,0.0000,nan,nan
0.1926,2.3080,0.1839,straight,0.6422,6.6800,0.1232,0.1002,0.1645
0.0534,0.6242,0.1542,straight,1.8522,5.0800,0.0445,-0.0348,0.0405
0.0574,3.1814,0.0493,straight,0.0179,7.1400,0.0107,0.0573,0.0036
0.0721,1.4717,0.0044,stand,0.0000,7.6600,0.0000,nan,nan
0.0283,1.0812,0.1594,combined,1.6883,5.3400,0.0156,-0.0245,0.0142
0.4287,0.5969,0.3944,combined,1.8227,5.2200,0.0638,0.4220,0.0754
0.0569,0.9913,0.2139,lateral,0.0520,5.3800,0.0236,-0.0296,0.0486
0.0547,0.0567,0.1231,straight,0.6240,6.0400,0.0502,0.0530,0.0135
0.0268,3.8625,0.0262,stand,0.0000,4.4800,0.0000,nan,nan
0.1719,1.3361,0.0678,lateral,1.2502,6.4600,0.1599,0.0593,0.1613
0.0871,0.5214,0.0201,turn,0.0000,7.0400,0.0000,nan,nan
0.0669,0.3419,0.0154,stand,0.0000,4.3000,0.0000,nan,nan
0.1824,0.5003,0.1024,combined,1.0656,6.1400,0.1573,-0.1540,0.0978
0.0607,1.0328,0.2617,turn,0.0000,6.9000,0.0000,nan,nan
0.2060,1.9734,0.1621,combined,1.4329,4.5000,0.2060,-0.1345,0.1560
0.0676,0.4769,0.2200,combined,1.9018,7.4400,0.0035,0.0517,0.0435
0.0661,0.1493,0.1689,straight,0.4894,4.1600,0.0543,-0.0507,0.0425
0.0790,2.6617,0.1722,combined,0.9587,4.8800,0.0443,-0.0222,0.0758
0.0780,0.6180,0.2028,lateral,0.0594,5.3800,0.0072,0.0631,0.0459
0.0536,1.3907,0.0292,stand,0.0000,6.7000,0.0000,nan,nan
0.0221,1.6181,0.1005,combined,1.1763,4.4800,0.0164,-0.0198,0.0098
0.0750,3.6442,0.1077,combined,0.5599,5.7600,0.0532,0.0513,0.0546
0.0282,4.6265,0.0259,stand,0.0000,4.1200,0.0000,nan,nan
0.0580,2.4998,0.0868,lateral,0.1206,7.4400,0.0140,0.0417,0.0404
0.0588,4.2751,0.2055,turn,0.0000,6.7200,0.0000,nan,nan
0.1165,3.4049,0.0264,combined,1.4450,5.2600,0.1145,-0.0729,0.0909
0.0792,2.3571,0.0808,straight,0.0458,4.8400,0.0042,0.0585,0.0533
0.1554,5.3167,0.0604,combined,1.3193,7.3800,0.1414,-0.1345,0.0778
0.0624,0.8865,0.2415,straight,0.9844,5.5600,0.0317,0.0604,0.0160
0.2285,0.8687,0.1968,lateral,1.4898,4.2000,0.2269,-0.1919,0.1241
0.2028,3.9166,0.1257,straight,0.9753,4.0800,0.1955,-0.1088,0.1712
0.0884,3.5183,0.1993,straight,1.6647,7.5800,0.0270,0.0357,0.0809
0.0316,0.4021,0.0513,combined,1.3942,6.8200,0.0114,0.0222,0.0225
0.0659,1.0538,0.1563,turn,0.0000,5.9000,0.0000,nan,nan
0.0521,1.1115,0.2126,combined,1.4517,7.7000,0.0405,-0.0293,0.0431
0.0300,1.9046,0.2309,turn,0.0000,7.1000,0.0000,nan,nan
0.2014,3.9035,0.1471,turn,0.0000,5.2200,0.0000,nan,nan
0.2068,3.6931,0.0351,turn,0.0000,6.5600,0.0000,nan,nan
0.1388,0.9586,0.2104,combined,1.6298,4.0000,0.1388,0.0150,0.1380
0.0392,3.4211,0.0539,straight,0.0312,4.0000,0.0043,0.0355,0.0167
0.1036,0.2227,0.1154,straight,1.6613,4.0000,0.1028,-0.0241,0.1008
0.0423,0.3519,0.0510,straight,1.8466,4.0200,0.0057,0.0176,0.0385
0.0254,1.8578,0.1950,straight,1.7250,4.0200,0.0254,0.0093,0.0236
0.0886,3.0037,0.2198,combined,1.6659,4.0400,0.0733,-0.0246,0.0851
0.0599,1.2733,0.0683,turn,0.0000,4.0600,0.0000,nan,nan
0.0845,2.6951,0.0138,turn,0.0000,4.0600,0.0000,nan,nan
0.1079,2.7372,0.0754,combined,1.4354,4.0600,0.1076,-0.0975,0.0462
0.0683,2.4761,0.1456,lateral,0.9725,4.0800,0.0683,-0.0619,0.0289
0.0990,1.3935,0.0332,turn,0.0000,4.0800,0.0000,nan,nan
0.1578,3.6782,0.0156,turn,0.0000,4.0800,0.0000,nan,nan
0.0232,1.9010,0.1403,combined,0.7405,4.1000,0.0064,0.0188,0.0136
0.0598,2.3820,0.1859,turn,0.0000,4.1200,0.0000,nan,nan
0.1606,1.5242,0.0991,combined,0.9554,4.1200,0.1587,0.0167,0.1598
0.1156,2.9577,0.2808,turn,0.0000,4.1400,0.0000,nan,nan
0.2063,1.1284,0.0800,combined,2.3673,4.1600,0.2014,-0.1285,0.1614
0.2841,0.9286,0.0730,combined,1.6184,4.1800,0.2841,-0.2722,0.0816
0.0251,1.2850,0.2486,turn,0.0000,4.1800,0.0000,nan,nan
0.0437,4.8419,0.0739,turn,0.0000,4.2000,0.0000,nan,nan
0.1083,1.6440,0.1451,combined,2.0857,4.2000,0.0846,0.0247,0.1054
0.0356,0.6541,0.0398,turn,0.0000,4.2000,0.0000,nan,nan
0.0926,2.4263,0.0050,stand,0.0000,4.2000,0.0000,nan,nan
0.0521,0.4655,0.3210,lateral,1.4035,4.2400,0.0521,-0.0194,0.0483
0.0865,2.7453,0.1210,lateral,1.0338,4.2400,0.0505,0.0644,0.0577
0.1955,4.0336,0.1073,combined,1.7287,4.2600,0.1955,-0.1920,0.0367
0.0863,0.9394,0.1569,combined,1.6090,4.2800,0.0849,0.0012,0.0862
0.0486,4.5258,0.2087,combined,1.1231,4.3200,0.0422,-0.0161,0.0459
0.0416,4.1176,0.0752,straight,0.9535,4.3400,0.0308,0.0415,0.0027
0.0528,0.3136,0.0762,combined,0.8066,4.3600,0.0506,-0.0230,0.0476
0.0888,0.5967,0.0371,stand,0.0000,4.3600,0.0000,nan,nan
0.1413,5.4323,0.0630,straight,1.2869,4.4000,0.1136,-0.1038,0.0958
0.0557,3.3012,0.0214,lateral,0.8604,4.4200,0.0557,-0.0547,0.0108
0.2426,0.8565,0.0884,turn,0.0000,4.4400,0.0000,nan,nan
0.0644,3.1703,0.1123,straight,0.2181,4.4400,0.0539,-0.0462,0.0448
0.1068,3.0492,0.0604,straight,0.9885,4.4600,0.0946,-0.0980,0.0424
0.1438,2.4987,0.0268,combined,1.0192,4.4800,0.1410,-0.1376,0.0417
0.0815,0.6611,0.2341,combined,1.4354,4.5000,0.0682,0.0230,0.0782
0.1944,1.7185,0.0726,lateral,0.6540,4.5200,0.0207,0.1943,0.0077
0.0690,0.2621,0.0654,straight,0.3457,4.5200,0.0599,-0.0473,0.0503
0.0679,2.7958,0.0276,combined,1.9259,4.5400,0.0679,-0.0600,0.0317
0.2407,0.4580,0.0375,turn,0.0000,4.5400,0.0000,nan,nan
0.2228,1.8107,0.0860,lateral,0.8946,4.5600,0.2228,-0.1064,0.1957
0.0828,0.3724,0.1738,straight,0.3211,4.5600,0.0620,0.0087,0.0823
0.1379,0.2403,0.0369,lateral,1.4122,4.5600,0.1379,-0.1251,0.0580
0.0262,2.3819,0.0976,straight,1.4876,4.5600,0.0245,-0.0187,0.0183
0.0327,0.3291,0.0725,lateral,0.8847,4.5800,0.0103,0.0285,0.0161
0.0978,4.7670,0.2462,turn,0.0000,4.5400,0.0000,nan,nan
0.0391,2.7513,0.1591,straight,0.0765,4.6000,0.0152,-0.0211,0.0329
0.1228,1.2611,0.1001,straight,1.9909,4.6200,0.1228,-0.0428,0.1151
0.2771,4.5678,0.1262,combined,1.7275,4.6600,0.2526,-0.0909,0.2618
0.0286,1.5260,0.0737,straight,0.2928,4.6600,0.0009,0.0236,0.0160
0.0187,0.2063,0.0257,combined,1.0330,4.6800,0.0122,0.0095,0.0161
0.0653,0.3526,0.2423,combined,1.1281,4.7200,0.0427,-0.0184,0.0626
0.0720,0.5471,0.1814,turn,0.0000,4.7200,0.0000,nan,nan
0.1280,0.5207,0.2312,turn,0.0000,4.7200,0.0000,nan,nan
0.2155,1.2504,0.0574,combined,2.3210,4.7400,0.1970,-0.1296,0.1722
0.0653,4.4010,0.1170,straight,1.0731,4.7600,0.0174,0.0468,0.0455
0.1594,1.7547,0.1149,combined,1.5840,4.7600,0.1481,-0.1415,0.0734
0.0551,2.1149,0.1927,turn,0.0000,4.7600,0.0000,nan,nan
0.1087,0.7310,0.1281,lateral,1.0751,4.7800,0.1008,-0.0998,0.0429
0.2207,2.1048,0.0662,combined,0.7362,4.7800,0.2174,-0.1899,0.1125
0.1031,1.3785,0.0255,lateral,0.6119,4.8000,0.0987,-0.0121,0.1023
0.1035,1.8067,0.1400,lateral,0.2205,4.8200,0.0845,0.0596,0.0846
0.1478,1.4516,0.0705,lateral,0.2106,4.8200,0.0683,-0.1320,0.0665
0.2862,2.7871,0.3484,combined,2.0082,4.0000,0.2862,-0.2823,0.0473
0.0255,4.0279,0.1828,lateral,0.4938,4.8600,0.0009,0.0230,0.0111
0.1116,0.7660,0.0259,turn,0.0000,4.8800,0.0000,nan,nan
0.0991,1.8464,0.0630,lateral,1.3726,4.8800,0.0625,0.0623,0.0771
0.0242,1.2670,0.2130,straight,1.2080,4.8800,0.0242,-0.0198,0.0139
0.1086,1.4447,0.0939,combined,1.1779,4.9400,0.1049,-0.0911,0.0590
0.0974,0.3424,0.0709,combined,1.3889,4.9400,0.0503,0.0530,0.0817
0.1358,1.3126,0.1296,combined,1.3614,4.9600,0.1186,-0.1151,0.0720
0.0718,1.7651,0.1518,turn,0.0000,4.9600,0.0000,nan,nan
0.0534,1.3005,0.1106,straight,1.0578,5.0000,0.0363,-0.0051,0.0532
0.1636,3.1475,0.0460,combined,0.6200,5.0200,0.1449,-0.0677,0.1490
0.0688,1.4377,0.0730,turn,0.0000,5.0200,0.0000,nan,nan
0.0637,3.9043,0.1195,lateral,1.3723,5.0200,0.0598,0.0212,0.0600
0.1670,4.1169,0.1810,turn,0.0000,5.0400,0.0000,nan,nan
0.1302,2.2517,0.1293,lateral,0.8143,5.0400,0.1185,-0.0097,0.1299
0.0822,0.5511,0.2257,combined,1.5003,5.0600,0.0733,-0.0370,0.0734
0.1036,1.4844,0.0651,lateral,0.1375,5.0600,0.0460,0.0342,0.0978
0.0459,2.5842,0.0304,combined,0.7426,4.8200,0.0409,-0.0400,0.0224
0.0916,2.8274,0.0320,lateral,0.9387,5.1200,0.0787,-0.0821,0.0406
0.1284,1.1294,0.1665,combined,0.9881,5.1200,0.1258,-0.0965,0.0846
0.0919,4.1095,0.0387,turn,0.0000,5.1400,0.0000,nan,nan
0.0264,5.0846,0.0196,stand,0.0000,5.2200,0.0000,nan,nan
0.1278,4.1455,0.1106,combined,1.7560,5.2400,0.1278,-0.0315,0.1239
0.0213,0.7223,0.1604,lateral,0.9185,5.2400,0.0173,0.0124,0.0173
0.0958,1.8642,0.0367,straight,1.1116,5.2800,0.0912,-0.0775,0.0563
0.1687,0.5163,0.1855,straight,0.2601,5.3000,0.1584,-0.1120,0.1261
0.1747,1.8840,0.0596,straight,0.8363,5.3400,0.1595,-0.0791,0.1558
0.0509,1.5130,0.0197,stand,0.0000,5.3400,0.0000,nan,nan
0.0444,0.5930,0.0962,straight,0.2566,5.4000,0.0369,-0.0241,0.0374
0.1654,1.5027,0.1663,turn,0.0000,5.4200,0.0000,nan,nan
0.0242,3.5617,0.1988,lateral,1.2325,5.4200,0.0223,0.0002,0.0242
0.1727,5.7456,0.1384,turn,0.0000,5.4200,0.0000,nan,nan
0.1075,1.3159,0.0298,combined,2.2140,5.4400,0.0568,0.1055,0.0208
