pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.5559,2.4174,0.0720,combined,1.6537,4.4200,0.5559,-0.5490,0.0873
0.4979,2.3684,0.1334,combined,1.3180,5.4800,0.4979,-0.4921,0.0761
0.0407,2.1068,0.1161,turn,0.0000,4.3000,0.0000,nan,nan
0.3345,2.2140,0.0378,combined,1.0504,4.2200,0.3345,-0.3325,0.0370
0.1490,1.2432,0.1760,turn,0.0000,4.4600,0.0000,nan,nan
0.6913,1.6713,0.0958,combined,1.9731,4.9200,0.6872,-0.6661,0.1849
0.1191,1.8049,0.1751,lateral,0.3206,4.4600,0.1191,-0.1167,0.0239
0.5172,11.3058,0.1949,combined,2.3454,4.5000,0.5172,-0.5144,0.0544
0.1785,5.2900,0.1467,lateral,1.3774,7.8200,0.1621,0.0305,0.1759
0.0217,0.1076,0.0224,stand,0.0000,6.7400,0.0000,nan,nan
0.2267,6.7782,0.1560,combined,1.8284,6.9000,0.2267,-0.2139,0.0751
0.4694,14.8132,0.1200,straight,1.6555,4.2000,0.4694,-0.4545,0.1171
0.5578,1.7097,0.1568,straight,0.8913,7.5000,0.5068,-0.4918,0.2632
0.2415,6.2277,0.2739,combined,1.6764,4.7000,0.2415,-0.1696,0.1719
0.0594,6.1256,0.0753,turn,0.0000,7.5200,0.0000,nan,nan
0.3982,12.6399,0.1158,turn,0.0000,4.6800,0.0000,nan,nan
0.0689,1.7255,0.0258,stand,0.0000,6.9800,0.0000,nan,nan
0.2845,3.1072,0.1666,straight,1.3638,6.7200,0.2845,-0.2793,0.0541
0.1623,7.2557,0.0495,lateral,0.8066,7.6400,0.0232,0.1556,0.0462
0.4320,0.3622,0.1464,straight,0.4284,5.4400,0.3988,-0.3634,0.2337
0.2920,3.1507,0.0715,turn,0.0000,5.7200,0.0000,nan,nan
0.3272,6.3251,0.0697,straight,1.4352,7.4400,0.2180,-0.3198,0.0694
0.1421,9.7182,0.1412,combined,1.7190,7.1200,0.1181,0.0649,0.1264
0.3478,10.8749,0.1422,combined,1.2738,6.1800,0.3357,-0.1595,0.3091
0.3509,6.0021,0.0271,turn,0.0000,5.4200,0.0000,nan,nan
0.5254,5.0884,0.1330,straight,1.2938,4.7200,0.5254,-0.5253,0.0087
0.0310,0.6931,0.0102,stand,0.0000,6.7200,0.0000,nan,nan
0.2301,5.0315,0.2172,straight,1.1676,6.3200,0.2301,-0.1737,0.1508
0.1930,6.7730,0.1456,combined,1.1032,4.3400,0.1930,-0.1710,0.0894
0.1438,1.8196,0.1619,combined,0.5883,6.8200,0.1392,-0.1341,0.0519
0.2194,1.9306,0.1686,lateral,0.6557,5.0000,0.2183,-0.1712,0.1371
0.0964,2.5463,0.1048,turn,0.0000,7.2000,0.0000,nan,nan
0.3173,0.6979,0.1188,straight,1.0405,4.6600,0.3173,-0.3084,0.0746
0.1442,2.5607,0.0672,turn,0.0000,4.9400,0.0000,nan,nan
0.3161,2.9010,0.1008,lateral,0.9264,5.3000,0.3120,-0.1384,0.2842
0.1087,2.8681,0.0543,turn,0.0000,4.2800,0.0000,nan,nan
0.6022,1.1128,0.1615,lateral,0.7132,7.3600,0.5511,-0.3812,0.4662
0.6793,2.6926,0.1433,combined,1.9393,4.1600,0.6793,-0.6790,0.0203
0.2103,0.9229,0.1573,combined,1.8135,7.6600,0.2103,-0.1540,0.1432
0.2682,6.7855,0.1083,straight,0.9029,6.6200,0.1911,0.0799,0.2561
0.3067,3.7148,0.0566,lateral,1.1342,5.0200,0.3063,-0.2911,0.0964
0.2919,3.6016,0.2297,straight,1.2869,5.3000,0.2919,-0.2417,0.1636
0.6177,6.3710,0.1019,combined,1.9961,4.3200,0.6177,-0.5622,0.2559
0.2648,3.4127,0.2043,combined,1.0555,5.2000,0.2648,-0.2216,0.1449
0.6541,1.4254,0.1425,combined,1.9392,5.3400,0.6541,-0.6301,0.1758
0.2097,2.5230,0.2570,combined,1.9429,6.1200,0.2095,-0.0644,0.1996
0.1842,1.8572,0.1894,combined,1.5698,6.9200,0.1842,-0.1736,0.0615
0.0654,0.0825,0.1052,lateral,0.5685,4.7600,0.0542,0.0117,0.0644
0.3720,6.1762,0.1179,lateral,0.7531,6.4400,0.3493,-0.1022,0.3577
0.0389,0.8380,0.0285,stand,0.0000,4.3800,0.0000,nan,nan
0.0337,1.4134,0.0397,stand,0.0000,4.2800,0.0000,nan,nan
0.0819,3.3961,0.0972,turn,0.0000,5.6000,0.0000,nan,nan
0.0688,3.7020,0.1495,turn,0.0000,5.1000,0.0000,nan,nan
0.2615,0.0599,0.0712,combined,1.3514,7.8200,0.2615,-0.2225,0.1373
0.4243,2.6294,0.1209,combined,1.1675,4.6400,0.4133,-0.2684,0.3286
0.3624,1.7637,0.2131,straight,0.6011,7.2200,0.3548,-0.3374,0.1322
0.0753,3.0195,0.0254,stand,0.0000,6.7000,0.0000,nan,nan
0.0576,0.2269,0.0809,turn,0.0000,4.1000,0.0000,nan,nan
0.4879,6.0239,0.0581,straight,1.4511,4.7200,0.4879,-0.4214,0.2460
0.3865,4.9652,0.0381,turn,0.0000,5.5600,0.0000,nan,nan
0.3268,6.6275,0.0851,lateral,0.5859,4.6200,0.3233,-0.2652,0.1909
0.2182,6.9098,0.0755,turn,0.0000,4.9800,0.0000,nan,nan
0.2958,4.8461,0.2030,straight,0.8004,4.2200,0.2554,-0.0260,0.2946
0.3449,3.6737,0.1190,combined,1.0858,4.4400,0.3449,-0.2771,0.2054
0.0620,2.5160,0.0526,turn,0.0000,6.0200,0.0000,nan,nan
0.0296,0.7770,0.1978,stand,0.0000,5.9200,0.0000,nan,nan
0.2413,1.0181,0.0566,straight,0.5419,4.5600,0.2288,-0.1722,0.1690
0.2780,1.0901,0.1003,lateral,0.6003,5.0400,0.2659,-0.2582,0.1032
0.6759,1.4055,0.1212,straight,1.8663,4.6600,0.6759,-0.6728,0.0649
0.1256,6.6006,0.1892,straight,1.9082,6.9400,0.0948,0.0160,0.1246
0.3507,0.0119,0.1272,lateral,0.2367,7.8400,0.2241,-0.3490,0.0341
0.2311,1.6538,0.2670,combined,1.3106,7.7400,0.2311,0.0420,0.2273
0.3809,3.3103,0.1673,combined,1.4203,5.8600,0.3798,-0.1807,0.3353
0.0569,4.0913,0.0452,stand,0.0000,6.2400,0.0000,nan,nan
0.2774,3.6156,0.1271,straight,0.5672,7.4600,0.2572,-0.2755,0.0329
0.1853,1.7886,0.1793,straight,0.7391,6.3600,0.0327,0.1789,0.0485
0.1814,0.6188,0.0931,combined,1.1701,7.6200,0.1581,-0.1755,0.0459
0.0224,2.4323,0.1743,straight,0.0262,5.4000,0.0071,0.0197,0.0107
0.5397,6.8493,0.1689,straight,1.6875,5.9600,0.5397,-0.5278,0.1126
0.0020,0.0517,0.0346,stand,0.0000,4.2800,0.0000,nan,nan
0.4142,4.6334,0.1663,lateral,1.2011,6.6800,0.4142,-0.3302,0.2500
0.2771,0.0203,0.1192,turn,0.0000,5.1800,0.0000,nan,nan
0.3360,5.2665,0.1937,straight,1.4347,5.0200,0.3360,-0.3280,0.0726
0.3015,3.3312,0.1473,combined,2.2528,7.1000,0.3015,-0.3004,0.0263
0.2384,7.0406,0.0997,straight,1.4236,6.7200,0.1706,0.0365,0.2356
0.5256,3.6509,0.0587,straight,1.9481,7.5000,0.5220,-0.4874,0.1967
0.5032,2.5573,0.3085,lateral,0.9990,4.5600,0.5032,-0.2820,0.4168
0.0730,2.2463,0.0093,stand,0.0000,6.9400,0.0000,nan,nan
0.0156,0.3814,0.0184,stand,0.0000,5.5400,0.0000,nan,nan
0.3325,3.5462,0.1441,straight,0.8668,4.4400,0.3325,-0.3304,0.0378
0.0720,4.5525,0.1289,turn,0.0000,4.1400,0.0000,nan,nan
0.1500,4.0566,0.0358,combined,1.6250,5.4200,0.1476,-0.1405,0.0526
0.0625,0.1611,0.0055,stand,0.0000,4.8000,0.0000,nan,nan
0.1619,0.1581,0.1582,combined,0.8452,6.0600,0.1619,-0.1472,0.0675
0.2944,0.1274,0.0058,lateral,0.9748,4.7000,0.2773,-0.0061,0.2944
0.5687,1.8202,0.0852,straight,1.2030,4.2800,0.5687,-0.5685,0.0169
0.0475,0.0032,0.0415,stand,0.0000,5.2600,0.0000,nan,nan
0.0365,0.2841,0.0712,turn,0.0000,7.5400,0.0000,nan,nan
0.0920,9.9263,0.0438,combined,1.1579,4.9800,0.0848,-0.0363,0.0846
0.1648,8.4408,0.0604,combined,1.6184,5.8400,0.0545,0.1527,0.0621
0.1783,0.4955,0.0186,combined,1.0433,7.3000,0.1770,-0.1503,0.0960
0.6283,1.0529,0.1280,straight,1.1983,4.7000,0.6283,-0.5618,0.2814
0.3397,5.0572,0.0568,combined,1.5820,5.6200,0.3397,-0.3273,0.0906
0.0411,2.0342,0.1467,stand,0.0000,6.0800,0.0000,nan,nan
0.1183,12.7976,0.1592,turn,0.0000,4.2400,0.0000,nan,nan
0.2317,0.6015,0.0964,lateral,0.3733,6.4200,0.1443,0.0627,0.2231
0.1109,0.8031,0.0684,straight,0.2840,6.2000,0.1025,-0.0304,0.1067
0.5380,8.6969,0.1562,straight,1.9310,6.9200,0.5324,-0.4211,0.3348
0.3375,4.3458,0.1812,lateral,0.8888,5.0800,0.3375,-0.3357,0.0350
0.1073,7.9811,0.1495,lateral,0.5265,5.5000,0.0085,0.1051,0.0216
0.2159,0.9304,0.0188,lateral,0.2829,4.6400,0.1836,-0.1886,0.1052
0.1647,1.4321,0.1344,combined,1.4679,7.1000,0.1647,-0.1609,0.0351
0.2760,4.4155,0.1180,combined,1.3797,6.7600,0.2760,-0.2452,0.1267
0.3357,8.2517,0.0993,turn,0.0000,6.6800,0.0000,nan,nan
0.0687,0.1615,0.0912,stand,0.0000,4.0200,0.0000,nan,nan
0.1420,0.1766,0.1155,straight,0.5648,4.2400,0.1420,-0.1021,0.0987
0.0340,0.2692,0.0347,stand,0.0000,7.6200,0.0000,nan,nan
0.2230,5.8416,0.0997,turn,0.0000,7.8400,0.0000,nan,nan
0.1102,11.3816,0.2871,lateral,1.3586,4.3400,0.1102,-0.0416,0.1021
0.1461,17.3753,0.1796,stand,0.0000,5.1000,0.0000,nan,nan
0.0897,0.2677,0.1145,combined,1.3928,6.2800,0.0718,0.0101,0.0892
0.0914,10.4175,0.0751,combined,1.0199,5.7200,0.0913,-0.0914,0.0017
0.0365,0.4065,0.0614,stand,0.0000,7.0400,0.0000,nan,nan
0.2764,6.4187,0.0659,combined,1.4044,6.4600,0.2764,-0.2537,0.1096
0.1387,2.3002,0.1083,combined,1.0863,6.5000,0.1295,-0.0207,0.1372
0.2223,9.8705,0.2373,combined,0.8781,4.0600,0.2097,-0.1128,0.1915
0.5266,0.7076,0.1539,combined,1.8574,4.6400,0.5266,-0.5205,0.0802
0.0912,0.9770,0.0833,straight,0.1674,7.2000,0.0900,-0.0888,0.0207
0.2450,6.5885,0.0556,straight,1.4628,6.3800,0.2450,-0.2352,0.0687
0.0095,1.6931,0.0052,stand,0.0000,5.0200,0.0000,nan,nan
0.0121,1.3864,0.0473,stand,0.0000,7.0400,0.0000,nan,nan
0.6139,7.3025,0.2026,combined,2.2067,4.4800,0.6139,-0.3967,0.4685
0.8674,3.1946,0.1641,lateral,0.9913,6.7400,0.8490,-0.7044,0.5062
0.0387,1.4606,0.0533,stand,0.0000,6.3000,0.0000,nan,nan
0.3737,3.0163,0.1436,combined,1.2882,4.3800,0.3737,-0.3701,0.0517
0.3364,0.5492,0.1282,lateral,0.1072,4.8800,0.0860,-0.1820,0.2830
0.4885,7.5709,0.1608,combined,1.7319,4.8800,0.4885,-0.4598,0.1652
0.2314,7.9767,0.0864,straight,1.7634,5.5000,0.2225,-0.2135,0.0894
0.5512,14.3392,0.0995,straight,1.8406,7.8200,0.5509,-0.4206,0.3562
0.1291,6.8181,0.0711,lateral,0.3746,5.9600,0.1222,-0.0724,0.1070
0.5074,0.2555,0.1183,turn,0.0000,6.9000,0.0000,nan,nan
0.0172,2.4912,0.0167,turn,0.0000,6.3200,0.0000,nan,nan
0.3499,5.2742,0.1320,straight,1.6643,5.6400,0.3498,-0.3357,0.0985
0.0725,1.0436,0.0597,straight,0.1561,6.8400,0.0526,0.0238,0.0684
0.5356,6.3699,0.1456,combined,1.8851,4.4400,0.5356,-0.5325,0.0580
0.3931,9.3030,0.1119,combined,0.3850,4.5000,0.3850,-0.3888,0.0579
0.4170,2.6261,0.1787,straight,0.0458,4.8400,0.0239,0.2762,0.3124
0.5655,1.0133,0.0498,combined,2.0618,4.7200,0.5650,-0.5492,0.1345
0.2350,7.0014,0.1654,straight,0.9753,4.0800,0.2350,-0.2350,0.0028
0.1823,1.2483,0.0704,combined,1.1481,4.5200,0.1823,-0.0913,0.1578
0.1114,0.2789,0.1002,lateral,0.2310,4.8400,0.0474,0.0356,0.1056
0.4961,3.3417,0.2559,lateral,1.3201,5.1600,0.4961,-0.3180,0.3808
0.2488,3.0178,0.0610,combined,2.0023,6.9400,0.2433,-0.1679,0.1837
0.0818,3.9122,0.0248,stand,0.0000,6.8400,0.0000,nan,nan
0.0673,1.1446,0.0542,stand,0.0000,4.0600,0.0000,nan,nan
0.3762,0.6768,0.2096,turn,0.0000,4.0800,0.0000,nan,nan
0.2821,2.8609,0.0915,turn,0.0000,4.0800,0.0000,nan,nan
0.5218,2.0950,0.1865,straight,1.8219,4.0800,0.5218,-0.5215,0.0172
0.6642,4.7751,0.1055,combined,1.7790,4.1000,0.6642,-0.6032,0.2780
0.2891,9.6452,0.1256,straight,1.0060,4.1200,0.2891,-0.2877,0.0279
0.5510,5.7032,0.2009,combined,1.1912,4.1800,0.5510,-0.4726,0.2833
0.1809,6.4081,0.2659,lateral,1.0563,4.2000,0.1809,-0.1442,0.1093
0.0688,0.9508,0.0544,turn,0.0000,4.2000,0.0000,nan,nan
0.1607,7.3825,0.0644,combined,1.7333,4.2000,0.1607,-0.1125,0.1147
0.3166,3.8639,0.0954,combined,0.8487,4.2000,0.3166,-0.2841,0.1397
0.2505,4.4964,0.2178,lateral,1.4905,4.2200,0.2505,-0.1817,0.1725
0.0776,0.7926,0.0629,stand,0.0000,4.2400,0.0000,nan,nan
0.0579,0.8945,0.1895,turn,0.0000,4.2600,0.0000,nan,nan
0.2247,0.1413,0.0818,straight,0.2269,4.2600,0.1944,-0.1692,0.1479
0.0896,0.0203,0.0256,stand,0.0000,4.2600,0.0000,nan,nan
0.0558,1.9681,0.1050,turn,0.0000,4.4800,0.0000,nan,nan
0.4648,1.9657,0.1987,straight,0.9772,4.2800,0.4648,-0.4324,0.1704
0.5515,8.2961,0.2161,combined,2.2142,4.2800,0.5515,-0.5281,0.1588
0.0222,1.2231,0.1309,turn,0.0000,4.3000,0.0000,nan,nan
0.7045,5.4810,0.1970,straight,1.8222,4.3000,0.7045,-0.6711,0.2143
0.2028,1.1222,0.0941,lateral,0.7581,4.3200,0.2028,-0.2025,0.0106
0.2971,2.7743,0.0050,turn,0.0000,4.3200,0.0000,nan,nan
0.0634,1.4097,0.1980,turn,0.0000,4.3200,0.0000,nan,nan
0.2928,0.9139,0.0607,combined,1.1376,4.3400,0.2928,-0.2489,0.1542
0.7002,4.5886,0.2179,combined,2.0415,4.3800,0.7002,-0.6979,0.0573
0.6917,0.7198,0.2260,straight,1.8438,4.3800,0.6917,-0.6898,0.0502
0.1749,8.1680,0.1647,combined,1.6211,4.4400,0.1749,-0.1166,0.1303
0.6600,5.2452,0.0758,combined,1.4170,4.4600,0.6594,-0.6596,0.0220
0.2502,0.1943,0.0744,turn,0.0000,4.4600,0.0000,nan,nan
0.1223,2.4221,0.0804,stand,0.0000,4.4600,0.0000,nan,nan
0.4955,9.1693,0.1465,straight,1.4901,4.4600,0.4955,-0.4866,0.0933
0.1351,0.2076,0.0439,combined,0.9410,6.8200,0.1329,-0.1338,0.0187
0.1778,0.0331,0.0578,straight,0.6134,4.5000,0.1778,-0.1635,0.0699
0.6143,0.5841,0.1177,combined,1.7844,4.5200,0.6143,-0.6139,0.0231
0.3985,5.4575,0.0984,lateral,1.1603,4.5200,0.3985,-0.3536,0.1837
0.1412,3.2112,0.0972,straight,0.1423,4.5400,0.1128,-0.1396,0.0215
0.2924,6.3976,0.0749,turn,0.0000,4.5800,0.0000,nan,nan
0.0687,1.2565,0.0152,stand,0.0000,4.6200,0.0000,nan,nan
0.3363,6.0673,0.1606,combined,1.1910,4.6200,0.3329,-0.1378,0.3067
0.3080,4.7286,0.1883,straight,1.7621,4.6200,0.3080,-0.3070,0.0245
0.0829,7.8222,0.1938,turn,0.0000,4.6400,0.0000,nan,nan
0.2531,6.0352,0.0616,turn,0.0000,4.6600,0.0000,nan,nan
0.2577,0.3991,0.2269,turn,0.0000,4.6800,0.0000,nan,nan
0.4516,1.3536,0.0845,combined,1.6290,4.6800,0.4516,-0.4086,0.1923
0.2415,8.2467,0.1576,straight,0.3122,4.7000,0.0808,0.1392,0.1973
0.2635,9.0098,0.1100,turn,0.0000,4.7400,0.0000,nan,nan
0.3165,4.0879,0.0241,turn,0.0000,4.7400,0.0000,nan,nan
0.1799,0.1729,0.1228,lateral,0.0323,4.7600,0.0319,-0.0124,0.1795
0.0769,1.0348,0.0605,stand,0.0000,4.8200,0.0000,nan,nan
0.1764,3.5289,0.0519,straight,1.1214,4.8200,0.1764,-0.0664,0.1634
0.4931,7.4935,0.2188,combined,1.9919,4.8400,0.4931,-0.4794,0.1156
0.5354,3.9404,0.2942,combined,1.2890,4.8600,0.5354,-0.5326,0.0550
0.4564,4.5069,0.2246,lateral,0.4956,4.8800,0.3933,-0.2150,0.4026
0.2329,2.7589,0.0483,lateral,0.4910,4.9000,0.2310,-0.2075,0.1058
0.0455,6.8613,0.0592,stand,0.0000,4.9200,0.0000,nan,nan
0.1754,5.6473,0.0491,turn,0.0000,4.9200,0.0000,nan,nan
0.1194,4.3115,0.0715,turn,0.0000,4.9400,0.0000,nan,nan
0.2103,2.6182,0.1400,straight,0.4590,4.9400,0.2035,-0.1469,0.1505
0.3471,4.0682,0.1750,straight,0.9084,4.9600,0.3471,-0.3458,0.0296
0.2238,8.9264,0.2626,combined,1.9838,5.0000,0.2238,-0.2232,0.0163
0.2742,0.0751,0.1271,turn,0.0000,5.0200,0.0000,nan,nan
0.5377,1.4475,0.0937,straight,1.4923,5.0200,0.5377,-0.5167,0.1491
0.0612,3.3070,0.0021,straight,0.2915,5.0600,0.0598,-0.0602,0.0111
0.1254,6.6026,0.1868,straight,0.7448,5.0800,0.1088,0.0539,0.1132
0.2507,7.0203,0.1952,turn,0.0000,5.0800,0.0000,nan,nan
0.4417,5.0665,0.1813,straight,1.9226,5.0800,0.4417,-0.4273,0.1117
0.0325,0.1716,0.0298,stand,0.0000,5.1400,0.0000,nan,nan
0.2554,0.5310,0.1428,lateral,0.4179,5.1600,0.1462,-0.0353,0.2530
0.3414,2.3052,0.0432,combined,1.0589,5.1800,0.3387,-0.2224,0.2590
0.1030,1.1614,0.0172,stand,0.0000,5.2000,0.0000,nan,nan
0.0676,2.8042,0.0505,straight,0.3747,5.2000,0.0676,-0.0487,0.0468
0.4927,3.5675,0.1018,straight,1.3918,5.2400,0.4927,-0.4773,0.1221
0.3161,2.9961,0.1383,straight,1.1070,5.2400,0.3161,-0.2885,0.1292
0.2335,8.4236,0.0660,straight,0.0414,5.2400,0.0414,0.0504,0.2279
0.0919,3.4570,0.1992,lateral,0.7854,5.2600,0.0919,-0.0906,0.0158
0.3507,0.9434,0.1372,turn,0.0000,5.2600,0.0000,nan,nan
0.2787,1.4566,0.0810,combined,1.6935,5.2600,0.2787,-0.2756,0.0414
0.4433,4.1776,0.1187,turn,0.0000,5.2800,0.0000,nan,nan
0.3196,3.0855,0.1192,straight,0.2902,5.2800,0.2711,-0.2979,0.1158
0.0478,0.0258,0.1167,turn,0.0000,5.3000,0.0000,nan,nan
0.3267,6.6387,0.0409,lateral,1.3287,5.3000,0.3227,-0.1280,0.3006
0.2968,1.2535,0.1988,lateral,1.1278,5.3200,0.2968,-0.2073,0.2124
0.2424,7.1018,0.0810,straight,0.9528,5.3200,0.2415,-0.1087,0.2167
0.3036,1.2045,0.1461,turn,0.0000,5.3400,0.0000,nan,nan
0.0692,1.0673,0.0445,turn,0.0000,5.3600,0.0000,nan,nan
0.0139,1.0153,0.0084,stand,0.0000,5.3600,0.0000,nan,nan
0.1020,1.6794,0.1268,straight,0.7551,5.3600,0.0999,-0.0539,0.0866
0.0914,0.7159,0.0294,stand,0.0000,5.3800,0.0000,nan,nan
0.3884,1.4929,0.0567,combined,1.0113,5.3800,0.3884,-0.3683,0.1234
0.1908,2.6126,0.0591,combined,0.6860,5.4000,0.1876,-0.1162,0.1513
0.1463,2.0542,0.2285,combined,1.7800,5.4400,0.1463,-0.1377,0.0494
0.3574,7.2769,0.0721,lateral,1.4969,5.4400,0.3574,-0.3537,0.0509
0.0697,1.9437,0.0798,turn,0.0000,5.4400,0.0000,nan,nan
0.1737,0.5569,0.2035,combined,0.6173,5.4600,0.1421,0.1082,0.1359
0.1619,7.8144,0.1688,combined,1.6327,5.4600,0.1619,-0.1616,0.0094
0.3113,2.2595,0.0321,combined,1.4945,5.4800,0.3113,-0.3102,0.0264
0.4349,0.4190,0.0823,straight,1.8538,5.4800,0.4349,-0.4347,0.0123
0.4024,4.6833,0.1746,turn,0.0000,5.5000,0.0000,nan,nan
0.1544,3.0313,0.0680,combined,0.5625,5.5000,0.1544,-0.1518,0.0284
0.2448,4.5086,0.1335,turn,0.0000,5.5400,0.0000,nan,nan
0.4693,2.9969,0.0693,combined,0.8857,5.5600,0.4560,-0.4275,0.1937
0.2396,0.5228,0.2172,lateral,0.1171,5.5800,0.0573,0.2345,0.0491
0.2785,0.3598,0.1929,lateral,0.9934,5.5800,0.2774,-0.2232,0.1665
0.5106,9.7115,0.2407,straight,1.1750,5.6000,0.5106,-0.5057,0.0707
0.2560,0.2174,0.0298,combined,0.5574,5.6400,0.2556,-0.2288,0.1149
0.0601,3.9412,0.1124,lateral,0.2865,5.6400,0.0316,-0.0600,0.0036
0.3812,2.3342,0.2308,combined,0.8094,5.6400,0.3181,-0.1013,0.3675
0.0827,1.3220,0.0177,stand,0.0000,5.6600,0.0000,nan,nan
0.3148,5.2526,0.0838,turn,0.0000,5.6600,0.0000,nan,nan
0.2490,3.3306,0.0501,turn,0.0000,5.6600,0.0000,nan,nan
0.3297,2.1368,0.0819,lateral,0.8291,5.6800,0.3279,-0.3096,0.1133
0.2878,1.0972,0.1141,combined,1.1646,5.6800,0.2756,-0.1113,0.2654
0.1217,1.0379,0.1056,turn,0.0000,5.6800,0.0000,nan,nan
0.5962,6.5118,0.0831,lateral,0.1727,5.7000,0.1727,-0.5123,0.3049
0.2940,1.2482,0.1812,straight,1.1241,5.7400,0.2940,-0.2897,0.0499
0.1543,0.1642,0.0966,turn,0.0000,5.7600,0.0000,nan,nan
0.3731,6.8115,0.0494,lateral,0.5425,5.7800,0.1067,0.2533,0.2740
0.2108,0.3866,0.0960,combined,1.4681,5.8200,0.2108,-0.1948,0.0806
0.5252,9.1152,0.1861,straight,1.0895,5.1400,0.5224,-0.3995,0.3409
0.4030,8.0266,0.0540,turn,0.0000,5.8800,0.0000,nan,nan
0.1361,12.4181,0.2430,combined,1.8233,5.9000,0.1361,-0.1189,0.0663
0.3097,0.6831,0.0975,lateral,0.3037,5.9600,0.2118,-0.1016,0.2926
0.2642,5.9022,0.2609,lateral,1.4369,5.9800,0.2642,-0.0812,0.2514
0.1417,2.4348,0.0750,combined,1.5686,5.9800,0.0347,0.1221,0.0719
0.0347,0.7768,0.1681,stand,0.0000,5.9800,0.0000,nan,nan
0.3014,3.2758,0.1150,lateral,1.2351,6.0000,0.3014,-0.3010,0.0149
0.2129,0.9052,0.1110,lateral,1.3177,6.0000,0.2107,-0.1651,0.1345
0.3266,7.2893,0.0661,turn,0.0000,6.0200,0.0000,nan,nan
0.4264,6.9146,0.1950,combined,1.8265,6.0200,0.4264,-0.2803,0.3214
0.2664,1.3308,0.1246,combined,2.0341,6.0400,0.2664,-0.2522,0.0857
0.3970,2.0339,0.1072,turn,0.0000,6.0600,0.0000,nan,nan
0.2745,4.1267,0.1824,combined,0.4683,6.0800,0.2656,-0.0524,0.2695
0.1999,6.4406,0.1348,lateral,0.1457,6.1000,0.1308,-0.1176,0.1616
0.1160,3.3936,0.0401,turn,0.0000,6.1000,0.0000,nan,nan
0.3436,7.0153,0.0950,straight,1.0594,6.1200,0.2979,-0.0308,0.3423
0.1752,5.0898,0.1056,combined,1.1713,6.1000,0.1752,-0.1649,0.0594
0.1442,5.7982,0.0712,turn,0.0000,6.1200,0.0000,nan,nan
0.5265,10.7057,0.2181,combined,1.7148,6.1600,0.5265,-0.4119,0.3279
0.1833,11.6568,0.2406,straight,1.3481,6.1800,0.1617,-0.0484,0.1768
0.3170,1.8075,0.1143,combined,1.3545,6.1800,0.3103,-0.3153,0.0334
0.3145,1.3623,0.0443,lateral,1.2474,6.2000,0.2424,0.1229,0.2895
0.1962,0.4309,0.0462,combined,1.2045,6.2000,0.1962,-0.1405,0.1369
0.2995,5.6900,0.0649,combined,1.2523,6.2200,0.2995,-0.2688,0.1319
0.0905,1.6558,0.0673,turn,0.0000,6.2600,0.0000,nan,nan
0.2624,7.1192,0.0740,combined,1.4860,6.2600,0.2298,0.0678,0.2535
0.0361,5.3544,0.0861,combined,0.2654,6.2600,0.0217,-0.0333,0.0139
0.1790,0.4737,0.0427,stand,0.0000,6.3000,0.0000,nan,nan
0.3324,0.3570,0.1370,turn,0.0000,6.3200,0.0000,nan,nan
0.5598,9.0687,0.0255,straight,1.7128,6.3200,0.5333,-0.3950,0.3967
0.2895,6.0408,0.1423,turn,0.0000,6.3600,0.0000,nan,nan
0.0645,0.3370,0.1570,turn,0.0000,6.3600,0.0000,nan,nan
0.2288,3.2175,0.0440,straight,0.4881,6.3800,0.2232,-0.1886,0.1296
0.2007,3.0018,0.1014,combined,1.3118,6.3800,0.1944,-0.0829,0.1828
0.1792,10.0928,0.1905,straight,0.7610,6.4000,0.1792,-0.1320,0.1212
0.1294,0.7940,0.1288,turn,0.0000,6.4000,0.0000,nan,nan
0.0495,3.1224,0.1657,lateral,0.7470,6.5000,0.0495,-0.0452,0.0200
0.5707,1.4752,0.0923,lateral,0.1133,6.5000,0.1133,-0.4535,0.3465
0.2025,5.4799,0.0929,straight,1.0269,6.5400,0.1083,0.0760,0.1877
0.4524,1.1666,0.0839,lateral,0.4058,6.5600,0.0577,0.3424,0.2957
0.5174,4.2447,0.0643,lateral,1.2138,6.5600,0.5146,-0.2728,0.4396
0.2223,4.8715,0.0961,turn,0.0000,6.5800,0.0000,nan,nan
0.5389,4.2785,0.1227,straight,1.1412,6.5800,0.5389,-0.5118,0.1688
0.3115,3.5184,0.1199,combined,1.5430,6.5800,0.3115,-0.3104,0.0255
0.2234,1.0409,0.0156,lateral,0.2495,6.6000,0.1308,0.0030,0.2234
0.4057,0.5949,0.0386,turn,0.0000,6.6000,0.0000,nan,nan
0.1448,2.3230,0.0373,combined,0.6258,6.6000,0.1448,-0.0951,0.1091
0.1285,2.8198,0.1570,combined,1.2561,6.6200,0.1129,0.0216,0.1267
0.6254,0.4167,0.0527,combined,1.8324,6.6400,0.5699,-0.5010,0.3743
0.1124,4.9766,0.0885,combined,0.5859,5.9200,0.0539,0.1010,0.0493
0.2971,6.7476,0.0918,combined,1.4028,6.6800,0.2895,-0.1555,0.2532
0.4061,0.1974,0.0573,turn,0.0000,6.6800,0.0000,nan,nan
0.2100,5.0418,0.2048,turn,0.0000,6.7200,0.0000,nan,nan
0.7125,1.7961,0.1860,turn,0.0000,6.7400,0.0000,nan,nan
