t_s,low_state_age_s,tick_dt_s,tilt_deg,roll,pitch,gx,gy,gz,walking,gait_freq,gait_process,pub_hz,goal_x,goal_y,heading_err,q0,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,dq0,dq1,dq2,dq3,dq4,dq5,dq6,dq7,dq8,dq9,dq10,dq11,tau0,tau1,tau2,tau3,tau4,tau5,tau6,tau7,tau8,tau9,tau10,tau11,act0,act1,act2,act3,act4,act5,act6,act7,act8,act9,act10,act11
44.438,0.0047616,0.02958,2.2635,0.003704,0.039332,0.029884,-0.18452,-0.017083,0,0,0,183.75,0,0,0,-0.19894,0.019265,0.0074388,0.44766,-0.2116,-0.0043804,-0.17033,-0.00095369,0.0070573,0.43812,-0.22293,0.042721,0.012906,0.081313,0.0019582,0.047904,0.18784,-0.080543,0.049633,0.085386,0.045017,0.093979,-0.0044788,-0.0080776,0.90762,2.2605,0.011502,-0.31993,8.3415,2.6043,0.34908,1.1048,-0.6556,-0.90161,3.2963,-0.27557,0.00034,0.045925,0.0010547,0.017879,0.16052,0.052409,0.046467,0.013661,0.012825,0.0052777,0.072894,0.034241
44.466,0.0010184,0.027253,2.0237,0.0059942,0.034808,0.073739,-0.15874,0.037919,0,0,0,183.79,0,0,0,-0.19894,0.021935,0.0070573,0.44804,-0.20862,-0.0031824,-0.16651,0.0020981,0.0078202,0.43431,-0.22578,0.039454,-0.014106,0.076618,-0.0095642,-0.031584,0.081198,0.013031,0.13205,0.082071,-0.00082647,-0.16538,-0.12854,-0.12075,-0.20945,1.7166,-0.47158,-1.1925,8.0313,2.5067,-0.069817,0.90081,0.28755,-1.0761,2.7167,-0.46411,-0.00049233,0.045073,0.00016374,0.012757,0.14619,0.055339,0.053168,0.010239,0.014195,-0.0062209,0.06595,0.035722
44.488,0.0010199,0.022405,1.8944,0.0069858,0.032317,0.064163,-0.11959,0.024732,0,0,0,183.74,0,0,0,-0.19894,0.024605,0.0066758,0.44461,-0.20815,-0.0032071,-0.16499,0.0051499,0.0078202,0.43011,-0.22822,0.038488,-0.0049092,0.12261,-0.01134,-0.18947,0.015552,0.037323,0.045717,0.17311,0.010782,-0.18703,-0.075179,-0.037056,-0.20945,1.4787,0.12652,-0.72711,7.4049,2.5324,0.76799,0.59487,0.057509,-1.1343,2.115,-0.22484,-0.0011756,0.044597,0.00066944,0.0077587,0.13229,0.058793,0.056352,0.0051742,0.0169,-0.015612,0.062069,0.03734
44.509,0.0010829,0.020559,1.6814,0.0056912,0.028788,-0.053161,-0.12255,0.18489,0,0,0,183.76,0,0,0,-0.19932,0.029946,0.0059129,0.43812,-0.20625,0.00073485,-0.16499,0.010872,0.0093462,0.42897,-0.22261,0.034462,-0.011709,0.13077,-0.037446,-0.15866,0.067223,0.16885,-0.00024442,0.13164,0.037356,0.010982,0.19282,-0.18655,-0.069817,0.9348,-0.24154,-1.1343,6.6465,2.6237,2.4436,-0.016996,0.21853,-1.5415,1.634,-0.10978,-0.00022493,0.055247,-0.00084102,-0.0007703,0.14692,0.053236,0.053226,0.018755,0.017723,-0.014894,0.05734,0.02578
44.541,0.0050555,0.032042,1.4088,0.0042754,0.024214,-0.053391,-0.14664,0.26929,0,0,0,183.72,0,0,0,-0.19932,0.034142,0.003624,0.43469,-0.20583,0.0016085,-0.16499,0.012398,0.0082017,0.42859,-0.22044,0.031764,-0.0086328,0.19098,-0.094527,-0.1448,0.0015581,0.022795,0.0027972,0.04491,-0.058575,-0.0020541,0.069361,-0.014741,-0.069817,0.9348,0.14952,-1.0761,6.1788,2.5095,1.6058,0.084982,0.6556,-1.716,1.4874,-0.13535,-0.001989,0.05586,-0.0029852,-0.0051386,0.1405,0.053106,0.054691,0.017824,0.017324,-0.024153,0.048499,0.026078
44.569,0.00083033,0.028732,1.1813,0.0031761,0.020372,-0.057398,-0.18101,0.19431,0,0,0,183.68,0,0,0,-0.19932,0.036812,0.0020981,0.43126,-0.20609,0.002072,-0.16423,0.012398,0.0062943,0.42859,-0.21862,0.030897,-0.0028671,0.071995,-0.05581,-0.15193,-0.020978,0.037432,0.03187,-0.0097389,-0.067826,-0.011508,0.083429,-0.08536,-0.48872,0.56088,-0.080513,-1.0761,5.1036,2.5292,1.1869,-0.15297,1.2767,-2.9375,1.552,0.26329,-0.002712,0.060424,-0.007468,-0.016858,0.1346,0.050332,0.054481,0.022278,0.015596,-0.028603,0.036619,0.023061
44.589,0.0047483,0.019683,0.92344,0.0024671,0.015927,-0.047687,-0.23229,0.13418,0,0,0,183.67,0,0,0,-0.19932,0.037957,0.0017166,0.42706,-0.20666,0.0038995,-0.16194,0.012398,0.0051499,0.42668,-0.21611,0.029596,-0.010025,0.070726,-0.0099367,-0.22385,-0.034389,0.082446,0.16696,0.0023229,-0.041211,-0.12153,0.14169,-0.044246,-0.34908,0.11897,0.080513,-0.84344,5.0203,2.5884,2.0247,-0.42491,1.4147,-3.622,0.98873,-0.16612,-0.0043598,0.059013,-0.0094013,-0.028443,0.10966,0.052988,0.055913,0.019929,0.017107,-0.040532,0.026935,0.023435
44.616,0.0052563,0.027402,0.4418,0.0028464,0.0071663,0.012613,-0.25027,0.079924,0,0,0,183.65,0,0,0,-0.19627,0.04139,0.0013352,0.42096,-0.20461,0.0051233,-0.15621,0.01545,0.0047684,0.42172,-0.21131,0.027465,0.1658,0.19069,-0.023224,-0.18684,0.12707,0.091203,0.19668,0.12514,0.00057152,-0.20447,0.19963,-0.15312,-0.90762,0.52689,-0.10352,-1.4251,4.8703,2.3711,0.069817,-0.016996,1.2997,-3.622,0.56147,-0.12618,-0.0074378,0.056561,-0.0068789,-0.022044,0.11533,0.061645,0.062015,0.0075722,0.015936,-0.049619,0.042875,0.028814
44.644,0.0014097,0.027706,0.19358,0.0023496,0.0024279,-0.019045,-0.18405,0.023039,0,0,0,183.64,0,0,0,-0.19474,0.045586,0.00057221,0.41676,-0.19821,0.0082988,-0.15164,0.019265,0.004387,0.41295,-0.20535,0.021786,0.0023634,0.081684,-0.028229,-0.095818,0.16527,-0.019158,0.11099,0.13556,-0.010168,-0.26452,0.14128,-0.070346,-1.6058,0.52689,0.12652,-1.716,4.1504,2.0246,0.62835,-0.73084,1.5527,-3.6923,0.70176,0.15694,-0.007606,0.061741,-0.0099565,-0.034544,0.11011,0.061973,0.065345,0.013412,0.015702,-0.06022,0.03345,0.021526
44.673,0.0009185,0.028555,0.040222,4.3099e-06,-0.000702,-0.059571,-0.11698,-0.070363,0,0,0,183.7,0,0,0,-0.19474,0.049401,-0.0013352,0.41485,-0.1965,0.0068565,-0.15087,0.023461,0.004387,0.40723,-0.20502,0.023149,-0.029052,0.1579,-0.10098,-0.11929,0.052994,-0.067995,0.0020612,0.18,0.0067709,-0.24561,-0.0051385,0.070164,-1.1869,0.86681,-0.26454,-1.8905,4.0737,2.1787,1.0473,-0.83282,1.1387,-2.5885,-0.50924,0.19013,-0.0065171,0.063439,-0.011438,-0.035132,0.10912,0.062114,0.069966,0.013379,0.015818,-0.063176,0.036611,0.019487
