pos_err_m,heading_err_deg,final_speed_mps,category,start_dist_m,duration_s,min_dist_m,along_err_m,cross_err_m
0.0588,8.4925,0.0346,combined,0.9259,4.3200,0.0578,-0.0297,0.0508
0.0322,7.0069,0.0271,turn,0.0000,4.4400,0.0000,nan,nan
0.0300,10.3422,0.0228,lateral,1.1813,6.8400,0.0178,0.0056,0.0295
0.0672,5.1884,0.0535,straight,1.3705,4.6800,0.0625,-0.0369,0.0561
0.0590,6.8082,0.0431,combined,1.0241,4.8800,0.0484,-0.0360,0.0468
0.0528,6.9658,0.0357,lateral,1.1358,5.1000,0.0465,-0.0481,0.0217
0.0924,10.1312,0.0323,lateral,0.2601,7.9200,0.0753,-0.0563,0.0733
0.0324,4.3883,0.0725,straight,0.0918,4.1200,0.0208,-0.0036,0.0322
0.0217,8.7354,0.0468,turn,0.0000,4.1000,0.0000,nan,nan
0.0617,1.8682,0.0680,turn,0.0000,4.3200,0.0000,nan,nan
0.0422,5.8457,0.0258,combined,1.0828,5.0000,0.0417,-0.0238,0.0349
0.0395,9.5216,0.0576,straight,1.1654,5.0200,0.0171,0.0394,0.0024
0.0562,10.2378,0.0597,combined,1.8147,7.0800,0.0425,-0.0406,0.0388
0.1659,4.4092,0.0584,combined,2.0136,4.1600,0.1659,-0.1493,0.0724
0.0531,10.4155,0.0112,straight,1.3832,5.1400,0.0531,-0.0501,0.0174
0.0387,4.1246,0.0706,combined,1.1322,6.6800,0.0273,-0.0352,0.0159
0.0350,11.6478,0.0255,straight,0.0328,4.1000,0.0014,0.0101,0.0335
0.0404,9.4016,0.0087,straight,1.0723,6.3000,0.0004,0.0377,0.0143
0.0540,8.9996,0.0088,lateral,0.1061,6.8200,0.0402,-0.0256,0.0475
0.0098,6.9205,0.0580,straight,0.9189,6.9000,0.0005,-0.0022,0.0095
0.0508,2.4255,0.0111,stand,0.0000,6.2000,0.0000,nan,nan
0.0096,4.0184,0.0184,stand,0.0000,7.8200,0.0000,nan,nan
0.0144,8.4429,0.0266,straight,1.1414,5.0000,0.0072,0.0109,0.0094
0.0344,10.4973,0.0334,straight,1.1662,6.0200,0.0328,-0.0340,0.0053
0.0636,2.0401,0.0615,turn,0.0000,4.9000,0.0000,nan,nan
0.0294,9.5432,0.0626,lateral,0.4110,6.8800,0.0118,0.0157,0.0249
0.0792,5.7277,0.0306,combined,1.7692,5.3200,0.0622,-0.0259,0.0749
0.0310,7.4779,0.0093,lateral,0.4192,4.7400,0.0013,0.0310,0.0014
0.0336,13.3655,0.0335,straight,1.1086,5.4400,0.0321,0.0050,0.0332
0.0568,10.3402,0.0197,straight,1.9880,7.1400,0.0520,-0.0534,0.0193
0.0107,5.0127,0.0224,combined,0.9027,7.6800,0.0007,-0.0010,0.0106
0.0533,14.3319,0.0361,straight,1.8581,7.5600,0.0445,-0.0444,0.0294
0.0612,11.1038,0.0137,straight,1.6725,5.0000,0.0529,-0.0518,0.0327
0.0377,8.1997,0.0258,lateral,1.4050,5.1400,0.0318,0.0090,0.0367
0.0173,6.1625,0.0161,lateral,0.0661,5.4800,0.0129,-0.0106,0.0138
0.0595,2.4462,0.0789,combined,1.1253,4.3800,0.0430,0.0380,0.0457
0.0380,7.2628,0.0337,combined,2.0964,5.6400,0.0308,-0.0221,0.0310
0.0711,9.8929,0.0218,combined,1.3623,4.1000,0.0711,-0.0255,0.0663
0.0125,10.5660,0.0196,combined,1.6321,5.1000,0.0094,-0.0022,0.0123
0.0380,12.6142,0.0248,lateral,0.2943,7.0200,0.0233,-0.0375,0.0059
0.0373,0.7900,0.0413,straight,1.3350,4.3000,0.0373,-0.0371,0.0037
0.0259,4.9533,0.0689,straight,0.1400,4.0200,0.0252,-0.0210,0.0151
0.0449,13.5472,0.0515,turn,0.0000,6.9800,0.0000,nan,nan
0.0160,1.2534,0.0175,stand,0.0000,6.9400,0.0000,nan,nan
0.0356,3.1256,0.0220,turn,0.0000,4.6400,0.0000,nan,nan
0.0638,0.5579,0.0071,stand,0.0000,4.0200,0.0000,nan,nan
0.0405,5.6119,0.0280,turn,0.0000,6.0400,0.0000,nan,nan
0.0943,9.1578,0.0747,lateral,0.2852,4.1400,0.0893,-0.0899,0.0285
0.0616,1.4153,0.0306,lateral,1.3936,5.9600,0.0484,-0.0222,0.0575
0.0330,12.0870,0.0567,combined,0.9725,7.7000,0.0116,-0.0295,0.0148
0.0450,3.3255,0.0249,lateral,0.4745,4.2800,0.0014,0.0444,0.0074
0.0517,10.4531,0.0232,turn,0.0000,6.9000,0.0000,nan,nan
0.0093,6.8067,0.0452,turn,0.0000,4.6800,0.0000,nan,nan
0.0072,9.6399,0.0180,combined,1.7884,5.3800,0.0072,-0.0071,0.0008
0.0568,7.3461,0.0366,combined,1.9543,5.8600,0.0568,-0.0559,0.0098
0.0399,0.0104,0.0354,straight,1.1468,7.7000,0.0348,-0.0291,0.0273
0.0137,8.4282,0.0229,straight,0.4480,6.9000,0.0124,0.0048,0.0129
0.0350,6.2681,0.0539,turn,0.0000,4.4800,0.0000,nan,nan
0.0467,1.6346,0.0249,stand,0.0000,4.9200,0.0000,nan,nan
0.0676,4.0238,0.0206,straight,0.2258,7.4200,0.0556,-0.0599,0.0314
0.0155,10.5908,0.0272,combined,1.6125,5.9200,0.0140,-0.0019,0.0154
0.0219,5.5733,0.0705,turn,0.0000,4.7000,0.0000,nan,nan
0.0271,12.7038,0.0276,turn,0.0000,6.8600,0.0000,nan,nan
0.0384,10.2289,0.0374,combined,1.8248,5.7000,0.0268,0.0044,0.0382
0.0221,4.8974,0.0674,lateral,1.3210,5.0000,0.0213,0.0011,0.0221
0.0188,7.0470,0.0551,combined,1.4761,5.2600,0.0110,-0.0100,0.0159
0.0272,5.0128,0.0608,combined,1.1327,6.4600,0.0157,-0.0272,0.0012
0.0158,12.8959,0.0128,combined,1.5561,4.8800,0.0104,0.0028,0.0156
0.0755,3.5642,0.0103,straight,0.1129,5.1800,0.0193,0.0732,0.0182
0.0415,10.5917,0.0343,combined,1.1741,6.4600,0.0268,-0.0292,0.0294
0.0504,3.0100,0.0605,straight,1.8198,4.1000,0.0465,0.0230,0.0449
0.0306,6.0577,0.0321,straight,1.8056,6.7000,0.0109,0.0301,0.0058
0.0261,1.8324,0.0134,stand,0.0000,4.6600,0.0000,nan,nan
0.0467,9.0386,0.0296,combined,1.5874,5.5400,0.0458,-0.0467,0.0011
0.0218,7.3595,0.0658,combined,0.7048,5.6800,0.0156,-0.0212,0.0048
0.0296,10.5821,0.0526,straight,0.4731,4.4400,0.0030,0.0294,0.0033
0.0266,10.7736,0.0280,straight,0.4859,4.5800,0.0255,0.0037,0.0263
0.0441,11.2013,0.0660,turn,0.0000,6.1200,0.0000,nan,nan
0.0032,9.4551,0.0658,lateral,1.3592,6.7200,0.0017,-0.0022,0.0023
0.0291,6.9386,0.0847,combined,0.1664,7.3600,0.0291,-0.0291,0.0000
0.0283,3.1041,0.0092,stand,0.0000,5.5000,0.0000,nan,nan
0.0491,0.2538,0.0638,stand,0.0000,4.0400,0.0000,nan,nan
0.0508,10.9130,0.0263,straight,0.0410,5.8200,0.0160,-0.0288,0.0418
0.0560,8.6334,0.0597,turn,0.0000,5.1200,0.0000,nan,nan
0.0498,10.1510,0.0556,turn,0.0000,5.8800,0.0000,nan,nan
0.0482,9.7576,0.0545,turn,0.0000,5.4800,0.0000,nan,nan
0.0306,8.6295,0.0442,combined,1.0375,4.2400,0.0025,0.0306,0.0021
0.0275,5.7499,0.0037,straight,0.5853,7.4400,0.0094,0.0248,0.0118
0.0434,9.8073,0.0122,combined,2.1889,5.4600,0.0313,0.0354,0.0251
0.0238,8.8142,0.0230,combined,2.0056,6.1600,0.0125,-0.0094,0.0219
0.0053,4.3133,0.0323,lateral,1.2302,6.9600,0.0016,0.0031,0.0043
0.0442,11.7614,0.0379,turn,0.0000,4.8600,0.0000,nan,nan
0.0185,9.7483,0.0658,combined,1.2497,6.9800,0.0185,0.0101,0.0154
0.0250,8.9420,0.0106,lateral,0.7213,4.5200,0.0028,0.0246,0.0042
0.0518,5.8380,0.0664,straight,1.0115,5.0800,0.0370,0.0063,0.0514
0.0572,5.5477,0.0548,turn,0.0000,7.8800,0.0000,nan,nan
0.0518,10.2243,0.0551,lateral,0.4890,7.2800,0.0178,0.0474,0.0209
0.0531,2.2400,0.0246,straight,0.7857,6.2800,0.0354,-0.0065,0.0527
0.0314,7.4656,0.0247,turn,0.0000,6.4400,0.0000,nan,nan
0.0400,7.5523,0.0099,combined,1.5015,7.5200,0.0196,0.0322,0.0238
0.0231,2.8249,0.0233,straight,1.9734,6.2200,0.0164,-0.0064,0.0222
0.0882,11.6343,0.0910,combined,1.3583,7.8200,0.0368,0.0246,0.0847
0.0441,4.1096,0.0237,turn,0.0000,5.4400,0.0000,nan,nan
0.0628,1.8570,0.0368,straight,0.1866,4.9400,0.0073,0.0458,0.0429
0.0297,1.2549,0.0392,stand,0.0000,4.6600,0.0000,nan,nan
0.0201,8.2147,0.0229,combined,1.3851,7.8800,0.0015,0.0201,0.0001
0.0102,6.3280,0.0792,straight,1.6163,5.2000,0.0009,0.0068,0.0077
0.0171,4.7818,0.0501,combined,1.3078,4.3000,0.0161,0.0084,0.0149
0.0224,4.8656,0.0296,lateral,1.2883,7.2200,0.0004,0.0223,0.0025
0.0457,4.7276,0.0380,combined,1.4055,6.8400,0.0339,-0.0411,0.0200
0.0379,2.9959,0.0351,lateral,1.3840,5.2200,0.0220,0.0335,0.0178
0.0196,14.5890,0.0366,turn,0.0000,6.9000,0.0000,nan,nan
0.0059,5.6533,0.0315,straight,1.9954,4.8000,0.0059,-0.0001,0.0058
0.0636,5.9248,0.0326,turn,0.0000,7.8000,0.0000,nan,nan
0.0095,6.3102,0.0469,combined,1.8150,7.1200,0.0095,0.0012,0.0095
0.0300,4.1609,0.0652,lateral,0.8331,6.6400,0.0009,0.0288,0.0084
0.0326,6.7861,0.0368,turn,0.0000,6.2400,0.0000,nan,nan
0.0420,0.1925,0.0359,stand,0.0000,7.8200,0.0000,nan,nan
0.0470,1.4599,0.0284,lateral,0.4168,5.4600,0.0412,-0.0401,0.0246
0.0547,7.8454,0.0366,turn,0.0000,7.2600,0.0000,nan,nan
0.0166,12.2949,0.0442,turn,0.0000,6.2600,0.0000,nan,nan
0.0960,5.6161,0.0779,turn,0.0000,4.7400,0.0000,nan,nan
0.0201,12.7971,0.0192,turn,0.0000,6.9600,0.0000,nan,nan
0.0545,7.6390,0.0663,combined,1.6980,6.9000,0.0412,-0.0442,0.0319
0.0320,13.3655,0.0312,combined,1.4274,7.0800,0.0284,0.0191,0.0257
0.0271,7.0792,0.0123,turn,0.0000,7.5200,0.0000,nan,nan
0.0506,1.6509,0.0125,stand,0.0000,5.0200,0.0000,nan,nan
0.0676,4.2549,0.0422,lateral,1.2505,5.8000,0.0540,-0.0655,0.0166
0.0730,6.7540,0.0159,lateral,0.8445,4.8400,0.0597,-0.0729,0.0038
0.0263,9.4056,0.0429,lateral,0.4582,7.6000,0.0073,-0.0076,0.0252
0.0408,12.3592,0.0247,lateral,1.4037,6.2600,0.0401,-0.0393,0.0109
0.0377,11.8967,0.0230,combined,0.4062,5.2800,0.0117,0.0301,0.0226
0.0529,7.9266,0.0465,combined,1.1267,7.1200,0.0525,-0.0529,0.0005
0.0570,6.9946,0.0387,turn,0.0000,7.0400,0.0000,nan,nan
0.0241,9.9259,0.0280,combined,1.5092,5.8800,0.0130,0.0125,0.0206
0.0180,1.5664,0.0305,stand,0.0000,6.9200,0.0000,nan,nan
0.0083,9.8893,0.0576,combined,1.8001,4.9200,0.0023,0.0077,0.0031
0.0279,6.0358,0.0201,lateral,0.5030,6.2200,0.0055,0.0276,0.0037
0.0215,7.7195,0.0230,lateral,1.0115,4.6600,0.0155,0.0063,0.0205
0.0658,7.7285,0.0069,lateral,0.1657,4.7400,0.0390,0.0259,0.0605
0.0676,2.9845,0.0430,turn,0.0000,4.1600,0.0000,nan,nan
0.0313,6.8936,0.0549,combined,2.0385,4.8600,0.0287,-0.0066,0.0306
0.0358,6.3934,0.0407,straight,0.4477,5.4200,0.0277,-0.0334,0.0129
0.0466,9.6622,0.0544,combined,0.7301,5.9200,0.0184,0.0463,0.0049
0.0171,5.6704,0.0404,straight,1.9217,6.3800,0.0012,0.0091,0.0145
0.0208,8.3631,0.0192,lateral,0.3020,4.1800,0.0061,0.0204,0.0043
0.0389,8.2967,0.0256,lateral,1.1346,6.7600,0.0389,-0.0168,0.0350
0.0361,10.8577,0.0417,turn,0.0000,7.0800,0.0000,nan,nan
0.1115,5.9509,0.0045,stand,0.0000,7.5600,0.0000,nan,nan
0.0539,5.2005,0.0445,combined,1.0344,4.1600,0.0433,-0.0119,0.0526
0.0747,7.8941,0.0539,combined,1.5748,4.4800,0.0722,-0.0136,0.0735
0.0441,13.0554,0.0228,lateral,0.2668,6.0800,0.0326,-0.0440,0.0034
0.0426,3.8854,0.0421,straight,0.4673,5.5400,0.0269,-0.0059,0.0422
0.0288,9.6595,0.0263,combined,1.1016,4.4800,0.0230,0.0201,0.0206
0.0253,2.8743,0.0183,turn,0.0000,4.0200,0.0000,nan,nan
0.0210,3.0246,0.0182,straight,0.6219,6.5600,0.0035,0.0107,0.0181
0.0426,7.4358,0.0312,straight,1.8970,6.6000,0.0304,0.0424,0.0041
0.0436,7.3407,0.0227,turn,0.0000,4.7800,0.0000,nan,nan
0.0669,1.6558,0.0104,combined,0.7612,5.8200,0.0655,-0.0400,0.0536
0.0274,6.5800,0.0205,lateral,1.0230,6.8400,0.0108,-0.0185,0.0202
0.0218,7.0748,0.0025,turn,0.0000,4.9800,0.0000,nan,nan
0.0128,4.9756,0.0200,straight,0.7780,4.0800,0.0097,0.0041,0.0122
0.0400,9.5331,0.0454,combined,0.5868,4.8000,0.0300,-0.0382,0.0118
0.0397,2.0012,0.0421,lateral,0.4609,4.9000,0.0099,0.0371,0.0140
0.0136,5.8618,0.0105,turn,0.0000,7.0000,0.0000,nan,nan
0.0289,6.0725,0.0383,stand,0.0000,4.6400,0.0000,nan,nan
0.0604,10.5856,0.0250,combined,1.8853,7.3000,0.0568,-0.0059,0.0602
0.0292,4.2311,0.0250,stand,0.0000,6.0400,0.0000,nan,nan
0.0251,10.8248,0.0578,lateral,0.0062,4.2800,0.0060,0.0242,0.0069
0.0133,0.0820,0.0032,stand,0.0000,5.1000,0.0000,nan,nan
0.0129,7.7013,0.0417,turn,0.0000,5.0000,0.0000,nan,nan
0.0495,5.9097,0.0534,combined,1.8219,4.7400,0.0492,-0.0304,0.0391
0.0507,5.4431,0.0349,lateral,1.1090,6.0000,0.0507,-0.0429,0.0270
0.0634,2.9898,0.0228,lateral,0.1629,4.9800,0.0484,-0.0328,0.0543
0.0109,12.3761,0.0645,straight,1.2069,5.6400,0.0059,-0.0090,0.0061
0.0654,1.7925,0.0561,combined,1.4641,7.9800,0.0426,0.0146,0.0638
0.0806,12.8591,0.0576,combined,0.2079,6.5200,0.0706,-0.0357,0.0723
0.0589,9.3369,0.0555,straight,1.3234,7.0600,0.0046,0.0437,0.0394
0.0097,10.4503,0.0194,lateral,0.9264,5.3000,0.0002,0.0065,0.0071
0.0581,3.6072,0.0134,straight,0.2917,5.1200,0.0550,-0.0436,0.0384
0.0676,10.3413,0.0438,turn,0.0000,6.8800,0.0000,nan,nan
0.0496,13.1399,0.0245,turn,0.0000,7.0200,0.0000,nan,nan
0.0529,11.7937,0.0404,straight,0.2695,7.3200,0.0342,0.0150,0.0508
0.0564,7.4584,0.0365,combined,1.1269,4.1400,0.0448,0.0257,0.0502
0.0458,7.5951,0.0260,combined,1.3851,7.0200,0.0447,-0.0184,0.0419
0.0340,1.5832,0.0105,stand,0.0000,6.6800,0.0000,nan,nan
0.0797,10.1709,0.0314,turn,0.0000,6.1600,0.0000,nan,nan
0.0292,7.4483,0.0110,combined,2.0733,5.7400,0.0292,-0.0283,0.0073
0.0198,15.2762,0.0531,straight,1.8245,7.1600,0.0010,0.0023,0.0196
0.0219,10.1651,0.0084,combined,0.2661,4.7600,0.0049,0.0213,0.0052
0.0706,2.7913,0.0218,lateral,0.4851,4.7000,0.0076,0.0652,0.0272
0.0217,0.1786,0.0030,stand,0.0000,4.4800,0.0000,nan,nan
0.0174,0.5223,0.0403,stand,0.0000,4.8800,0.0000,nan,nan
0.0167,14.1321,0.0722,turn,0.0000,6.8400,0.0000,nan,nan
0.0617,4.4046,0.0499,straight,1.1236,7.3600,0.0268,0.0523,0.0327
0.0440,10.5210,0.0474,straight,1.0116,6.1800,0.0347,-0.0166,0.0407
0.0435,4.2029,0.0856,straight,1.3609,5.7600,0.0301,-0.0309,0.0305
0.0657,3.0943,0.0386,stand,0.0000,5.4200,0.0000,nan,nan
0.0495,4.2651,0.0538,combined,1.1675,4.6400,0.0495,-0.0476,0.0136
0.0256,9.5448,0.0373,turn,0.0000,6.6600,0.0000,nan,nan
0.0445,3.2443,0.0303,combined,0.4205,4.4600,0.0445,-0.0385,0.0224
0.0142,10.9364,0.0313,straight,1.4511,4.7200,0.0077,0.0060,0.0129
0.0540,10.4092,0.0321,combined,0.5895,6.9800,0.0404,-0.0230,0.0489
0.0246,1.1678,0.0225,straight,0.8937,7.9800,0.0246,-0.0175,0.0174
0.0162,4.2316,0.0914,straight,1.0320,4.2200,0.0147,-0.0160,0.0030
0.0144,7.4967,0.0165,straight,1.6765,7.6000,0.0036,-0.0131,0.0059
0.0296,10.9701,0.0712,straight,0.7057,7.2800,0.0012,0.0247,0.0164
0.0774,11.7303,0.0605,turn,0.0000,4.4000,0.0000,nan,nan
0.0459,3.8538,0.0627,turn,0.0000,6.5200,0.0000,nan,nan
0.0407,9.8731,0.0544,combined,0.6288,7.4200,0.0199,0.0034,0.0406
0.0258,0.3110,0.0285,stand,0.0000,4.2600,0.0000,nan,nan
0.0487,7.4078,0.0363,combined,1.4249,5.4600,0.0481,-0.0236,0.0426
0.0061,0.2250,0.0380,turn,0.0000,7.5800,0.0000,nan,nan
0.0534,5.9581,0.0174,combined,0.9326,4.7200,0.0534,0.0253,0.0470
0.0374,0.5981,0.0351,stand,0.0000,5.3400,0.0000,nan,nan
0.0612,6.0564,0.0403,turn,0.0000,4.1200,0.0000,nan,nan
0.0157,4.4209,0.0490,combined,0.7212,6.3600,0.0074,-0.0083,0.0133
0.0450,12.8415,0.0326,combined,0.7932,5.5200,0.0295,0.0010,0.0450
0.0418,15.7335,0.0213,lateral,0.8544,4.4000,0.0340,-0.0160,0.0386
0.0307,10.7101,0.0808,turn,0.0000,6.6200,0.0000,nan,nan
0.0559,11.0673,0.0404,lateral,1.4322,7.0000,0.0488,-0.0465,0.0310
0.0248,8.6309,0.0588,combined,1.8030,4.7800,0.0248,0.0156,0.0193
0.0420,7.5563,0.0319,lateral,0.6232,6.9800,0.0256,0.0334,0.0254
0.0512,7.0417,0.0279,straight,1.1173,7.3200,0.0243,0.0107,0.0501
0.0353,7.5140,0.0126,straight,1.0254,5.5000,0.0222,-0.0307,0.0173
0.0401,11.7796,0.0428,turn,0.0000,5.8200,0.0000,nan,nan
0.0629,8.6419,0.0144,straight,0.1296,6.3800,0.0322,-0.0317,0.0544
0.0279,8.2767,0.0648,straight,0.8602,5.9200,0.0263,0.0098,0.0261
0.0371,6.5460,0.1308,straight,1.4883,5.2600,0.0371,0.0176,0.0326
0.0356,9.6240,0.0198,straight,0.2817,5.2800,0.0232,-0.0333,0.0127
0.0391,2.7860,0.0076,stand,0.0000,5.1600,0.0000,nan,nan
0.0301,7.0922,0.0647,lateral,0.1783,5.6800,0.0135,-0.0289,0.0086
0.0560,3.8284,0.0173,combined,1.4482,4.2000,0.0549,-0.0539,0.0153
0.0402,6.7905,0.0497,turn,0.0000,5.0600,0.0000,nan,nan
0.0501,10.2164,0.0163,lateral,1.2401,6.7200,0.0110,0.0461,0.0196
0.0218,9.1303,0.0377,straight,0.6956,4.8800,0.0089,0.0166,0.0140
0.0168,0.5959,0.0308,straight,1.3570,5.7400,0.0065,0.0163,0.0040
0.0614,0.3381,0.0557,combined,1.2885,5.4200,0.0548,-0.0316,0.0526
0.0286,12.7343,0.0350,turn,0.0000,7.5600,0.0000,nan,nan
0.0444,6.1459,0.0681,lateral,0.7103,4.5400,0.0339,0.0128,0.0425
0.0097,2.7857,0.0163,stand,0.0000,6.3000,0.0000,nan,nan
0.0320,10.6801,0.0158,combined,2.0238,6.8200,0.0237,0.0169,0.0272
0.0714,4.1487,0.0133,turn,0.0000,6.1800,0.0000,nan,nan
0.0366,10.9065,0.0310,lateral,1.3404,5.5200,0.0235,0.0246,0.0271
0.0342,7.5085,0.0283,turn,0.0000,7.3400,0.0000,nan,nan
0.0850,12.7642,0.0378,turn,0.0000,5.5400,0.0000,nan,nan
0.0266,9.4259,0.0265,combined,0.7268,4.0000,0.0226,0.0210,0.0163
0.0427,9.9095,0.0760,lateral,0.7109,4.9800,0.0220,0.0416,0.0092
0.0411,8.6812,0.0244,combined,1.8268,6.0800,0.0365,0.0326,0.0250
0.0519,9.1883,0.0291,straight,1.7957,6.1000,0.0221,0.0319,0.0409
0.0241,14.3058,0.0199,straight,1.4406,7.4200,0.0222,-0.0131,0.0202
0.0337,7.6774,0.0125,combined,1.0939,5.7400,0.0258,-0.0334,0.0044
0.0288,4.9571,0.0204,turn,0.0000,7.2200,0.0000,nan,nan
0.0676,2.4046,0.0186,straight,1.9310,6.9200,0.0385,0.0133,0.0663
0.0445,8.9926,0.0490,straight,0.3723,7.1800,0.0298,-0.0330,0.0299
0.0431,10.4329,0.0436,lateral,0.1851,4.6400,0.0189,0.0244,0.0355
0.0284,6.5975,0.0491,combined,1.1667,4.4000,0.0057,0.0143,0.0246
0.0203,10.6239,0.0281,lateral,1.2160,7.4600,0.0130,-0.0072,0.0189
0.1172,22.5533,0.0386,stand,0.0000,7.9200,0.0000,nan,nan
0.0384,0.8789,0.0143,stand,0.0000,4.4400,0.0000,nan,nan
0.0358,10.4852,0.0619,straight,0.4340,4.4600,0.0259,-0.0341,0.0108
0.0373,12.0263,0.0340,combined,1.9486,5.9400,0.0280,-0.0286,0.0239
0.0347,0.5316,0.0180,straight,1.2237,6.0200,0.0123,-0.0111,0.0329
0.0396,6.2962,0.0188,combined,1.8493,4.8200,0.0379,-0.0281,0.0279
0.0528,3.9186,0.0482,lateral,0.2237,5.0400,0.0482,-0.0488,0.0202
0.0644,9.3435,0.0150,combined,1.2498,6.0400,0.0131,0.0638,0.0083
0.0182,8.2371,0.0360,lateral,0.0976,4.7800,0.0182,-0.0174,0.0054
0.0277,2.7412,0.0318,straight,1.0995,6.7400,0.0228,-0.0269,0.0066
0.0358,2.9322,0.0240,stand,0.0000,4.8800,0.0000,nan,nan
0.0408,0.3753,0.0137,lateral,1.2817,6.1400,0.0339,0.0233,0.0335
0.0316,5.4274,0.0507,straight,0.0116,7.0400,0.0062,0.0271,0.0162
0.0173,5.2413,0.0369,turn,0.0000,6.5200,0.0000,nan,nan
0.0108,0.5925,0.0130,stand,0.0000,4.7200,0.0000,nan,nan
0.0268,3.4004,0.0146,lateral,0.1745,4.4400,0.0173,-0.0038,0.0265
0.0352,0.0210,0.0145,stand,0.0000,4.8600,0.0000,nan,nan
0.0476,10.8496,0.0518,combined,1.6391,7.7000,0.0392,-0.0470,0.0077
0.0601,7.8990,0.0384,turn,0.0000,6.2400,0.0000,nan,nan
0.0669,0.4228,0.0225,stand,0.0000,7.3400,0.0000,nan,nan
0.0466,3.8147,0.0218,combined,0.5821,6.5000,0.0321,-0.0125,0.0449
0.0687,9.7545,0.0227,turn,0.0000,4.3400,0.0000,nan,nan
0.0531,11.0232,0.0228,combined,0.9160,4.7200,0.0361,-0.0342,0.0406
0.0512,10.3082,0.0016,straight,0.5483,5.7600,0.0402,-0.0414,0.0302
0.0250,10.0893,0.0331,turn,0.0000,4.5200,0.0000,nan,nan
0.0306,2.4984,0.0568,straight,0.7234,5.0200,0.0305,0.0109,0.0286
0.0073,5.4023,0.0025,stand,0.0000,4.5000,0.0000,nan,nan
0.0234,11.3040,0.0039,straight,0.8950,5.6800,0.0129,-0.0199,0.0123
0.0260,5.9217,0.0436,turn,0.0000,7.1600,0.0000,nan,nan
0.0573,11.5069,0.0252,turn,0.0000,4.7800,0.0000,nan,nan
0.0367,0.1013,0.0163,stand,0.0000,4.2600,0.0000,nan,nan
0.0777,4.3791,0.0843,lateral,1.3793,4.0600,0.0777,-0.0776,0.0042
0.0172,6.1063,0.0200,combined,1.9018,7.4400,0.0019,0.0102,0.0138
0.0330,4.4728,0.0216,combined,0.6621,7.6400,0.0274,-0.0302,0.0133
0.0560,10.1621,0.0354,combined,0.6830,6.8800,0.0125,0.0547,0.0122
0.0326,8.1037,0.0229,turn,0.0000,5.7400,0.0000,nan,nan
0.0439,14.4917,0.0271,straight,0.9464,5.3000,0.0421,0.0176,0.0402
0.0566,1.8481,0.0464,straight,1.4344,5.4200,0.0479,0.0140,0.0548
0.0186,6.3371,0.0676,lateral,0.2310,4.8400,0.0178,-0.0049,0.0179
0.0776,6.6883,0.0345,lateral,0.7739,5.9000,0.0428,0.0401,0.0664
0.0450,6.0278,0.0283,straight,0.0468,7.8000,0.0238,0.0160,0.0421
0.0194,8.1954,0.0373,turn,0.0000,7.7600,0.0000,nan,nan
0.0171,9.0785,0.0205,straight,1.4651,5.8400,0.0135,-0.0162,0.0056
0.0312,5.7780,0.0136,lateral,1.4186,7.3000,0.0287,-0.0312,0.0002
0.0042,6.6216,0.0522,lateral,0.6924,4.6600,0.0012,-0.0021,0.0037
0.0492,0.9137,0.0472,straight,0.0717,4.8800,0.0480,-0.0143,0.0471
0.0253,4.0275,0.0218,stand,0.0000,5.4200,0.0000,nan,nan
0.0524,3.6945,0.0243,straight,1.4107,5.2400,0.0398,-0.0090,0.0516
0.0428,7.9883,0.0494,turn,0.0000,5.8000,0.0000,nan,nan
0.0266,1.1670,0.0173,straight,1.2858,5.4000,0.0197,0.0114,0.0240
0.0434,13.4971,0.0399,combined,1.4220,7.1400,0.0395,-0.0321,0.0292
0.0213,9.0848,0.0362,combined,0.9798,4.7400,0.0213,-0.0074,0.0200
0.0581,13.1831,0.0300,combined,1.1070,4.9800,0.0475,0.0164,0.0558
0.0130,7.6872,0.0091,turn,0.0000,7.5400,0.0000,nan,nan
0.0569,7.0144,0.0504,combined,1.5189,4.7000,0.0569,-0.0563,0.0081
0.0365,7.3357,0.0211,combined,1.4238,7.6800,0.0031,0.0359,0.0062
0.0332,1.9956,0.0197,combined,1.4307,7.6400,0.0325,-0.0329,0.0047
0.0147,7.9241,0.0468,combined,1.8247,7.7400,0.0004,0.0136,0.0057
0.0438,10.2690,0.0532,combined,2.0710,5.0600,0.0347,-0.0365,0.0243
0.0130,2.6630,0.0092,combined,0.4977,6.3200,0.0026,0.0048,0.0121
0.0490,6.9719,0.0302,straight,1.8652,5.6200,0.0216,0.0079,0.0484
0.0749,1.6984,0.0295,lateral,0.8489,6.0800,0.0577,-0.0749,0.0017
0.0394,9.0104,0.0115,straight,0.0730,6.4600,0.0349,-0.0188,0.0347
0.0414,8.9170,0.0331,turn,0.0000,6.4000,0.0000,nan,nan
0.0542,0.8887,0.0763,straight,1.2185,5.1600,0.0396,0.0216,0.0497
0.0322,5.0057,0.0310,stand,0.0000,5.8200,0.0000,nan,nan
0.0781,8.4387,0.0712,combined,1.3546,5.2000,0.0607,-0.0256,0.0738
0.0533,10.0769,0.0519,lateral,1.0011,4.6200,0.0152,0.0530,0.0059
0.0726,7.3146,0.0510,turn,0.0000,7.8800,0.0000,nan,nan
0.0562,2.9389,0.0298,straight,1.6815,5.3000,0.0560,-0.0121,0.0549
0.0408,9.9597,0.0693,combined,0.1876,5.7200,0.0235,-0.0058,0.0404
